2nd Column,6th Column,8th Column
569,"11,870",2023-05-23
569,"2,461",2023-05-24
569,"1,988",2023-05-25
570,"2,075",2023-05-26
570,"2,482",2023-05-29
569,664,2023-05-30
570,"21,277",2023-05-31
572,"5,651",2023-06-02
572,"5,289",2023-06-05
572,"3,676",2023-06-06
572,"13,761",2023-06-07
560,"12,424",2023-06-08
560,"2,128",2023-06-09
555,"9,348",2023-06-12
554,"3,192",2023-06-13
555,"13,043",2023-06-14
555,"3,850",2023-06-15
550,"16,179",2023-06-16
550,"1,604",2023-06-19
547,"12,862",2023-06-20
544,"21,040",2023-06-21
567,"32,351",2023-06-22
560,"2,665",2023-06-23
550,"1,151",2023-06-26
549,"4,669",2023-06-27
550,"1,313",2023-06-28
540,"3,581",2023-06-29
540,"2,340",2023-06-30
540,"3,998",2023-07-03
540,"6,525",2023-07-04
539,"8,328",2023-07-05
535,"3,912",2023-07-07
535,"9,239",2023-07-17
540,"3,565",2023-07-18
540,"1,288",2023-07-19
538,"5,905",2023-07-20
540,"7,997",2023-07-21
538,570,2023-07-24
538,"1,135",2023-07-25
535,"2,137",2023-07-26
534,"5,398",2023-07-27
530,"4,809",2023-07-28
535,"3,292",2023-07-06
522,"7,785",2023-07-31
520,"2,028",2023-08-01
517,"4,355",2023-08-02
517,"5,356",2023-08-03
517,"3,829",2023-08-04
511,"2,246",2023-08-07
517,"1,933",2023-08-08
514,"7,022",2023-08-09
513,"3,340",2023-08-10
505,"8,169",2023-08-11
500,"16,696",2023-08-14
499,"5,990",2023-08-15
490,"7,288",2023-08-16
491,"5,805",2023-08-17
491,"18,094",2023-08-18
479,"7,697",2023-08-21
479,"16,882",2023-08-22
479,"13,584",2023-08-23
470,"6,540",2023-08-24
479,"5,287",2023-08-25
479,"1,204",2023-08-28
480,"5,101",2023-08-29
476,"3,051",2023-08-30
495,"43,101",2023-08-31
488,"5,904",2023-09-01
488,"1,345",2023-09-04
489,"5,281",2023-09-05
497,"2,896",2023-09-06
497,"7,555",2023-09-07
493,"3,265",2023-09-11
480,"4,129",2023-09-12
482,"3,355",2023-09-13
482,515,2023-09-14
468,182,2023-09-15
477,"2,466",2023-09-18
476,"3,540",2023-09-19
480,"25,116",2023-09-20
475,"12,880",2023-09-21
480,"25,116",2023-09-22
479,"1,475",2023-09-25
500,"88,279",2023-09-26
530,"21,913",2023-09-27
519,"1,550",2023-09-28
519,245,2023-09-29
510,921,2023-10-02
510,475,2023-10-03
485,"5,394",2023-10-04
505,"37,418",2023-10-05
490,121,2023-10-06
489,"2,958",2023-10-09
489,46,2023-10-10
490,"2,080",2023-10-11
490,"1,094",2023-10-12
495,"22,516",2023-10-13
500,"1,704",2023-10-16
500,"6,981",2023-10-17
499,"2,153",2023-10-18
498,"1,690",2023-10-19
498,"12,520",2023-10-20
493,"5,866",2023-10-23
483,"11,759",2023-10-24
465,"8,932",2023-10-25
476,"11,132",2023-10-26
476,"6,107",2023-10-27
474,"3,147",2023-10-30
474,"9,727",2023-10-31
470,"5,740",2023-11-01
476,"5,063",2023-11-02
475,"4,405",2023-11-03
475,"8,074",2023-11-06
475,"3,514",2023-11-07
475,"3,202",2023-11-08
475,"1,641",2023-11-09
474,"1,290",2023-11-10
474,691,2023-11-13
470,"17,505",2023-11-15
470,"11,613",2023-11-16
468,"19,003",2023-11-17
468,"8,942",2023-11-20
464,"7,511",2023-11-21
464,"2,707",2023-11-22
467,"12,226",2023-11-23
466,"1,884",2023-11-24
466,"10,203",2023-11-27
466,"10,114",2023-11-28
466,33,2023-11-29
466,"1,320",2023-11-30
465,624,2023-12-01
464,"18,017",2023-12-04
464,"1,380",2023-12-05
464,"10,124",2023-12-06
463,529,2023-12-07
462,"19,817",2023-12-08
463,"5,170",2023-12-11
463,"3,046",2023-12-12
