2nd Column,6th Column,8th Column
"3,550",243,2016-03-23
"3,550",371,2016-03-24
"3,700","11,780",2016-03-25
"3,800","14,762",2016-03-28
"3,700",750,2016-03-29
"3,750",899,2016-03-30
"3,725",682,2016-03-31
"3,700",790,2016-04-01
"3,700",750,2016-04-04
"3,700",509,2016-04-05
"3,700","1,033",2016-04-06
"3,690",973,2016-04-07
"3,725","6,600",2016-04-08
"3,740","7,275",2016-04-11
"3,880","12,980",2016-04-12
"3,700",100,2016-04-13
"3,102","80,600",2016-04-13
"3,650",300,2016-04-14
"3,650","3,175",2016-04-15
"3,680",50,2016-04-18
"3,680",155,2016-04-19
"3,680",270,2016-04-20
"3,750","8,611",2016-04-21
"3,850","2,025",2016-04-22
"3,700",250,2016-04-25
"3,800","2,516",2016-04-26
"3,700","5,150",2016-04-27
"3,745","7,130",2016-04-28
"3,750","4,100",2016-04-29
"3,746",110,2016-05-02
"3,700","1,950",2016-05-03
"3,650","1,120",2016-05-04
"3,745","5,940",2016-05-05
"3,749",522,2016-05-06
"3,750","1,370",2016-05-09
"3,800","7,098",2016-05-10
"4,030","11,374",2016-05-11
"3,999",604,2016-05-12
"3,985",336,2016-05-13
"3,985","2,890",2016-05-16
"3,900","1,902",2016-05-17
"3,895","2,450",2016-05-18
"3,701","1,550",2016-05-19
"3,750",975,2016-05-20
"3,750","4,456",2016-05-23
"3,750","2,250",2016-05-24
"3,750","1,105",2016-05-25
"3,890","3,649",2016-05-26
"3,989","9,938",2016-05-27
"4,000",860,2016-05-30
"4,030",994,2016-05-31
"4,100","1,233",2016-06-02
"4,149","1,794",2016-06-03
"4,149","1,283",2016-06-06
"4,149",377,2016-06-07
"4,149",810,2016-06-08
"4,140","4,424",2016-06-09
"4,140","2,070",2016-06-10
456,"42,608",2016-06-20
490,"43,575",2016-06-21
460,"23,295",2016-06-22
470,"5,505",2016-06-23
470,"15,330",2016-06-24
470,671,2016-06-27
460,"5,757",2016-06-28
440,"1,865",2016-06-30
440,"17,230",2016-07-01
435,"6,557",2016-07-04
450,"23,550",2016-07-05
449,"12,500",2016-07-06
449,"3,142",2016-07-07
449,"9,170",2016-07-08
449,"9,016",2016-07-18
449,"1,075",2016-07-19
445,"13,854",2016-07-20
445,"4,460",2016-07-21
445,"19,541",2016-07-22
444,"3,070",2016-07-25
441,"5,711",2016-07-26
420,"2,664",2016-07-27
428,"2,202",2016-07-28
441,"1,568",2016-07-29
430,"2,974",2016-08-01
428,"6,158",2016-08-02
420,"15,257",2016-08-04
428,"4,490",2016-08-05
427,"3,053",2016-08-08
420,"14,966",2016-08-09
420,"2,310",2016-08-10
419,"140,362",2016-08-11
419,"3,503",2016-08-15
410,"16,804",2016-08-03
419,"2,630",2016-08-12
417,"6,522",2016-08-16
416,"10,433",2016-08-17
410,"13,565",2016-08-18
410,"16,289",2016-08-19
416,"19,322",2016-08-22
410,"6,393",2016-08-23
417,"16,211",2016-08-24
419,"3,195",2016-08-25
409,"1,500",2016-08-26
413,"6,000",2016-08-29
413,"13,678",2016-08-30
408,"10,640",2016-08-31
405,"29,099",2016-09-01
400,"6,462",2016-09-02
400,"20,553",2016-09-05
400,"6,546",2016-09-06
399,"3,493",2016-09-07
399,"6,211",2016-09-08
396,"2,515",2016-09-09
393,"2,101",2016-09-12
390,"9,519",2016-09-13
390,"15,341",2016-09-14
385,"10,577",2016-09-15
370,"28,188",2016-09-16
390,"30,969",2016-09-19
393,"15,582",2016-09-20
392,"11,513",2016-09-21
385,"7,993",2016-09-22
380,"12,041",2016-09-23
380,"10,500",2016-09-26
380,"15,015",2016-09-27
393,"57,472",2016-09-28
390,"17,502",2016-09-29
410,"7,200",2016-09-30
390,"10,595",2016-10-03
390,"6,725",2016-10-04
390,"12,290",2016-10-05
410,"7,950",2016-10-06
425,"6,935",2016-10-07
420,"4,687",2016-10-10
420,"11,878",2016-10-11
420,"9,550",2016-10-12
424,"5,160",2016-10-13
424,"7,456",2016-10-14
425,"6,690",2016-10-17
425,"6,500",2016-10-18
420,"5,700",2016-10-20
420,"25,577",2016-10-21
420,"29,020",2016-10-24
417,50,2016-10-25
400,1,2016-10-27
400,342,2016-10-28
400,"14,522",2016-11-01
381,199,2016-11-02
390,"1,177",2016-11-03
400,1,2016-11-04
399,682,2016-11-07
398,"6,025",2016-11-08
388,"8,516",2016-11-09
370,"77,568",2016-11-10
380,294,2016-11-11
385,"7,497",2016-11-14
385,"16,544",2016-11-15
380,526,2016-11-16
380,"8,791",2016-11-17
375,"11,000",2016-11-21
380,"14,300",2016-11-22
360,"7,000",2016-11-23
370,"4,530",2016-11-28
380,545,2016-11-29
370,"154,810",2016-11-30
370,"5,160",2016-12-01
380,"6,999",2016-12-02
370,"11,720",2016-12-05
369,"3,467",2016-12-06
365,"5,083",2016-12-07
370,"1,420",2016-12-08
370,"3,081",2016-12-09
370,"3,260",2016-12-12
380,"40,204",2016-12-13
385,"8,883",2016-12-14
380,"26,900",2016-12-15
380,"3,800",2016-12-16
390,"2,600",2016-12-19
384,"1,000",2016-12-20
377,"11,800",2016-12-21
370,"5,000",2016-12-22
389,"14,100",2016-12-23
390,"13,328",2016-12-26
395,"57,248",2016-12-27
400,"23,275",2016-12-28
380,50,2017-01-02
375,"9,260",2017-01-03
375,"2,110",2017-01-04
375,"7,160",2017-01-05
371,"1,893",2017-01-06
369,"23,107",2017-01-07
370,"9,100",2017-01-09
370,20,2017-01-10
375,"1,492",2017-01-12
371,135,2017-01-16
375,"1,160",2017-01-17
375,"4,060",2017-01-18
372,"3,900",2017-01-19
370,"3,303",2017-01-20
370,"1,249",2017-01-23
360,"1,171",2017-01-24
356,"20,945",2017-01-25
360,"47,257",2017-01-26
355,"20,698",2017-01-27
355,"5,941",2017-01-30
355,"14,830",2017-01-31
355,"9,444",2017-02-01
350,"4,399",2017-02-02
350,"1,839",2017-02-03
352,"4,372",2017-02-06
351,"2,364",2017-02-07
350,"23,210",2017-02-08
354,"2,447",2017-02-09
350,"2,850",2017-02-10
351,"7,367",2017-02-13
349,"2,751",2017-02-14
350,"1,302",2017-02-15
350,"5,324",2017-02-16
350,"2,646",2017-02-17
350,"8,966",2017-02-20
350,"9,938",2017-02-21
330,"31,863",2017-02-22
320,"3,658",2017-02-23
349,"27,465",2017-02-24
338,"2,740",2017-03-02
350,"1,037",2017-03-03
350,"11,238",2017-03-06
340,"29,213",2017-03-07
339,"73,286",2017-03-09
330,"33,626",2017-03-10
345,"21,535",2017-03-13
345,"26,021",2017-03-14
347,250,2017-03-15
360,"66,033",2017-03-16
355,"6,670",2017-03-17
345,"4,587",2017-03-20
370,"24,341",2017-03-21
340,"12,605",2017-03-22
359,"11,038",2017-03-23
340,"14,728",2017-03-24
355,"35,190",2017-03-27
340,"24,000",2017-03-28
340,600,2017-03-29
345,"2,710",2017-03-31
345,"1,223",2017-04-03
340,"7,159",2017-04-04
345,"11,868",2017-04-05
343,"3,526",2017-04-06
340,"17,666",2017-04-07
341,"4,103",2017-04-10
341,"1,333",2017-04-11
340,"5,892",2017-04-12
342,"3,040",2017-04-13
342,"5,230",2017-04-14
340,"7,890",2017-04-17
341,"14,600",2017-04-18
339,"2,622",2017-04-19
335,"18,875",2017-04-20
321,"9,163",2017-04-21
330,20,2017-04-24
330,780,2017-04-25
335,"1,113",2017-04-26
332,"3,370",2017-04-27
335,"1,148",2017-04-28
335,"6,067",2017-05-01
330,"22,000",2017-05-02
330,"19,830",2017-05-03
327,"73,802",2017-05-04
326,"29,050",2017-05-05
297,"96,693",2017-05-08
300,"13,252",2017-05-09
326,"25,162",2017-05-10
320,"9,652",2017-05-11
329,"9,727",2017-05-15
329,"6,760",2017-05-16
325,100,2017-05-17
325,"24,550",2017-05-18
320,"2,612",2017-05-19
330,"25,579",2017-05-22
335,"19,149",2017-05-23
340,"26,541",2017-05-24
340,"23,232",2017-05-25
320,"2,126",2017-05-26
340,"25,674",2017-05-29
329,"4,656",2017-05-30
330,"9,515",2017-05-31
330,"1,939",2017-06-02
325,"2,787",2017-06-05
319,"5,304",2017-06-06
318,"53,293",2017-06-07
315,"126,392",2017-06-08
293,"62,662",2017-06-09
300,"1,500",2017-06-12
305,"5,942",2017-06-13
310,481,2017-06-14
310,"100,374",2017-06-15
304,"19,867",2017-06-16
295,571,2017-06-19
296,"8,208",2017-06-20
300,"6,940",2017-06-21
300,"33,107",2017-06-22
293,"1,606",2017-06-23
300,"2,800",2017-06-27
304,"1,000",2017-06-28
305,1,2017-06-29
295,"41,075",2017-06-30
295,"14,869",2017-07-03
310,"31,586",2017-07-04
320,"30,797",2017-07-05
322,"29,126",2017-07-06
363,"91,380",2017-07-16
399,"89,034",2017-07-17
430,"60,890",2017-07-18
435,"114,939",2017-07-19
434,"126,174",2017-07-20
425,"72,498",2017-07-21
400,"39,071",2017-07-24
386,"92,369",2017-07-25
405,"230,642",2017-07-26
410,"140,031",2017-07-27
406,"34,650",2017-07-28
408,"139,675",2017-07-31
400,"34,157",2017-08-01
389,"43,092",2017-08-02
370,"36,088",2017-08-03
389,"34,856",2017-08-04
385,"28,317",2017-08-07
365,"11,128",2017-08-08
380,"30,980",2017-08-09
385,"19,195",2017-08-10
400,"8,325",2017-08-11
395,"14,570",2017-08-14
396,"28,458",2017-08-15
395,"44,657",2017-08-16
395,"85,330",2017-08-17
428,"568,093",2017-08-18
472,"254,329",2017-08-21
498,"171,659",2017-08-22
480,"125,318",2017-08-23
467,"75,067",2017-08-24
459,"75,078",2017-08-25
460,"30,238",2017-08-28
460,"24,971",2017-08-29
453,"28,204",2017-08-30
461,"13,735",2017-08-31
461,"23,515",2017-09-01
460,"46,616",2017-09-04
460,"35,760",2017-09-05
459,"16,660",2017-09-06
459,"15,524",2017-09-07
462,"82,771",2017-09-08
470,"66,375",2017-09-11
484,"33,635",2017-09-12
525,"79,897",2017-09-13
550,"269,907",2017-09-14
589,"98,271",2017-09-15
620,"103,604",2017-09-18
671,"52,702",2017-09-19
638,"106,337",2017-09-20
605,"32,293",2017-09-21
605,"75,129",2017-09-22
645,"22,735",2017-09-25
635,"27,228",2017-09-26
639,"49,764",2017-09-27
635,"22,201",2017-09-28
649,"56,795",2017-09-29
639,"61,115",2017-10-02
638,"2,556",2017-10-03
635,"23,028",2017-10-04
635,"48,029",2017-10-05
718,"91,324",2017-10-06
770,"80,666",2017-10-09
830,"157,671",2017-10-10
790,"127,083",2017-10-11
760,"61,527",2017-10-12
779,"37,734",2017-10-13
775,"187,097",2017-10-16
760,"11,052",2017-10-17
765,"46,257",2017-10-18
759,"22,545",2017-10-19
755,"32,081",2017-10-20
755,"82,629",2017-10-23
750,"85,135",2017-10-24
740,"25,392",2017-10-25
748,"32,870",2017-10-26
765,"169,846",2017-10-27
760,"4,237",2017-10-30
750,"46,554",2017-10-31
736,"25,401",2017-11-01
750,"2,902",2017-11-02
749,"36,759",2017-11-03
740,"14,511",2017-11-06
740,"49,706",2017-11-07
777,"111,603",2017-11-08
820,"32,472",2017-11-09
820,"22,869",2017-11-10
812,"73,141",2017-11-13
800,"21,949",2017-11-14
818,"43,622",2017-11-15
810,"26,846",2017-11-16
808,"61,499",2017-11-17
805,"24,215",2017-11-20
800,"53,219",2017-11-21
907,"902,251",2017-12-05
725,"5,553,000",2017-12-05
987,"787,502",2017-12-06
870,"314,483",2017-12-07
830,"84,543",2017-12-08
825,"139,023",2017-12-11
798,"375,015",2017-12-12
770,"550,508",2017-12-13
758,"62,995",2017-12-14
759,"141,589",2017-12-15
735,"299,336",2017-12-18
770,"102,384",2017-12-19
770,"121,015",2017-12-20
760,"81,515",2017-12-21
740,"574,137",2017-12-22
710,"347,425",2017-12-25
724,"143,551",2017-12-26
719,"62,868",2017-12-27
727,"440,173",2017-12-28
715,"58,275",2018-01-02
708,"75,689",2018-01-03
700,"16,623",2018-01-04
700,"41,398",2018-01-05
698,"63,933",2018-01-08
700,"55,625",2018-01-09
700,"27,902",2018-01-10
690,"18,019",2018-01-11
690,"63,042",2018-01-12
690,"73,872",2018-01-15
709,"172,695",2018-01-16
709,"119,234",2018-01-17
707,"73,187",2018-01-18
707,"105,059",2018-01-19
705,"33,320",2018-01-22
707,"59,830",2018-01-23
707,"103,293",2018-01-24
708,"67,407",2018-01-25
708,"80,422",2018-01-26
706,"51,728",2018-01-29
707,"31,087",2018-01-30
700,"10,223",2018-01-31
705,"14,429",2018-02-01
705,"20,035",2018-02-02
704,"261,258",2018-02-05
704,"49,167",2018-02-06
702,"27,046",2018-02-07
701,"60,548",2018-02-08
701,"90,171",2018-02-09
700,"43,029",2018-02-12
701,"47,983",2018-02-13
705,"14,046",2018-02-14
707,"15,850",2018-02-15
708,"17,429",2018-02-19
700,"17,060",2018-02-20
699,"43,791",2018-02-21
699,"35,910",2018-02-22
675,"15,074",2018-02-23
679,"12,058",2018-02-26
679,"12,329",2018-02-27
670,"24,478",2018-02-28
674,"69,986",2018-03-01
659,"48,834",2018-03-02
675,"58,120",2018-03-05
679,"55,968",2018-03-06
698,"46,500",2018-03-07
698,"34,182",2018-03-09
695,"54,534",2018-03-12
695,"39,816",2018-03-13
685,"75,594",2018-03-14
680,"25,004",2018-03-15
680,"44,958",2018-03-16
670,"79,621",2018-03-19
672,"33,388",2018-03-20
674,"72,418",2018-03-21
695,"57,863",2018-03-22
695,"38,439",2018-03-23
665,"49,501",2018-03-26
665,"46,428",2018-03-27
655,"12,558",2018-03-28
655,"42,952",2018-03-29
650,"30,003",2018-03-30
649,"6,405",2018-04-02
649,"26,795",2018-04-03
640,"37,382",2018-04-04
626,"21,434",2018-04-05
618,"52,167",2018-04-06
616,"12,144",2018-04-09
614,"10,942",2018-04-10
614,"19,979",2018-04-11
600,"13,418",2018-04-12
605,"37,121",2018-04-13
640,"22,449",2018-04-16
665,"11,445",2018-04-17
665,"48,300",2018-04-18
680,"37,200",2018-04-19
674,"31,702",2018-04-20
660,"11,257",2018-04-23
650,"84,001",2018-04-24
645,"27,746",2018-04-25
635,"23,498",2018-04-26
650,"72,147",2018-04-27
640,"45,549",2018-04-30
631,"28,022",2018-05-01
640,565,2018-05-02
638,"13,397",2018-05-03
630,"17,771",2018-05-04
628,"137,035",2018-05-07
622,"22,785",2018-05-08
620,"29,218",2018-05-09
609,"76,540",2018-05-10
599,"34,996",2018-05-11
598,"96,535",2018-05-14
590,"12,879",2018-05-15
585,"23,135",2018-05-16
577,"28,238",2018-05-17
573,"84,424",2018-05-18
570,"44,726",2018-05-21
609,"69,466",2018-05-22
618,"38,470",2018-05-23
639,"18,049",2018-05-24
654,"64,472",2018-05-25
646,"23,850",2018-05-28
635,"4,981",2018-05-29
635,"31,092",2018-05-30
630,"3,064",2018-05-31
628,"22,198",2018-06-04
620,"15,969",2018-06-05
605,"16,253",2018-06-06
605,"29,893",2018-06-07
600,"75,849",2018-06-08
585,"74,931",2018-06-11
590,"74,833",2018-06-12
600,"43,195",2018-06-13
590,"20,320",2018-06-14
600,"28,263",2018-06-15
599,"5,951",2018-06-18
590,"24,322",2018-06-19
600,"35,418",2018-06-20
585,"61,516",2018-06-21
585,"56,851",2018-06-22
590,"19,256",2018-06-25
590,"51,740",2018-06-26
614,"126,550",2018-06-27
605,"171,734",2018-06-28
671,"1,071,385",2018-06-28
650,"440,606",2018-06-29
634,"60,479",2018-07-02
600,"19,652",2018-07-03
599,"19,779",2018-07-04
600,"9,501",2018-07-05
600,"26,570",2018-07-06
598,"57,058",2018-07-09
595,"2,300",2018-07-10
600,"13,449",2018-07-16
600,"2,227",2018-07-17
600,"3,381",2018-07-18
600,"2,367",2018-07-19
599,"21,183",2018-07-20
599,"15,324",2018-07-23
599,"4,268",2018-07-24
592,"75,700",2018-07-25
598,"14,183",2018-07-26
580,"4,321",2018-07-27
580,"10,423",2018-07-30
610,"174,832",2018-07-31
623,"12,126",2018-08-01
620,"12,657",2018-08-02
623,"6,010",2018-08-03
615,"9,346",2018-08-06
600,"28,857",2018-08-07
597,"18,852",2018-08-08
615,"85,832",2018-08-09
613,"27,137",2018-08-10
611,"7,240",2018-08-13
600,"37,524",2018-08-14
590,"6,432",2018-08-15
585,"21,234",2018-08-16
588,"4,081",2018-08-17
588,"22,118",2018-08-20
588,"4,496",2018-08-21
589,"73,417",2018-08-22
585,"5,181",2018-08-23
589,"7,567",2018-08-24
589,"27,699",2018-08-27
585,"28,172",2018-08-28
584,"57,898",2018-08-29
584,"93,152",2018-08-30
579,"32,945",2018-08-31
575,"41,681",2018-09-03
576,"3,580",2018-09-04
573,"22,396",2018-09-05
565,"33,511",2018-09-06
560,"78,259",2018-09-07
553,"76,722",2018-09-10
553,"25,144",2018-09-11
560,"64,195",2018-09-12
550,"78,173",2018-09-13
555,"20,466",2018-09-14
554,"36,871",2018-09-17
583,"42,623",2018-09-18
600,150,2018-09-19
595,"8,455",2018-09-20
595,"57,742",2018-09-21
587,"3,177",2018-09-24
570,"26,268",2018-09-25
575,"23,359",2018-09-26
599,"21,848",2018-09-27
597,"80,216",2018-09-28
580,"3,463",2018-10-01
590,"38,856",2018-10-02
590,"16,465",2018-10-03
589,"12,149",2018-10-04
588,"171,595",2018-10-05
580,"4,798",2018-10-08
587,"48,240",2018-10-09
580,"9,046",2018-10-10
580,"1,485",2018-10-11
580,"10,976",2018-10-12
580,"11,768",2018-10-15
578,"10,534",2018-10-16
580,"11,063",2018-10-17
580,"22,477",2018-10-18
585,"13,101",2018-10-19
588,"25,969",2018-10-22
598,"7,169",2018-10-23
598,"31,333",2018-10-24
597,"17,659",2018-10-25
597,"2,003",2018-10-26
595,"10,415",2018-10-29
597,"48,784",2018-10-30
590,"15,404",2018-10-31
594,"29,267",2018-11-01
594,"11,628",2018-11-02
584,"60,981",2018-11-05
