2nd Column,6th Column,8th Column
129,"1,015",2017-05-26
129,"2,656",2017-05-30
129,"22,800",2017-06-02
128,562,2017-06-05
125,"4,000",2017-06-06
128,"16,346",2017-06-07
125,"7,317",2017-06-08
129,1,2017-06-09
125,"1,300",2017-06-12
122,"10,200",2017-06-13
123,137,2017-06-19
129,"5,083",2017-06-20
127,"1,006",2017-06-21
127,"7,125",2017-06-22
129,"5,882",2017-06-23
130,"1,600",2017-06-27
132,"2,650",2017-06-28
131,"1,000",2017-06-29
140,"41,347",2017-06-30
137,"35,014",2017-07-03
139,"9,100",2017-07-05
135,"5,000",2017-07-06
138,958,2017-07-16
138,"3,018",2017-07-17
137,"14,727",2017-07-18
138,"8,938",2017-07-19
139,"39,813",2017-07-20
140,510,2017-07-21
140,12,2017-07-24
140,"1,420",2017-07-25
140,"7,533",2017-07-26
145,"18,556",2017-07-28
139,710,2017-07-31
143,130,2017-08-01
147,"19,603",2017-08-02
145,"2,333",2017-08-03
147,900,2017-08-04
150,"26,512",2017-08-08
160,"1,750",2017-08-09
170,"44,420",2017-08-10
170,"27,311",2017-08-11
170,"6,401",2017-08-14
165,"62,479",2017-08-15
163,"2,901",2017-08-16
165,960,2017-08-17
170,"25,662",2017-08-18
165,"53,380",2017-08-21
165,"24,998",2017-08-22
165,740,2017-08-23
165,"153,235",2017-08-24
168,"13,307",2017-08-25
165,"35,223",2017-08-28
165,"4,219",2017-08-29
165,"25,530",2017-08-30
163,"7,750",2017-08-31
161,"25,604",2017-09-01
159,"86,890",2017-09-04
155,"5,617",2017-09-05
154,"1,965",2017-09-06
154,"1,147",2017-09-07
155,"2,228",2017-09-08
155,"12,210",2017-09-11
155,"6,246",2017-09-12
160,"34,631",2017-09-13
160,"13,550",2017-09-14
160,"81,746",2017-09-15
164,"71,248",2017-09-18
168,"104,796",2017-09-19
167,"60,152",2017-09-20
167,"22,641",2017-09-21
167,"4,185",2017-09-22
167,"3,884",2017-09-25
167,"2,126",2017-09-26
167,"7,725",2017-09-27
167,"6,309",2017-09-28
183,"206,478",2017-09-29
190,"88,558",2017-10-02
190,"28,884",2017-10-03
190,"8,030",2017-10-04
189,"11,417",2017-10-05
198,"304,595",2017-10-06
218,"4,585",2017-10-09
244,"35,485",2017-10-10
245,"73,314",2017-10-11
244,"25,235",2017-10-12
245,"38,551",2017-10-13
250,"9,212",2017-10-16
259,"31,986",2017-10-17
250,"61,279",2017-10-18
245,"4,668",2017-10-19
240,"2,735",2017-10-20
236,"79,918",2017-10-23
218,"151,506",2017-10-24
218,"73,871",2017-10-25
215,"47,262",2017-10-26
214,"253,197",2017-10-27
200,"195,850",2017-10-30
200,"14,423",2017-10-31
210,"13,738",2017-11-01
210,"4,650",2017-11-02
213,"24,830",2017-11-03
220,"10,650",2017-11-06
218,"2,324",2017-11-07
218,"17,970",2017-11-08
226,"21,426",2017-11-09
228,"3,128",2017-11-10
228,"44,519",2017-11-13
228,"13,948",2017-11-14
227,"3,229",2017-11-15
225,"71,868",2017-11-16
228,"43,609",2017-11-17
226,"9,066",2017-11-20
227,"13,550",2017-11-21
226,"4,261",2017-11-22
236,"51,200",2017-11-23
260,"22,119",2017-11-24
286,"80,220",2017-11-27
320,"37,164",2017-11-28
300,"18,834",2017-11-29
279,"29,504",2017-11-30
265,"16,452",2017-12-01
266,"5,172",2017-12-04
266,"7,813",2017-12-05
265,"31,443",2017-12-06
264,"9,004",2017-12-07
248,"1,000",2017-12-08
255,"7,743",2017-12-11
250,"3,948",2017-12-12
248,"6,156",2017-12-13
250,"28,392",2017-12-14
247,"5,661",2017-12-15
249,"4,541",2017-12-18
251,"16,198",2017-12-19
285,"22,628",2017-12-20
285,"5,150",2017-12-21
269,"11,734",2017-12-22
270,"10,439",2017-12-25
264,"7,169",2017-12-26
262,"3,701",2017-12-27
262,"4,549",2017-12-28
250,"6,513",2018-01-02
262,"13,375",2018-01-03
262,"4,240",2018-01-04
262,"4,035",2018-01-05
261,473,2018-01-08
258,"9,146",2018-01-09
258,"5,441",2018-01-10
258,"6,238",2018-01-11
256,"11,549",2018-01-12
256,"9,393",2018-01-15
256,"1,305",2018-01-16
256,"11,984",2018-01-17
260,"22,901",2018-01-18
259,"3,857",2018-01-19
258,"1,156",2018-01-22
260,"14,251",2018-01-23
260,"12,504",2018-01-24
259,805,2018-01-25
260,"2,194",2018-01-26
259,"1,644",2018-01-29
258,"11,102",2018-01-30
259,"3,057",2018-01-31
258,"7,940",2018-02-01
258,"11,820",2018-02-02
258,"14,226",2018-02-05
258,"10,116",2018-02-06
258,"1,680",2018-02-07
258,851,2018-02-08
255,627,2018-02-09
258,"13,798",2018-02-12
254,"12,066",2018-02-13
245,"16,145",2018-02-14
249,"2,730",2018-02-15
250,"3,395",2018-02-19
235,"10,787",2018-02-20
224,"29,044",2018-02-21
205,"26,889",2018-02-22
220,"4,308",2018-02-23
210,"32,986",2018-02-26
218,"3,172",2018-02-27
218,"6,356",2018-02-28
219,902,2018-03-01
220,662,2018-03-02
220,"26,639",2018-03-05
240,"13,552",2018-03-06
240,"9,236",2018-03-07
250,"5,190",2018-03-09
250,719,2018-03-12
247,"1,136",2018-03-13
244,300,2018-03-14
246,"3,140",2018-03-15
246,"2,820",2018-03-16
246,"4,052",2018-03-19
246,"1,277",2018-03-20
245,"1,306",2018-03-21
244,"3,731",2018-03-22
240,"1,199",2018-03-23
240,"21,841",2018-03-26
239,"37,860",2018-03-27
237,891,2018-03-28
237,"1,940",2018-03-29
237,"7,414",2018-03-30
236,"14,580",2018-04-02
236,"19,826",2018-04-03
225,"1,785",2018-04-04
235,"7,210",2018-04-05
230,"1,617",2018-04-06
230,"6,220",2018-04-09
238,"15,573",2018-04-10
225,"6,036",2018-04-11
223,"8,751",2018-04-12
220,"1,682",2018-04-13
225,"5,409",2018-04-16
225,440,2018-04-17
225,"10,214",2018-04-18
225,"1,671",2018-04-19
223,191,2018-04-20
224,"1,722",2018-04-23
222,"2,255",2018-04-24
222,108,2018-04-25
218,"6,384",2018-04-26
218,"3,330",2018-04-27
218,"64,942",2018-04-30
209,"13,298",2018-05-01
218,657,2018-05-02
217,"3,769",2018-05-03
218,335,2018-05-04
218,120,2018-05-07
212,"13,833",2018-05-08
213,"1,512",2018-05-09
209,210,2018-05-10
210,314,2018-05-11
209,"7,535",2018-05-14
210,"27,184",2018-05-15
208,"23,615",2018-05-16
210,"30,283",2018-05-17
214,"23,475",2018-05-18
218,"23,022",2018-05-21
220,"27,249",2018-05-22
220,"18,254",2018-05-23
217,"1,921",2018-05-24
221,"16,330",2018-05-25
226,"22,111",2018-05-28
230,"26,360",2018-05-29
229,"10,595",2018-05-30
227,"19,038",2018-05-31
225,"31,060",2018-06-04
226,"23,405",2018-06-05
225,"3,260",2018-06-06
225,"1,252",2018-06-07
225,"3,813",2018-06-08
225,100,2018-06-11
223,"4,206",2018-06-12
220,"3,376",2018-06-13
220,"13,802",2018-06-14
220,370,2018-06-15
218,"5,050",2018-06-18
215,"13,787",2018-06-19
214,"8,190",2018-06-20
217,"7,187",2018-06-21
215,"14,897",2018-06-22
215,506,2018-06-25
215,"5,853",2018-06-26
217,"5,355",2018-06-27
216,"44,600",2018-06-28
217,"2,108",2018-06-29
215,"11,200",2018-07-02
215,"4,500",2018-07-03
210,333,2018-07-04
217,"13,615",2018-07-05
217,"8,712",2018-07-06
220,"8,200",2018-07-09
220,"8,940",2018-07-16
217,"4,065",2018-07-17
218,"8,554",2018-07-18
220,"8,000",2018-07-19
220,"13,613",2018-07-20
218,"5,600",2018-07-23
220,"2,600",2018-07-24
218,"5,050",2018-07-25
218,"18,561",2018-07-26
218,"15,411",2018-07-27
218,"4,600",2018-07-30
218,"2,345",2018-07-31
215,"4,666",2018-08-01
214,"4,250",2018-08-02
218,"6,002",2018-08-03
210,485,2018-08-07
212,120,2018-08-08
212,"4,314",2018-08-09
210,766,2018-08-10
210,"7,864",2018-08-13
215,290,2018-08-14
218,123,2018-08-15
218,"23,189",2018-08-16
219,"10,206",2018-08-17
229,"10,502",2018-08-20
214,729,2018-08-21
220,"23,271",2018-08-22
218,"1,759",2018-08-23
218,"3,514",2018-08-24
218,710,2018-08-27
216,10,2018-08-28
216,"1,319",2018-08-29
216,"9,965",2018-08-30
216,"5,710",2018-08-31
210,"1,620",2018-09-03
210,531,2018-09-04
210,315,2018-09-05
211,"11,417",2018-09-06
211,"2,109",2018-09-07
210,"9,624",2018-09-10
214,"17,688",2018-09-11
213,"1,601",2018-09-12
213,"1,283",2018-09-13
213,"9,228",2018-09-14
213,"1,800",2018-09-17
212,"1,052",2018-09-18
214,"13,038",2018-09-19
214,"24,958",2018-09-20
210,"2,217",2018-09-21
229,"20,263",2018-09-24
230,"18,323",2018-09-25
221,"13,198",2018-09-26
219,"2,100",2018-09-27
230,"6,185",2018-09-28
230,"13,259",2018-10-01
228,"5,938",2018-10-02
228,100,2018-10-03
228,"9,960",2018-10-05
225,"4,605",2018-10-08
227,"7,525",2018-10-09
225,"2,913",2018-10-10
225,"17,002",2018-10-11
222,"5,099",2018-10-12
228,"15,227",2018-10-15
228,"14,680",2018-10-16
226,"1,112",2018-10-17
230,"21,962",2018-10-18
230,"3,371",2018-10-19
229,"5,529",2018-10-22
230,"17,000",2018-10-23
230,"8,474",2018-10-24
229,"2,550",2018-10-25
230,"13,750",2018-10-26
229,"8,081",2018-10-29
240,"21,136",2018-10-30
239,"1,912",2018-10-31
239,100,2018-11-01
237,50,2018-11-02
228,210,2018-11-05
230,525,2018-11-06
230,741,2018-11-07
235,"23,043",2018-11-12
230,239,2018-11-13
227,"3,074",2018-11-14
227,"3,095",2018-11-15
228,"9,110",2018-11-16
228,25,2018-11-19
228,500,2018-11-20
228,"3,786",2018-11-22
228,"1,820",2018-11-27
229,805,2018-11-28
228,85,2018-11-17
227,30,2018-11-29
227,"2,729",2018-12-03
227,"2,729",2018-12-03
220,688,2018-12-04
230,"5,551",2018-12-05
225,"105,600",2018-12-06
220,1,2018-12-07
225,360,2018-12-10
221,"129,773",2018-12-11
207,200,2018-12-12
220,"393,959",2018-12-13
210,110,2018-12-14
220,"1,425",2018-12-17
211,75,2018-12-18
213,"12,698",2018-12-19
210,"6,437",2018-12-20
212,161,2018-12-21
209,"20,614",2018-12-24
204,"8,171",2018-12-25
203,"49,092",2018-12-26
203,"9,584",2018-12-27
203,"30,330",2018-12-28
204,"5,431",2018-12-31
205,"6,115",2019-01-02
210,290,2019-01-03
210,"3,162",2019-01-04
210,461,2019-01-07
210,"26,684",2019-01-08
208,"31,250",2019-01-09
210,"3,975",2019-01-10
209,"186,500",2019-01-11
209,"7,900",2019-01-14
205,"8,556",2019-01-15
205,"1,053",2019-01-16
206,"1,986",2019-01-17
205,"5,000",2019-01-21
207,"7,276",2019-01-22
205,"1,900",2019-01-23
209,"14,822",2019-01-24
209,"40,241",2019-01-25
202,"9,959",2019-01-28
202,"1,507",2019-01-29
205,"6,430",2019-01-30
205,"15,250",2019-01-31
207,"11,059",2019-02-01
210,"10,359",2019-02-02
210,"1,802",2019-02-12
207,"10,000",2019-02-13
208,"3,440",2019-02-14
211,"14,135",2019-02-15
217,"6,100",2019-02-18
214,"18,646",2019-02-19
215,"6,644",2019-02-20
215,"7,039",2019-02-21
215,"1,508",2019-02-22
215,152,2019-02-25
215,"4,303",2019-02-26
213,"8,918",2019-02-27
213,"3,588",2019-02-28
210,590,2019-03-01
212,780,2019-03-04
212,"1,149",2019-03-05
211,890,2019-03-06
215,"7,825",2019-03-07
217,"6,040",2019-03-11
217,"3,052",2019-03-12
208,1,2019-03-13
216,"1,118",2019-03-14
210,"1,883",2019-03-15
210,"1,240",2019-03-18
216,"8,243",2019-03-19
215,962,2019-03-20
213,"1,100",2019-03-21
213,813,2019-03-22
214,248,2019-03-25
213,60,2019-03-26
213,"6,732",2019-03-27
210,35,2019-03-28
213,"1,632",2019-03-29
213,"1,999",2019-04-01
212,57,2019-04-02
212,"2,755",2019-04-03
212,"3,259",2019-04-04
211,"1,394",2019-04-05
211,111,2019-04-08
211,"1,321",2019-04-09
210,23,2019-04-10
209,"2,949",2019-04-11
209,"6,491",2019-04-12
209,"7,129",2019-04-15
205,"1,060",2019-04-16
209,573,2019-04-17
215,"29,377",2019-04-18
205,25,2019-04-19
215,"6,564",2019-04-22
205,697,2019-04-23
212,"4,020",2019-04-24
210,460,2019-04-25
212,"2,350",2019-04-26
212,"1,460",2019-04-29
211,100,2019-04-30
211,574,2019-05-01
210,183,2019-05-02
211,"5,962",2019-05-03
205,"6,687",2019-05-06
205,450,2019-05-07
205,"8,925",2019-05-08
204,"2,962",2019-05-09
204,"3,106",2019-05-10
204,337,2019-05-13
207,"6,005",2019-05-14
204,635,2019-05-15
203,"2,665",2019-05-16
202,"12,426",2019-05-17
203,"5,299",2019-05-20
201,"6,959",2019-05-21
203,"1,665",2019-05-22
203,"3,347",2019-05-23
200,"6,860",2019-05-24
195,600,2019-05-27
199,"14,452",2019-05-28
200,"4,389",2019-05-29
200,"2,309",2019-05-30
199,100,2019-05-31
199,339,2019-06-03
199,"2,649",2019-06-04
198,"4,067",2019-06-05
195,521,2019-06-06
199,"4,622",2019-06-07
196,"1,536",2019-06-10
195,102,2019-06-11
195,"7,551",2019-06-12
198,"7,482",2019-06-13
195,968,2019-06-14
195,"6,338",2019-06-18
195,150,2019-06-19
195,"6,500",2019-06-20
195,4,2019-06-21
197,"8,576",2019-06-24
190,"2,307",2019-06-25
194,883,2019-06-26
194,"1,256",2019-06-27
190,"13,462",2019-06-28
183,150,2019-07-01
190,"20,770",2019-07-02
194,"9,085",2019-07-04
200,"45,862",2019-07-05
200,"10,515",2019-07-08
200,345,2019-07-09
200,765,2019-07-10
195,141,2019-07-16
199,597,2019-07-17
199,435,2019-07-18
195,"6,994",2019-07-19
200,"29,220",2019-07-22
200,"8,896",2019-07-23
202,"18,445",2019-07-24
195,260,2019-07-25
209,"8,281",2019-07-26
205,"27,252",2019-07-29
205,"3,800",2019-07-30
205,100,2019-07-31
206,"42,708",2019-08-02
203,"1,110",2019-08-05
203,"4,696",2019-08-06
203,"10,501",2019-08-07
203,"1,141",2019-08-08
197,"1,007",2019-08-09
198,"14,442",2019-08-12
198,805,2019-08-13
200,2,2019-08-14
200,228,2019-08-15
200,2,2019-08-16
200,850,2019-08-19
200,"1,220",2019-08-20
197,70,2019-08-21
197,"6,930",2019-08-22
196,550,2019-08-23
195,"28,000",2019-08-26
199,607,2019-08-27
199,693,2019-08-29
199,520,2019-08-30
198,1,2019-09-02
195,"9,965",2019-09-05
195,1,2019-09-07
195,1,2019-09-07
194,"2,060",2019-09-10
190,"2,600",2019-09-11
193,"5,100",2019-09-12
198,291,2019-09-13
195,406,2019-09-17
195,500,2019-09-18
195,36,2019-09-19
190,"3,890",2019-09-20
184,"3,200",2019-09-25
179,"1,355",2019-09-26
179,"2,667",2019-09-27
205,"23,603",2019-09-30
205,"7,249",2019-10-01
205,"13,894",2019-10-02
199,10,2019-10-03
200,"4,771",2019-10-04
199,"6,070",2019-10-07
198,32,2019-10-08
195,589,2019-10-09
194,498,2019-10-10
189,924,2019-10-11
189,"8,644",2019-10-14
194,"2,610",2019-10-15
192,300,2019-10-16
190,193,2019-10-17
190,160,2019-10-18
187,"2,362",2019-10-21
190,551,2019-10-22
189,450,2019-10-23
189,200,2019-10-24
188,70,2019-10-25
188,"13,918",2019-10-28
191,"14,456",2019-10-29
194,"15,600",2019-10-30
194,"23,943",2019-10-31
193,"5,104",2019-11-01
194,"28,500",2019-11-04
193,530,2019-11-05
194,"1,795",2019-11-06
205,"17,996",2019-11-07
204,"1,003",2019-11-08
215,"33,994",2019-11-11
204,"59,200",2019-11-12
205,"20,720",2019-11-13
208,"1,002",2019-11-14
208,"9,586",2019-11-15
214,"25,684",2019-11-18
208,94,2019-11-19
198,405,2019-11-20
200,"10,502",2019-11-21
214,"26,173",2019-11-22
203,"8,000",2019-11-25
209,"4,515",2019-11-28
216,"306,924",2019-11-29
203,"3,129",2019-12-02
216,"22,862",2019-12-03
215,550,2019-12-04
212,16,2019-12-05
214,"1,296",2019-12-06
214,"1,588",2019-12-09
210,"31,078",2019-12-11
220,"47,782",2019-12-12
217,25,2019-12-13
220,"52,677",2019-12-16
219,"32,801",2019-12-17
217,511,2019-12-18
215,"11,164",2019-12-19
214,502,2019-12-23
213,699,2019-12-24
214,225,2019-12-25
214,150,2019-12-26
214,"1,021",2019-12-27
213,"27,060",2019-12-30
213,"3,788",2019-12-31
212,235,2020-01-02
212,"1,036",2020-01-03
213,735,2020-01-06
212,"2,651",2020-01-07
207,"3,418",2020-01-08
206,572,2020-01-09
212,"1,562",2020-01-10
211,"4,210",2020-01-13
212,4,2020-01-14
209,"3,299",2020-01-16
210,"2,328",2020-01-17
210,"6,509",2020-01-20
208,"19,606",2020-01-21
208,70,2020-01-22
208,10,2020-01-23
208,"5,200",2020-01-24
210,1,2020-01-27
209,985,2020-01-28
208,"1,977",2020-01-29
207,23,2020-01-30
207,610,2020-01-31
206,"1,310",2020-02-03
206,"1,948",2020-02-04
206,1,2020-02-05
206,"4,212",2020-02-06
206,45,2020-02-07
207,"1,962",2020-02-10
209,600,2020-02-11
210,"1,309",2020-02-12
209,"10,460",2020-02-13
209,208,2020-02-14
206,626,2020-02-17
205,"11,464",2020-02-18
209,"10,080",2020-02-19
209,111,2020-02-21
209,979,2020-02-27
215,"1,001",2020-03-02
214,230,2020-03-03
214,"1,962",2020-03-04
214,71,2020-03-05
213,"10,521",2020-03-06
213,915,2020-03-09
213,"6,588",2020-03-10
205,514,2020-03-11
210,222,2020-03-12
208,22,2020-03-13
208,"5,011",2020-03-16
207,810,2020-03-17
207,"3,806",2020-03-18
203,"1,223",2020-03-19
208,"3,223",2020-03-20
204,"1,024",2020-03-23
203,"17,985",2020-03-24
191,777,2020-03-25
191,801,2020-03-26
189,812,2020-03-27
189,"16,668",2020-03-30
189,358,2020-03-31
189,126,2020-04-01
186,5,2020-04-06
189,10,2020-04-07
189,7,2020-04-08
186,115,2020-04-09
191,575,2020-04-10
191,"2,546",2020-04-13
191,"6,030",2020-04-14
191,320,2020-04-15
191,512,2020-04-16
191,"1,086",2020-04-17
191,"1,000",2020-04-20
195,"1,523",2020-04-21
203,"6,251",2020-04-22
205,"2,757",2020-04-23
205,100,2020-04-27
213,147,2020-04-28
213,"1,152",2020-04-29
212,45,2020-04-30
210,"1,103",2020-05-04
210,"1,117",2020-05-05
210,31,2020-05-06
210,242,2020-05-07
209,884,2020-05-08
209,265,2020-05-11
208,131,2020-05-12
206,390,2020-05-18
207,11,2020-05-19
207,"2,330",2020-05-20
208,"2,333",2020-05-21
207,212,2020-05-22
204,584,2020-05-25
201,"1,058",2020-05-26
203,246,2020-05-27
202,176,2020-05-28
202,758,2020-05-29
202,"1,813",2020-06-02
203,53,2020-06-03
202,"4,656",2020-06-04
201,88,2020-06-08
202,"2,001",2020-06-09
200,470,2020-06-10
200,777,2020-06-11
208,"12,158",2020-06-12
200,"3,300",2020-06-15
200,186,2020-06-16
200,682,2020-06-17
200,"1,629",2020-06-18
199,196,2020-06-19
199,804,2020-06-22
199,400,2020-06-23
200,"6,051",2020-06-25
196,431,2020-06-26
