2nd Column,6th Column,8th Column
"3,350",50,2015-11-20
"3,350",123,2015-11-25
"3,280",700,2015-11-26
"3,000",100,2015-11-30
"3,000",10,2015-12-01
"2,999",88,2015-12-02
"2,990",28,2015-12-08
"2,999",20,2015-12-14
100,"5,555,800",2015-12-14
"2,950",10,2015-12-15
"2,950",80,2015-12-18
800,"3,630,200",2015-12-21
"2,950","1,663",2015-12-22
"2,950","1,010",2015-12-25
"2,850",266,2015-12-28
"2,850",129,2015-12-30
"2,950",290,2015-12-31
"3,000",100,2016-01-04
"2,900",100,2016-01-07
"2,900",14,2016-01-08
"2,900",47,2016-01-11
"2,800",33,2016-01-12
"2,800",12,2016-01-21
"2,753",25,2016-01-22
"2,800",79,2016-01-25
"2,750",59,2016-01-26
"2,700",40,2016-02-01
"2,552",150,2016-02-02
"2,500",27,2016-02-03
"2,500",81,2016-02-04
"2,335",30,2016-02-05
"2,300","1,140",2016-02-08
"2,100",513,2016-02-12
"2,100","1,936",2016-02-15
"2,100",99,2016-02-16
"2,100",210,2016-02-17
"2,000",109,2016-02-18
"2,000",16,2016-02-19
"1,950",125,2016-02-22
"1,980",651,2016-02-23
"1,900",12,2016-02-25
"1,900","1,055",2016-02-29
"1,851",163,2016-03-01
"1,890",655,2016-03-02
"1,803",23,2016-03-03
"1,801",284,2016-03-04
"1,600","1,510",2016-03-07
"1,450","4,038",2016-03-09
"1,400",771,2016-03-10
"1,350","3,138",2016-03-11
"1,250",612,2016-03-14
"1,250","1,012",2016-03-15
"1,100","2,363",2016-03-16
"1,080",642,2016-03-17
"1,030",769,2016-03-18
"1,080","5,165",2016-03-21
"1,000","1,123",2016-03-22
970,"1,200",2016-03-23
970,"1,200",2016-03-23
915,"2,412",2016-03-24
910,"15,402",2016-03-25
880,"2,170",2016-03-28
880,"5,772",2016-03-29
900,"108,817",2016-03-31
"1,000","415,202",2016-04-01
989,"12,093",2016-04-04
"1,000",305,2016-04-05
"1,149",680,2016-04-06
"1,231","2,304",2016-04-07
"1,415",55,2016-04-08
"1,627","2,170",2016-04-11
"1,860","2,793",2016-04-12
"1,715","2,004",2016-04-13
"1,500",350,2016-04-14
"1,450","1,002",2016-04-15
"1,400",10,2016-04-18
"1,400","1,028",2016-04-19
"1,500","1,550",2016-04-20
"1,345",50,2016-04-21
"1,400",11,2016-04-28
"1,336",20,2016-04-29
"1,400",6,2016-05-02
"1,590","4,205",2016-05-03
"1,569",20,2016-05-04
"1,550",9,2016-05-05
"1,570",555,2016-05-06
"1,570","1,378",2016-05-09
"1,500","2,598",2016-05-10
"1,400",400,2016-05-11
"1,390",100,2016-05-12
"1,390",256,2016-05-16
"1,390",160,2016-05-17
"1,390",382,2016-05-19
"1,400",164,2016-05-20
"1,360",863,2016-05-23
"1,350",100,2016-05-25
"1,400","13,608",2016-05-26
"1,450",23,2016-05-27
"1,450",358,2016-06-02
"1,500","4,074",2016-06-06
"1,470",10,2016-06-07
"1,480","1,434",2016-06-09
"1,401",250,2016-06-10
"1,399",14,2016-06-14
"1,399",17,2016-06-15
"1,391",80,2016-06-16
"1,395",165,2016-06-17
"1,399",200,2016-06-20
"1,400",64,2016-06-21
"1,515","3,771",2016-06-22
"1,450",670,2016-06-23
"1,450",920,2016-06-24
"1,431","1,602",2016-06-30
"1,431",149,2016-07-01
"1,430",345,2016-07-05
"1,421",50,2016-07-07
"1,430",711,2016-07-08
"1,450",300,2016-08-10
"1,440",756,2016-08-11
"1,401",29,2016-08-15
"1,400","1,000",2016-08-23
"1,400","1,018",2016-08-24
"1,400",100,2016-08-25
"1,400",300,2016-08-31
"1,400","1,216",2016-09-01
"1,390",200,2016-09-02
"1,390","3,140",2016-09-05
"1,380","1,305",2016-09-06
"1,320",600,2016-09-07
"1,320","1,450",2016-09-09
"1,340","60,787",2016-09-12
"1,370",185,2016-09-13
"1,370","11,191",2016-09-14
"1,350",408,2016-09-15
"1,400",92,2016-09-19
"1,439",221,2016-09-20
"1,599","1,718",2016-09-21
"1,800",785,2016-09-22
"1,790",5,2016-09-23
"1,650",681,2016-09-26
"1,606","4,828",2016-09-27
"1,700","1,856",2016-09-28
"1,800","4,453",2016-09-29
"1,950","1,998",2016-09-30
"2,000",805,2016-10-03
"1,750",245,2016-10-04
"1,899",10,2016-10-05
"1,900","2,472",2016-10-07
"1,841","1,216",2016-10-10
"1,920",130,2016-10-11
"1,920",116,2016-10-12
"1,860",739,2016-10-13
"1,950",65,2016-10-14
"1,900",950,2016-10-17
"2,050",479,2016-10-18
"2,200","1,672",2016-10-20
"2,100","5,056",2016-10-21
"2,000","1,497",2016-10-24
"1,910","1,796",2016-10-25
"1,995",15,2016-10-26
"1,900","3,285",2016-10-27
"1,900",400,2016-10-28
"1,900","5,479",2016-11-01
"1,850","1,086",2016-11-02
"1,800","1,087",2016-11-03
"1,800","3,349",2016-11-04
"1,800","3,105",2016-11-07
"1,850",215,2016-11-09
"1,900","1,484",2016-11-10
"1,880",71,2016-11-11
"2,158","2,927",2016-11-14
"2,260","2,761",2016-11-15
"2,500","1,908",2016-11-16
"2,555","7,739",2016-11-17
"2,500","4,091",2016-11-18
"2,450",672,2016-11-21
"2,403",660,2016-11-22
"2,540","1,502",2016-11-23
"2,610","2,456",2016-11-24
"2,610",745,2016-11-28
"2,640",610,2016-11-29
"2,850","5,348",2016-11-30
"2,900","2,974",2016-12-01
"3,275","6,716",2016-12-02
"3,500","2,697",2016-12-05
"3,499",854,2016-12-06
"3,500","2,098",2016-12-07
"3,333","1,033",2016-12-08
"3,000",994,2016-12-09
"3,150","1,274",2016-12-12
"3,150","1,361",2016-12-13
"3,100",110,2016-12-14
"3,099",20,2016-12-15
"3,049","2,098",2016-12-16
"3,050",318,2016-12-19
"3,000",65,2016-12-20
"3,050","1,805",2016-12-21
"3,000",437,2016-12-22
"3,000","2,955",2016-12-23
"2,999","1,521",2016-12-26
"2,900","5,415",2016-12-27
"2,800","1,470",2016-12-28
"2,700","1,345",2017-01-02
"2,650","7,623",2017-01-03
"2,600",10,2017-01-04
"2,700","1,520",2017-01-05
"2,700",500,2017-01-06
"2,850",250,2017-01-07
"2,850",650,2017-01-09
"2,706","2,006",2017-01-10
"2,700",499,2017-01-11
"2,650",24,2017-01-12
"2,651",847,2017-01-13
"2,640",170,2017-01-16
"2,610","1,859",2017-01-17
"2,700","265,031",2017-01-18
"2,700",372,2017-01-19
"2,800","2,370",2017-01-20
"2,800","2,242",2017-01-23
"2,939","3,645",2017-01-24
"2,980",612,2017-01-25
"3,255","7,638",2017-01-26
"3,550","12,477",2017-01-27
"3,500","2,291",2017-01-30
"3,350","5,297",2017-01-31
"3,201",848,2017-02-01
"3,400","1,600",2017-02-02
"3,450","1,185",2017-02-03
"3,449",169,2017-02-06
"3,389",345,2017-02-07
"3,449","1,043",2017-02-08
"3,438","1,010",2017-02-09
"3,400",160,2017-02-10
"3,400",418,2017-02-13
"3,440","11,720",2017-02-14
"3,429","1,970",2017-02-15
"3,450","42,946",2017-02-16
"3,400","4,136",2017-02-17
"3,480","1,171",2017-02-20
"3,910","25,440",2017-02-21
"4,496","2,575",2017-02-22
"5,160","13,621",2017-02-23
"5,100","12,142",2017-02-24
"5,095","1,426",2017-03-02
"4,950",234,2017-03-03
"4,995","2,937",2017-03-06
"4,800","5,054",2017-03-07
"5,080","5,754",2017-03-09
"5,000","4,298",2017-03-10
"4,800","5,279",2017-03-13
"4,600","3,133",2017-03-14
"4,000",10,2017-03-15
"3,900",394,2017-03-16
"3,950",30,2017-03-17
"4,000","3,034",2017-03-20
"4,000","4,081",2017-03-21
"3,950",17,2017-03-22
"3,949","1,898",2017-03-23
"3,949","2,315",2017-03-24
"3,930","3,699",2017-03-28
"3,900",607,2017-03-29
"4,150","4,269",2017-03-30
"4,249","2,496",2017-03-31
"4,249",743,2017-04-03
"4,340",983,2017-04-04
"4,800","1,600",2017-04-05
"5,170","6,197",2017-04-06
"5,700","13,255",2017-04-07
"5,400","2,829",2017-04-10
"5,780","4,927",2017-04-11
"5,700",534,2017-04-12
"5,690","2,566",2017-04-13
"5,540",320,2017-04-14
300,"1,023,100",2017-04-14
"5,550","1,228",2017-04-17
"5,695","4,475",2017-04-18
"5,500",253,2017-04-19
"5,400","1,290",2017-04-20
"5,390",52,2017-04-21
"5,390",987,2017-04-24
"5,240",667,2017-04-25
"5,170","2,141",2017-04-26
"5,400","1,053",2017-04-27
"5,170","1,323",2017-04-28
"5,170","2,171",2017-05-01
"5,015","7,199",2017-05-02
"5,165","1,760",2017-05-03
"5,095","2,137",2017-05-04
"5,000","1,117",2017-05-05
"4,850",391,2017-05-08
"4,790",812,2017-05-09
"4,800","1,573",2017-05-10
"4,800","2,311",2017-05-11
"4,949",441,2017-05-16
"5,000","1,356",2017-05-17
"4,750",258,2017-05-18
"4,602",200,2017-05-19
"4,600",50,2017-05-23
"4,600",640,2017-05-24
"4,800",1,2017-05-25
"4,900",383,2017-05-26
"4,875","1,195",2017-05-30
"4,750",410,2017-05-31
"4,750",95,2017-06-02
"4,750",55,2017-06-05
"4,750",410,2017-06-06
"4,750",530,2017-06-08
"4,750",95,2017-06-09
"4,800",100,2017-06-12
"4,800",414,2017-06-13
"4,800",640,2017-06-14
"4,750",137,2017-06-15
"4,650","1,014",2017-06-16
"4,800",759,2017-06-19
"4,770",832,2017-06-21
"4,780",593,2017-06-22
"4,800",777,2017-06-23
"4,830",54,2017-06-27
"4,800",161,2017-06-28
"4,750",680,2017-06-29
"4,800","6,382",2017-06-30
"4,800",97,2017-07-03
"5,000","10,947",2017-07-04
"4,950",300,2017-07-05
"5,000","5,177",2017-07-06
"5,600",416,2017-07-16
"5,200",125,2017-07-17
"5,200",944,2017-07-18
"5,500",254,2017-07-19
"5,550","2,321",2017-07-20
"5,450",867,2017-07-21
"5,250","10,935",2017-07-24
"5,400",480,2017-07-25
"5,400","2,002",2017-07-26
"5,360","3,357",2017-07-27
"5,400",180,2017-07-28
"5,400",319,2017-07-31
"5,450",840,2017-08-01
"5,700","2,830",2017-08-02
"5,550",965,2017-08-03
"5,700","2,197",2017-08-04
"6,530","2,277",2017-08-07
"6,960","3,442",2017-08-08
"7,200","5,397",2017-08-09
"8,030","15,522",2017-08-10
"9,190","4,976",2017-08-11
"8,090","2,833",2017-08-14
"7,440","2,439",2017-08-15
"7,055","1,020",2017-08-16
"7,000","1,141",2017-08-17
"7,100","1,971",2017-08-18
"7,350","4,981",2017-08-21
"7,400",240,2017-08-22
"7,800","3,659",2017-08-23
"7,950",416,2017-08-24
"8,090",925,2017-08-25
"8,300","3,421",2017-08-28
"8,090","1,133",2017-08-29
"7,900","1,158",2017-08-30
"7,800",446,2017-08-31
"7,800",305,2017-09-01
"7,800","1,108",2017-09-04
"7,800","1,958",2017-09-05
"7,860",741,2017-09-06
"7,900",800,2017-09-07
"8,000",334,2017-09-08
"8,000","1,074",2017-09-11
"8,090","2,438",2017-09-12
"8,330",875,2017-09-13
"8,200","3,281",2017-09-14
"8,470","3,433",2017-09-15
"9,050","3,212",2017-09-18
"9,300","2,464",2017-09-19
"9,495","6,535",2017-09-20
"9,435","2,202",2017-09-21
"9,140","3,068",2017-09-22
"9,190","2,823",2017-09-25
"10,000","6,047",2017-09-26
"10,000","1,815",2017-09-27
"9,850","2,914",2017-09-28
"9,400",673,2017-09-29
"9,500","3,493",2017-10-02
"9,350","1,735",2017-10-03
"9,180","1,211",2017-10-04
"9,200","2,188",2017-10-05
"9,400",476,2017-10-06
"9,500",555,2017-10-09
"9,900","5,592",2017-10-10
"9,900","5,236",2017-10-11
"10,000","11,362",2017-10-12
"9,700",250,2017-10-13
"9,850","4,750",2017-10-16
"9,650",548,2017-10-17
"9,850","3,413",2017-10-18
"9,850","2,010",2017-10-19
"9,700",528,2017-10-20
"9,700","1,342",2017-10-23
"9,700",264,2017-10-24
"9,650","1,262",2017-10-25
"9,300","1,208",2017-10-26
"9,250","3,978",2017-10-27
"8,950","4,278",2017-10-30
"8,500","4,588",2017-10-31
"9,300",414,2017-11-01
"9,350",122,2017-11-02
"9,500",755,2017-11-03
"9,650",371,2017-11-06
"9,650","1,219",2017-11-07
"9,550",39,2017-11-08
"9,550","3,861",2017-11-09
"9,400",869,2017-11-10
"9,600",496,2017-11-13
"9,550",20,2017-11-14
"9,540","1,366",2017-11-15
"9,450","2,138",2017-11-16
"9,400","1,590",2017-11-17
"9,450",515,2017-11-20
"9,400","2,602",2017-11-21
"9,450",515,2017-11-22
"9,410","1,516",2017-11-23
"9,500","4,613",2017-11-24
"9,400","4,941",2017-11-27
"9,400","2,818",2017-11-28
"9,300","1,922",2017-11-29
"9,480","1,562",2017-11-30
"9,300","1,590",2017-12-01
"9,250","5,252",2017-12-04
"9,240","1,160",2017-12-05
"9,250","2,512",2017-12-06
"9,200",751,2017-12-07
"9,200","1,065",2017-12-08
"9,500","8,124",2017-12-11
"9,500","1,208",2017-12-12
"9,350","3,302",2017-12-13
"9,200","2,646",2017-12-14
"9,000",745,2017-12-15
"9,000","2,114",2017-12-18
"8,900","1,734",2017-12-19
"8,895","2,525",2017-12-20
"8,800","2,489",2017-12-21
"8,700","2,216",2017-12-22
"8,700",944,2017-12-25
"8,700","2,927",2017-12-26
"8,800","3,575",2017-12-27
"8,940",778,2017-12-28
"9,300","1,824",2018-01-02
"9,300",831,2018-01-03
"9,100","1,386",2018-01-04
"9,000","2,365",2018-01-05
"9,100",387,2018-01-08
"9,200","5,905",2018-01-09
"9,400","5,168",2018-01-10
"9,750","5,299",2018-01-11
"9,800","1,171",2018-01-12
"9,850","3,757",2018-01-15
"10,000","2,178",2018-01-16
"10,400","4,803",2018-01-17
"10,950","4,045",2018-01-18
"10,900","2,798",2018-01-19
"10,890","2,597",2018-01-22
"10,870","4,873",2018-01-23
"10,800","2,375",2018-01-24
"10,800",797,2018-01-25
"10,800","2,769",2018-01-26
"10,860","1,476",2018-01-29
"10,670","1,043",2018-01-30
"10,500",970,2018-01-31
"10,500","2,373",2018-02-01
"10,500",815,2018-02-02
"10,500",706,2018-02-05
"10,400","1,334",2018-02-06
"10,400","2,590",2018-02-07
"10,300",4,2018-02-08
"10,500","3,877",2018-02-09
"11,790","6,486",2018-02-12
"12,520","3,324",2018-02-13
"12,300","2,484",2018-02-14
"12,050","1,377",2018-02-15
"12,000",289,2018-02-19
"11,600",683,2018-02-20
"11,240",816,2018-02-21
"11,060","2,733",2018-02-22
"11,000",153,2018-02-23
"11,000",422,2018-02-26
"10,750","1,248",2018-02-27
"11,000","1,336",2018-02-28
"10,600","1,943",2018-03-01
"10,200","25,495",2018-03-02
"10,900","1,402",2018-03-05
"11,000","2,662",2018-03-06
"11,240",819,2018-03-07
"11,100","1,988",2018-03-09
"11,150",525,2018-03-12
"11,090",418,2018-03-13
"11,500","1,006",2018-03-14
"11,480","4,051",2018-03-15
"12,000","8,242",2018-03-16
"13,500","16,729",2018-03-19
"13,990","6,917",2018-03-20
"13,350","3,522",2018-03-21
"12,800",449,2018-03-22
"12,800","1,253",2018-03-23
"12,900","1,504",2018-03-26
"12,700","3,533",2018-03-27
"12,280","2,877",2018-03-28
"11,990","2,846",2018-03-29
"12,000","2,159",2018-03-30
"12,150","7,625",2018-04-02
"11,790","16,203",2018-04-03
"9,200","9,605",2018-04-04
"9,450","5,793",2018-04-05
"9,170","5,340",2018-04-06
"9,150","1,063",2018-04-09
"9,000","1,018",2018-04-10
"8,900","1,865",2018-04-11
"8,580","1,212",2018-04-12
"9,150","3,680",2018-04-13
"9,200","1,875",2018-04-16
"9,500","2,891",2018-04-17
"9,800","3,099",2018-04-18
"10,500","2,325",2018-04-19
"11,300","3,370",2018-04-20
"10,850",359,2018-04-23
"10,390",80,2018-04-24
"10,190",935,2018-04-25
"9,950","1,155",2018-04-26
"10,890","3,851",2018-04-27
"10,450","3,018",2018-04-30
"10,350",428,2018-05-01
"10,300","1,304",2018-05-02
"10,390",538,2018-05-03
"10,480",997,2018-05-04
"10,300","2,889",2018-05-07
"10,100",367,2018-05-08
"10,050",527,2018-05-09
"9,800","2,022",2018-05-10
"9,550",86,2018-05-11
"9,350",834,2018-05-14
"9,300","2,229",2018-05-15
"9,250","2,467",2018-05-16
"9,300","1,640",2018-05-17
"9,480","3,319",2018-05-18
"9,500","1,760",2018-05-21
"10,200","3,457",2018-05-22
"10,100",583,2018-05-23
"10,300","1,253",2018-05-24
"10,200",681,2018-05-25
"10,050",310,2018-05-28
"10,100","1,092",2018-05-29
"10,150","1,585",2018-05-30
"10,150",439,2018-05-31
"10,180","2,371",2018-06-04
"10,180","2,199",2018-06-05
"10,350","3,199",2018-06-06
"10,190","1,257",2018-06-07
"10,150",783,2018-06-08
"10,000",178,2018-06-11
"10,170","1,771",2018-06-12
"10,100","1,027",2018-06-13
"10,040",146,2018-06-14
"10,030",653,2018-06-15
"10,000","2,366",2018-06-18
"10,000","1,551",2018-06-19
"10,040","1,922",2018-06-20
"10,020","1,885",2018-06-21
"10,040",550,2018-06-22
"10,000","1,257",2018-06-25
"10,000",560,2018-06-26
"10,000",736,2018-06-27
"9,900","2,783",2018-06-28
"9,700","1,004",2018-06-29
"9,620","1,947",2018-07-02
"9,650",837,2018-07-03
"9,800",487,2018-07-04
"9,700",182,2018-07-05
"9,510",227,2018-07-06
"9,790",417,2018-07-09
"9,790",61,2018-07-10
"9,610",20,2018-07-16
"9,650",476,2018-07-17
"9,650",650,2018-07-18
"9,790",176,2018-07-19
"9,790","1,766",2018-07-20
"9,650",282,2018-07-23
"9,650","1,546",2018-07-24
"9,500","3,720",2018-07-25
"8,950","2,047",2018-07-26
"8,700","3,286",2018-07-27
"8,550","2,748",2018-07-30
"8,950","1,043",2018-07-31
"8,800","1,362",2018-08-01
"8,775",894,2018-08-02
"8,775",61,2018-08-03
"8,700",634,2018-08-06
"8,405",881,2018-08-07
"8,700",207,2018-08-08
"8,700","1,134",2018-08-09
"8,645","1,086",2018-08-10
"8,300",271,2018-08-13
"8,390","1,692",2018-08-14
"8,000",456,2018-08-15
"8,150","1,283",2018-08-16
"8,200",77,2018-08-17
"8,200",357,2018-08-20
"8,150",3,2018-08-21
"8,190","1,303",2018-08-22
"8,165","1,895",2018-08-23
"8,050",35,2018-08-24
"8,000",46,2018-08-27
"7,995",591,2018-08-28
"7,995",748,2018-08-29
"7,520",528,2018-08-30
"7,010","1,954",2018-08-31
"7,350","3,129",2018-09-03
"8,090","3,419",2018-09-04
"8,300",888,2018-09-05
"8,100",160,2018-09-06
"8,100",732,2018-09-07
"8,150",198,2018-09-10
"8,000",886,2018-09-11
"7,990",851,2018-09-12
"7,900",472,2018-09-13
"7,900","1,667",2018-09-14
"7,990",632,2018-09-17
"7,900","2,388",2018-09-18
"7,800",246,2018-09-19
"7,880",100,2018-09-20
"7,700",42,2018-09-21
"7,870","3,597",2018-09-24
"7,500","3,047",2018-09-25
"7,490",468,2018-09-26
"7,500",403,2018-09-27
"7,550","2,441",2018-09-28
"7,600",509,2018-10-01
"7,800","3,523",2018-10-02
"7,800","3,280",2018-10-03
"7,770",452,2018-10-04
"7,790","3,408",2018-10-05
"7,700",417,2018-10-08
"7,700","1,078",2018-10-09
"7,800","1,359",2018-10-10
"7,700",887,2018-10-11
"7,700",998,2018-10-12
"7,700",961,2018-10-15
"7,700",538,2018-10-16
"7,700",550,2018-10-17
"7,900","3,806",2018-10-18
"7,900","5,890",2018-10-19
"7,900","4,807",2018-10-22
"7,900","2,389",2018-10-23
"7,830","1,864",2018-10-24
"7,700",673,2018-10-25
"7,850",333,2018-10-29
"7,700",152,2018-10-30
"7,700",531,2018-10-31
"7,795",172,2018-11-01
"7,795",110,2018-11-02
"7,750",125,2018-11-05
"7,750",355,2018-11-06
"7,750",558,2018-11-07
"7,680",486,2018-11-12
"7,800",112,2018-11-13
"7,800","1,106",2018-11-14
"7,700","1,909",2018-11-15
"7,700",209,2018-11-16
"7,655","1,320",2018-11-19
"7,100","1,359",2018-11-20
"7,000","1,498",2018-11-21
"6,900",183,2018-11-22
"6,650","3,755",2018-11-23
"6,700",619,2018-11-27
"6,500","1,277",2018-11-28
"7,700",67,2018-11-17
"6,500",9,2018-11-29
"6,500",293,2018-11-30
"6,600",428,2018-12-03
"6,600",428,2018-12-03
"6,690","2,363",2018-12-04
"6,690",337,2018-12-05
"6,600",24,2018-12-06
"6,750",42,2018-12-07
"6,900","1,073",2018-12-10
"7,150","1,202",2018-12-11
"7,150",223,2018-12-12
"7,100",609,2018-12-13
"7,000",777,2018-12-14
"7,000",99,2018-12-17
"7,000",10,2018-12-18
"7,140",7,2018-12-19
"7,150",75,2018-12-20
"7,150",61,2018-12-21
"7,080",609,2018-12-24
"7,500","4,272",2018-12-25
"7,380",873,2018-12-26
"7,380",162,2018-12-27
"7,200","5,905",2018-12-28
"7,300",584,2018-12-31
"7,380",64,2019-01-02
"7,500",738,2019-01-03
"7,525","2,104",2019-01-04
"7,450",221,2019-01-07
"7,425",263,2019-01-08
"7,350","2,440",2019-01-09
"7,340",220,2019-01-10
"7,300",588,2019-01-11
"7,290",200,2019-01-14
"7,200",56,2019-01-15
"7,200",230,2019-01-16
"7,200",50,2019-01-18
"7,200",174,2019-01-21
"7,200","1,200",2019-01-22
"7,100",347,2019-01-23
"7,100","1,563",2019-01-24
"7,095",15,2019-01-25
"7,200",911,2019-01-29
"7,000",396,2019-01-30
"7,000",481,2019-01-31
"7,000",430,2019-02-01
"7,100","16,946",2019-02-02
"6,900","1,859",2019-02-04
"7,200","1,781",2019-02-11
"7,350","1,519",2019-02-12
"7,470","3,774",2019-02-13
"7,550","4,117",2019-02-14
"7,525","1,008",2019-02-15
"7,500",309,2019-02-18
"7,495",812,2019-02-19
"7,525","2,221",2019-02-20
"7,500",272,2019-02-21
"7,450","1,497",2019-02-22
"7,345",434,2019-02-25
"7,270","1,955",2019-02-26
"7,200","1,363",2019-02-27
"7,160",582,2019-02-28
"7,150","2,635",2019-03-01
"7,325","1,176",2019-03-04
"7,150",397,2019-03-05
"7,155",440,2019-03-06
"7,200",336,2019-03-07
"7,100",417,2019-03-11
"7,250",809,2019-03-12
