2nd Column,6th Column,8th Column
"1,650","9,888",2018-09-14
"1,690","1,515",2018-09-17
"1,600",245,2018-09-18
"1,610",271,2018-09-19
"1,660",880,2018-09-20
"1,615",100,2018-09-21
"1,650","3,358",2018-09-24
"1,650",120,2018-09-25
"1,600",600,2018-09-26
"1,533",739,2018-09-27
"1,750","5,716",2018-09-28
"1,920","16,993",2018-10-01
"1,890",17,2018-10-02
"1,650","1,000",2018-10-03
"1,890","3,862",2018-10-04
"1,855",831,2018-10-05
"1,849","2,238",2018-10-08
"1,800",17,2018-10-09
"1,750","8,052",2018-10-10
"1,660",17,2018-10-11
"1,650","1,000",2018-10-12
"1,789","2,001",2018-10-15
"1,720","5,234",2018-10-16
"1,721","1,305",2018-10-18
"1,724",1,2018-10-19
"1,621",846,2018-10-24
"1,630","1,830",2018-10-25
"1,700",356,2018-10-29
"1,700","1,005",2018-11-01
"1,600",995,2018-11-02
"1,600","1,000",2018-11-05
"1,680",400,2018-11-06
"1,600",20,2018-11-07
"1,560","3,000",2018-11-13
"1,620","3,858",2018-11-14
"1,656","1,410",2018-11-15
"1,385","3,300",2018-11-16
"1,450","1,000",2018-11-19
"1,450",800,2018-11-20
"1,450","5,152",2018-11-21
"1,530","3,997",2018-11-27
"1,699","8,942",2018-11-28
"1,700","6,519",2018-11-29
"1,799","26,428",2018-11-30
"1,799","9,072",2018-12-03
"1,799","9,072",2018-12-03
"1,550","1,002",2018-12-04
"1,779","12,226",2018-12-05
"1,885","15,619",2018-12-06
"1,800","7,744",2018-12-07
"1,790","1,763",2018-12-10
"1,899","5,847",2018-12-11
"1,750","8,010",2018-12-12
"1,830",12,2018-12-13
"1,850","5,101",2018-12-14
"1,899","13,302",2018-12-17
"1,890","1,102",2018-12-18
"1,898","1,510",2018-12-19
"1,999","14,616",2018-12-20
"1,995","5,244",2018-12-21
"1,990","2,100",2018-12-24
"1,989","3,890",2018-12-25
"1,980","1,500",2018-12-26
"1,999","7,788",2018-12-27
"2,178","11,061",2018-12-28
"2,348","10,554",2018-12-31
"2,300","2,024",2019-01-02
"2,200","3,725",2019-01-03
"2,200",198,2019-01-04
"2,200",547,2019-01-07
"2,100",70,2019-01-08
"2,190",1,2019-01-09
"2,170",240,2019-01-11
"2,000","1,240",2019-01-18
"1,900",632,2019-01-21
"2,000",5,2019-01-23
"1,900",182,2019-01-25
"1,900",10,2019-01-28
"1,700",220,2019-01-29
"1,740","1,005",2019-01-30
"1,850",50,2019-01-31
"1,750",687,2019-02-01
"1,700","1,000",2019-02-02
"1,790",10,2019-02-15
"1,790",40,2019-02-18
"1,800",640,2019-02-19
"1,800",260,2019-02-20
"1,800",400,2019-02-21
"1,850",36,2019-02-26
"1,700",830,2019-02-28
"1,700",941,2019-03-01
"1,800","1,100",2019-03-06
"1,800",1,2019-03-07
"1,850","1,605",2019-03-11
"1,840",25,2019-03-12
"1,700",174,2019-03-14
"1,699",9,2019-03-15
"1,699",10,2019-03-18
"1,699",21,2019-03-19
"1,550","1,113",2019-03-20
"1,690","2,077",2019-03-21
"1,700",165,2019-03-22
"1,689",241,2019-03-25
"1,685",30,2019-03-26
"1,682",2,2019-03-27
"1,804","4,055",2019-03-28
"2,000","42,833",2019-03-29
"1,999",413,2019-04-01
"1,850",100,2019-04-02
"1,998",49,2019-04-03
"1,800",195,2019-04-04
"1,885",408,2019-04-05
"1,849","1,200",2019-04-08
"1,844",96,2019-04-09
"1,750","1,048",2019-04-10
"1,839",5,2019-04-12
"1,845",261,2019-04-15
"1,845","1,365",2019-04-16
"1,980","1,625",2019-04-18
"1,973",899,2019-04-19
"1,939",1,2019-04-22
"1,939",479,2019-04-23
"1,939","4,457",2019-04-24
"1,930","8,616",2019-04-25
"2,000","9,404",2019-04-26
"1,910",557,2019-04-29
"2,000","4,467",2019-04-30
"2,000",6,2019-05-01
"2,000",4,2019-05-02
"1,911",140,2019-05-03
"2,100","1,185",2019-05-06
"1,905",639,2019-05-08
"2,000","3,000",2019-05-09
"2,099",600,2019-05-10
"2,090",15,2019-05-14
"1,950","6,259",2019-05-15
"2,090","69,625",2019-08-08
"2,000","32,829",2019-08-09
"1,930","10,053",2019-08-12
"1,890","2,631",2019-08-13
"1,750","4,139",2019-08-14
"1,709","5,935",2019-08-15
"1,550","19,265",2019-08-16
"1,500","18,881",2019-08-19
"1,498","30,273",2019-08-20
"1,395","3,908",2019-08-21
"1,395","97,472",2019-08-22
"1,395","3,703",2019-08-23
"1,352","4,935",2019-08-26
"1,299","9,202",2019-08-27
"1,298","2,218",2019-08-28
"1,298","13,084",2019-08-29
"1,300","8,662",2019-08-30
"1,385","10,041",2019-09-02
"1,558","11,424",2019-09-04
"1,639","7,691",2019-09-05
"1,599","11,129",2019-09-06
"1,500","3,096",2019-09-07
"1,500","3,096",2019-09-07
"1,500","4,272",2019-09-09
"1,480","6,798",2019-09-10
"1,479","3,875",2019-09-11
"1,420","3,793",2019-09-12
"1,447","3,808",2019-09-13
"1,439","2,972",2019-09-16
"1,438","4,021",2019-09-17
"1,400","36,918",2019-09-18
"1,399","53,235",2019-09-19
"1,396","61,580",2019-09-20
"1,399","62,745",2019-09-23
"1,350","173,186",2019-09-24
"1,340","149,649",2019-09-25
"1,408","30,198",2019-09-26
"1,409","1,233",2019-09-27
"1,409","3,558",2019-09-30
"1,405",274,2019-10-01
"1,398",987,2019-10-03
"1,350","1,458",2019-10-04
"1,316","1,982",2019-10-07
"1,316","2,048",2019-10-08
"1,314","1,846",2019-10-09
"1,300",15,2019-10-10
"1,297","1,649",2019-10-11
"1,250","3,052",2019-10-14
"1,250",275,2019-10-15
"1,299","18,022",2019-10-16
"1,300","3,400",2019-10-17
"1,388","20,026",2019-10-18
"1,404","2,883",2019-10-21
"1,400","20,062",2019-10-22
"1,405","6,946",2019-10-23
"1,408","10,644",2019-10-24
"1,480","78,125",2019-10-25
"1,480","38,194",2019-10-28
"1,499","15,833",2019-10-29
"1,525","21,451",2019-10-30
"1,525","21,613",2019-10-31
"1,575","39,524",2019-11-01
"1,769","19,141",2019-11-04
"1,780","18,414",2019-11-05
"1,774","30,830",2019-11-06
"1,768","15,514",2019-11-07
"1,769","30,802",2019-11-08
"1,750","8,453",2019-11-11
"1,750","16,399",2019-11-12
"1,750","16,313",2019-11-13
"1,750","4,906",2019-11-14
"1,750","16,994",2019-11-15
"1,750","25,970",2019-11-18
"1,748","26,239",2019-11-19
"1,740","9,307",2019-11-20
"1,737","1,108",2019-11-21
"1,730","4,365",2019-11-22
"1,730","15,117",2019-11-25
"1,725","5,749",2019-11-28
"1,740","20,352",2019-11-29
"1,723","1,682",2019-12-02
"1,733","18,806",2019-12-03
"1,733","2,795",2019-12-04
"1,720","1,644",2019-12-05
"1,719","7,563",2019-12-06
"1,720","5,354",2019-12-09
"1,728","3,693",2019-12-10
"1,730","19,231",2019-12-11
"1,950","29,781",2019-12-12
"1,900","19,769",2019-12-13
"1,900","16,506",2019-12-16
"1,897","11,812",2019-12-17
"1,893","25,401",2019-12-18
"1,890","13,327",2019-12-19
"1,885","15,795",2019-12-20
"1,865","9,575",2019-12-23
"1,863","20,628",2019-12-24
"1,820","9,690",2019-12-25
"1,820","21,354",2019-12-26
"1,810","7,362",2019-12-27
"1,805","14,919",2019-12-30
"1,785","15,616",2019-12-31
"1,775","1,288",2020-01-02
"1,752","3,001",2020-01-03
"1,739",703,2020-01-06
"1,724",388,2020-01-07
"1,739","1,656",2020-01-08
"1,739",520,2020-01-09
"1,725","1,672",2020-01-13
"1,725","6,539",2020-01-14
"1,720","6,464",2020-01-15
"1,700","18,078",2020-01-16
"1,699","6,629",2020-01-17
"1,698","6,759",2020-01-20
"1,700","442,741",2020-01-21
"1,699","6,726",2020-01-22
"1,680","3,339",2020-01-23
"1,674","2,349",2020-01-24
"1,650","1,131",2020-01-27
"1,643","11,511",2020-01-28
"1,620",828,2020-01-29
"1,610","5,697",2020-01-30
"1,580",942,2020-01-31
"1,530","1,036",2020-02-03
"1,530",11,2020-02-04
"1,530",20,2020-02-05
"1,530",301,2020-02-06
"1,540",972,2020-02-07
"1,550",245,2020-02-10
"1,530","1,632",2020-02-11
"1,530","2,317",2020-02-12
"1,500",133,2020-02-13
"1,500","3,289",2020-02-14
"1,500",599,2020-02-17
"1,530",612,2020-02-18
"1,490",587,2020-02-19
"1,490",246,2020-02-20
"1,529","2,075",2020-02-21
"1,519","6,170",2020-02-27
"1,500","1,496",2020-02-28
"1,500","2,207",2020-03-02
"1,470",108,2020-03-03
"1,474","3,290",2020-03-04
"1,475",46,2020-03-05
"1,475","4,654",2020-03-06
"1,469","2,148",2020-03-09
"1,460","6,998",2020-03-10
"1,454","11,124",2020-03-11
"1,454","7,513",2020-03-12
"1,600","18,465",2020-03-13
"1,549","1,673",2020-03-16
"1,543","23,624",2020-03-17
"1,500","17,241",2020-03-18
"1,499","15,221",2020-03-19
"1,509","22,529",2020-03-20
"1,490","1,110",2020-03-23
"1,500","3,049",2020-03-24
"1,540","26,603",2020-03-26
"1,599","14,404",2020-03-27
"1,589","6,791",2020-03-30
"1,517","304,313",2020-03-31
"1,496","1,671",2020-04-01
"1,515","31,560",2020-04-02
"1,519","2,352",2020-04-03
"1,515","3,327",2020-04-06
"1,515","16,912",2020-04-07
"1,519","2,603",2020-04-08
"1,510",809,2020-04-09
"1,514","3,121",2020-04-10
"1,503","3,610",2020-04-13
"1,509","5,593",2020-04-14
"1,509","4,688",2020-04-15
"1,509","3,671",2020-04-16
"1,508","5,789",2020-04-17
"1,505","7,183",2020-04-20
"1,504","5,130",2020-04-21
"1,503","5,569",2020-04-22
"1,503","4,448",2020-04-23
"1,450",142,2020-04-24
"1,440",20,2020-04-27
"1,435","1,336",2020-04-28
"1,480","6,184",2020-04-29
"1,500",24,2020-05-01
"1,500",704,2020-05-04
"1,499","30,790",2020-05-05
"1,500","1,008",2020-05-06
"1,497","23,751",2020-05-07
"1,496",47,2020-05-08
"1,365","3,351",2020-05-11
"1,391",220,2020-05-12
"1,391",378,2020-05-13
"1,350",92,2020-05-14
"1,350","1,020",2020-05-15
"1,345","81,989",2020-05-18
"1,350",224,2020-05-19
"1,345","92,886",2020-05-20
"1,350","1,752",2020-05-21
"1,350",233,2020-05-22
"1,350",246,2020-05-25
"1,350",665,2020-05-26
"1,350",141,2020-05-27
"1,333",750,2020-05-28
"1,350",349,2020-05-29
"1,389",875,2020-06-02
"1,350","1,203",2020-06-03
"1,391","4,535",2020-06-04
"1,401",767,2020-06-08
"1,400",202,2020-06-09
"1,395","1,457",2020-06-10
"1,395",7,2020-06-11
"1,394",906,2020-06-12
"1,350","2,391",2020-06-15
"1,350",6,2020-06-16
"1,336","1,103",2020-06-17
"1,335","1,421",2020-06-18
"1,319",315,2020-06-19
"1,320","1,862",2020-06-22
"1,319",162,2020-06-23
"1,319",6,2020-06-25
"1,250","2,021",2020-06-26
"1,317","1,627",2020-06-29
"1,300","6,132",2020-06-30
"1,300",406,2020-07-01
"1,285",813,2020-07-02
"1,280",102,2020-07-03
"1,280","1,620",2020-07-06
"1,212","5,803",2020-07-07
"1,170","5,893",2020-07-08
"1,170",851,2020-07-10
"1,169","1,599",2020-07-16
"1,170","1,362",2020-07-17
"1,210","2,418",2020-07-20
"1,270","5,345",2020-07-21
"1,273","3,753",2020-07-22
"1,310","2,870",2020-07-23
"1,310","2,107",2020-07-24
"1,315",80,2020-07-27
"1,340","15,497",2020-07-28
"1,340",856,2020-07-29
"1,300",512,2020-07-30
"1,299",57,2020-07-31
"1,250",524,2020-08-03
"1,250",14,2020-08-04
"1,240",38,2020-08-05
"1,240",65,2020-08-06
"1,249",135,2020-08-07
"1,249",166,2020-08-10
"1,243","1,267",2020-08-11
"1,238","1,733",2020-08-12
"1,239",793,2020-08-13
"1,239","4,209",2020-08-14
"1,238","14,135",2020-08-17
"1,200","6,832",2020-08-18
"1,158","1,348",2020-08-19
"1,150","5,980",2020-08-20
"1,130","12,830",2020-08-21
"1,130",255,2020-08-24
"1,100","3,901",2020-08-25
"1,100","1,681",2020-08-26
"1,089","1,616",2020-08-27
"1,050","2,000",2020-08-28
"1,057","1,663",2020-08-31
"1,057",526,2020-09-01
"1,055",78,2020-09-02
"1,055","14,103",2020-09-03
"1,055","3,356",2020-09-04
"1,055","1,860",2020-09-07
"1,055","93,314",2020-09-08
"1,054",627,2020-09-09
"1,054","90,079",2020-09-10
"1,054","4,075",2020-09-11
"1,054","29,621",2020-09-14
"1,098","52,861",2020-09-15
"1,200","12,116",2020-09-16
"1,320","19,972",2020-09-17
"1,317","6,077",2020-09-18
"1,318","3,451",2020-09-21
"1,318","10,855",2020-09-22
"1,330","16,017",2020-09-23
"1,460","1,156",2020-09-24
"1,450","1,741",2020-09-25
"1,439","9,828",2020-09-28
"1,420","10,461",2020-09-29
"1,398","6,427",2020-09-30
"1,380","2,072",2020-10-01
"1,346",118,2020-10-02
"1,346","222,759",2020-10-05
"1,349","1,222",2020-10-06
"1,349","23,299",2020-10-07
"1,379","10,033",2020-10-08
"1,375",963,2020-10-09
"1,370","6,878",2020-10-12
"1,370","8,628",2020-10-13
"1,380","3,138",2020-10-14
"1,380","3,072",2020-10-16
"1,380","5,034",2020-10-19
"1,378",696,2020-10-20
"1,379",549,2020-10-21
"1,379",110,2020-10-22
"1,397","19,025",2020-10-23
"1,380","5,528",2020-10-26
"1,390","3,887",2020-10-27
"1,399","3,709",2020-10-28
"1,380","6,966",2020-10-29
"1,384","66,809",2020-10-30
"1,385","1,041",2020-11-02
"1,380","4,332",2020-11-03
"1,400","14,322",2020-11-04
"1,397","5,947",2020-11-05
"1,409","17,356",2020-11-06
"1,420","2,769",2020-11-09
"1,440","6,988",2020-11-10
"1,425",720,2020-11-11
"1,420",324,2020-11-12
"1,400","1,974",2020-11-13
"1,410",145,2020-11-17
"1,395","1,258",2020-11-18
"1,407","1,557",2020-11-19
"1,400",362,2020-11-20
"1,399",29,2020-11-23
"1,406","1,232",2020-11-24
"1,406",176,2020-11-25
"1,400","1,197",2020-11-27
"1,404","1,227",2020-11-30
"1,404","1,145",2020-12-01
"1,400",280,2020-12-02
"1,398",308,2020-12-03
"1,394",43,2020-12-04
"1,392","64,388",2020-12-07
"1,390","1,064",2020-12-08
"1,380","111,626",2020-12-09
"1,380",298,2020-12-10
"1,380",719,2020-12-11
"1,450","8,330",2020-12-14
"1,448","34,036",2020-12-15
"1,444",867,2020-12-16
"1,547","102,392",2020-12-17
"1,650","38,494",2020-12-18
"1,698","11,786",2020-12-21
"1,695","15,680",2020-12-22
"1,700","9,037",2020-12-23
"1,700","26,431",2020-12-24
"1,692","82,874",2020-12-25
"1,695","44,483",2020-12-28
"1,800","101,277",2020-12-30
"1,795","9,482",2020-12-31
"1,757","3,945",2021-01-04
"1,700","1,419",2021-01-05
"1,698","2,962",2021-01-06
"1,695","2,004",2021-01-07
"1,693","2,904",2021-01-08
"1,688","2,498",2021-01-11
"1,655",507,2021-01-12
"1,649","3,898",2021-01-13
"1,647","4,045",2021-01-14
"1,880","59,703",2021-01-15
"1,986","68,603",2021-01-18
"2,279","75,884",2021-01-19
"2,550","65,945",2021-01-20
"2,798","114,668",2021-01-21
"3,186","90,631",2021-01-22
"3,500","36,032",2021-01-25
"3,199","148,406",2021-01-26
"3,150","79,800",2021-01-27
"3,000","204,488",2021-01-28
"3,010","217,024",2021-01-29
"3,001","249,502",2021-02-01
"3,000","152,034",2021-02-02
"3,000","212,807",2021-02-03
"3,040","587,904",2021-02-04
"3,200","207,864",2021-02-05
"3,600","78,110",2021-02-08
"3,585","182,707",2021-02-09
"3,560","69,490",2021-02-10
"4,055","79,410",2021-02-11
"4,599","29,434",2021-02-15
"4,996","73,153",2021-02-16
"5,745","47,519",2021-02-17
"6,430","36,116",2021-02-18
"7,000","64,452",2021-02-19
"7,300","126,542",2021-02-22
"8,360","114,282",2021-02-23
"9,480","47,385",2021-02-24
"10,890","68,618",2021-02-25
"12,200","134,390",2021-02-26
"11,100","66,289",2021-03-01
"10,900","156,979",2021-03-02
"10,500","35,970",2021-03-03
"10,150","59,240",2021-03-04
"10,000","33,085",2021-03-05
"10,000","15,893",2021-03-09
"9,980","22,087",2021-03-10
"9,985","26,269",2021-03-11
"10,100","42,758",2021-03-12
"10,100","44,875",2021-03-15
"10,000","11,572",2021-03-16
"10,000","38,221",2021-03-17
"11,000","64,527",2021-03-18
"11,000","53,055",2021-03-19
"10,900","149,214",2021-03-22
"10,480","21,410",2021-03-23
"10,500","29,270",2021-03-24
"10,340","7,865",2021-03-25
"10,280","6,554",2021-03-26
"10,280","8,898",2021-03-29
"10,240","14,267",2021-03-30
"10,180","11,557",2021-03-31
"10,050","4,636",2021-04-01
"10,000","1,591",2021-04-02
"10,000","19,258",2021-04-05
"10,000","112,632",2021-04-06
"9,990","110,219",2021-04-07
"9,990","110,219",2021-04-07
"9,945","130,155",2021-04-08
"9,970","103,806",2021-04-09
"9,990","102,214",2021-04-12
"10,000","99,024",2021-04-13
"9,995","96,000",2021-04-14
"9,980","78,831",2021-04-15
"10,500","216,716",2021-04-16
"12,000","370,514",2021-04-19
"13,000","144,205",2021-04-20
"12,750","9,009",2021-04-21
"12,800","7,181",2021-04-22
"12,850","3,803",2021-04-23
"12,770","6,116",2021-04-26
"11,680","9,926",2021-04-27
"11,200","5,358",2021-04-28
"11,200","7,513",2021-04-29
"11,500","12,652",2021-04-30
"12,500","108,273",2021-05-03
"12,310","50,785",2021-05-04
"11,850","49,812",2021-05-05
"11,990","55,377",2021-05-06
"11,990","17,389",2021-05-07
"11,800","5,835",2021-05-10
"11,730","5,590",2021-05-11
"11,490","2,483",2021-05-12
"11,300","3,364",2021-05-13
"11,200","11,192",2021-05-14
"11,050","7,982",2021-05-17
"11,090","5,797",2021-05-18
"11,000","9,714",2021-05-19
"10,900","20,852",2021-05-20
"10,800","4,640",2021-05-21
"10,800","15,808",2021-05-24
"10,850","6,882",2021-05-25
"10,750","12,221",2021-05-27
"11,000","14,619",2021-05-28
"10,990","17,863",2021-05-31
"10,390","9,086",2021-06-02
"10,500","6,060",2021-06-03
"10,490","17,482",2021-06-04
"10,480","26,305",2021-06-07
"10,300","15,664",2021-06-08
"10,140","12,454",2021-06-10
"10,000","3,086",2021-06-11
"10,000","27,627",2021-06-14
"9,900","7,600",2021-06-15
"9,700","13,015",2021-06-16
"9,450","11,480",2021-06-17
"9,395","17,576",2021-06-18
"9,340","20,580",2021-06-21
"9,380","9,580",2021-06-22
"9,150","9,711",2021-06-23
"9,000","8,397",2021-06-24
"8,895","6,657",2021-06-25
"9,000","14,661",2021-06-28
"9,250","7,884",2021-06-29
"9,750","28,079",2021-06-30
"9,495","2,525",2021-07-01
"9,435",557,2021-07-02
"9,200","3,889",2021-07-05
"9,120","4,237",2021-07-06
"9,080","18,185",2021-07-07
"9,000","12,417",2021-07-08
"8,950","10,061",2021-07-09
"8,750","11,063",2021-07-19
"8,225","16,901",2021-07-20
"8,485","18,114",2021-07-21
"8,280","17,205",2021-07-22
"8,360","10,743",2021-07-23
"8,285","11,369",2021-07-24
"8,145","33,699",2021-07-26
"8,100","35,461",2021-07-27
"7,900","20,007",2021-07-28
"7,870","19,408",2021-07-29
"7,600","27,398",2021-07-30
"7,495","13,300",2021-08-02
"7,475","9,016",2021-08-03
"7,465","6,016",2021-08-04
"7,460","8,437",2021-08-05
"7,320","8,224",2021-08-06
"7,205","22,334",2021-08-09
"7,035","13,412",2021-08-10
"7,025","9,551",2021-08-11
"7,000","4,372",2021-08-12
"6,990","7,957",2021-08-13
"6,940","2,301",2021-08-16
"6,920","1,702",2021-08-17
"6,915","5,360",2021-08-18
"6,950","2,007",2021-08-19
"6,950","2,767",2021-08-20
"7,450","7,100",2021-08-23
"8,255","8,120",2021-08-24
"9,400","6,276",2021-08-25
"10,810","23,404",2021-08-26
"11,440","40,665",2021-08-27
"12,400","16,446",2021-08-30
"11,950","18,589",2021-08-31
"12,150","55,778",2021-09-01
"11,900","38,688",2021-09-02
"12,100","8,548",2021-09-03
"12,100","13,218",2021-09-06
"12,180","11,108",2021-09-07
"12,050","32,799",2021-09-08
"11,850","19,379",2021-09-09
"11,550","17,386",2021-09-10
"11,100","149,626",2021-09-13
"10,850","150,243",2021-09-14
"10,750","149,849",2021-09-15
"10,600","25,886",2021-09-16
"11,480","57,887",2021-09-17
"11,110","2,362",2021-09-20
"11,010","17,244",2021-09-21
"10,880","1,889",2021-09-22
"10,850","10,527",2021-09-23
"10,910","1,685",2021-09-24
"10,850","2,648",2021-09-27
"10,800","12,887",2021-09-28
"10,790","3,944",2021-09-29
"10,800","4,391",2021-09-30
"10,810","5,537",2021-10-01
"10,650","2,878",2021-10-04
"10,410","4,029",2021-10-05
"10,280","3,702",2021-10-06
"10,200","18,149",2021-10-07
"10,000","5,875",2021-10-08
"10,000","4,124",2021-10-11
"10,000","3,098",2021-10-12
"9,900","2,185",2021-10-13
"9,800","2,461",2021-10-14
"9,725","6,615",2021-10-15
"9,700","15,502",2021-10-18
"9,480","4,800",2021-10-19
"9,340","3,128",2021-10-20
"9,495","4,160",2021-10-21
"9,500","2,622",2021-10-22
"9,650","3,384",2021-10-25
"9,600","2,673",2021-10-26
"9,590","3,082",2021-10-27
"9,500","1,477",2021-10-28
"9,400","4,665",2021-10-29
"9,230","7,209",2021-11-01
"9,345","9,259",2021-11-02
"9,100","36,888",2021-11-03
"9,095","50,892",2021-11-04
"9,300","46,673",2021-11-08
"9,295","8,887",2021-11-09
"9,150","7,715",2021-11-10
"9,195","3,252",2021-11-11
"10,000","7,739",2021-11-12
"9,950","4,382",2021-11-15
"9,995","3,641",2021-11-16
"9,850","4,035",2021-11-17
"9,845","1,167",2021-11-18
"9,800","3,516",2021-11-19
"9,695","2,109",2021-11-22
"9,600","2,447",2021-11-23
"9,500",908,2021-11-24
"9,525","1,397",2021-11-25
"9,500","3,028",2021-11-29
"9,395","7,169",2021-11-30
"9,345","2,468",2021-12-01
"9,295","34,474",2021-12-02
"9,185","7,823",2021-12-03
"9,140","9,954",2021-12-06
"9,100","4,446",2021-12-07
"9,140","7,073",2021-12-08
"9,150","1,575",2021-12-09
"9,120","11,794",2021-12-10
"9,150","8,210",2021-12-13
"9,190","10,655",2021-12-14
"9,180","2,902",2021-12-15
"9,160","2,606",2021-12-16
"9,150","3,111",2021-12-17
"9,100","91,208",2021-12-20
"9,100","77,656",2021-12-21
"9,000","47,369",2021-12-22
"9,000","77,673",2021-12-23
"9,000","92,252",2021-12-24
"9,000","79,991",2021-12-27
"9,000","55,555",2021-12-27
"9,200","5,095",2021-12-28
"9,100","1,841",2021-12-30
"9,800","14,312",2021-12-31
"9,300","3,945",2022-01-03
