2nd Column,6th Column,8th Column
179,"11,763",2019-08-06
176,"24,700",2019-08-07
180,"43,525",2019-08-08
175,712,2019-08-09
175,"2,500",2019-08-12
178,"18,214",2019-08-13
176,"3,782",2019-08-14
176,450,2019-08-15
176,"2,950",2019-08-16
174,216,2019-08-19
174,"28,950",2019-08-20
174,"2,127",2019-08-21
174,"47,339",2019-08-22
174,10,2019-08-23
175,"7,845",2019-08-26
175,692,2019-08-27
175,421,2019-08-28
173,527,2019-08-29
173,6,2019-08-30
174,"27,481",2019-09-02
171,"9,476",2019-09-05
170,"70,460",2019-09-06
174,"82,827",2019-09-07
174,"82,827",2019-09-07
170,"5,075",2019-09-09
170,"8,280",2019-09-10
169,"1,590",2019-09-11
165,305,2019-09-12
165,"4,000",2019-09-13
168,"14,241",2019-09-16
165,"35,098",2019-09-17
164,"13,135",2019-09-18
164,"5,036",2019-09-19
158,"15,675",2019-09-20
158,"3,827",2019-09-23
164,"20,716",2019-09-24
160,"5,568",2019-09-25
160,"39,654",2019-09-26
160,"25,535",2019-09-27
160,"4,260",2019-09-30
161,"7,768",2019-10-01
162,"8,030",2019-10-02
162,10,2019-10-03
161,"1,214",2019-10-04
161,"2,318",2019-10-07
159,"5,349",2019-10-08
159,720,2019-10-09
159,"11,081",2019-10-10
159,112,2019-10-11
159,"2,994",2019-10-14
159,718,2019-10-15
159,"5,910",2019-10-16
157,"21,110",2019-10-17
156,"6,276",2019-10-18
155,"94,970",2019-10-21
149,"16,358",2019-10-22
150,"26,745",2019-10-23
147,"3,888",2019-10-24
147,"1,762",2019-10-25
147,"30,323",2019-10-28
148,"10,599",2019-10-29
147,"11,007",2019-10-30
147,"6,622",2019-10-31
147,"8,221",2019-11-01
147,"5,209",2019-11-04
150,"27,118",2019-11-05
150,"5,433",2019-11-06
150,"32,960",2019-11-07
150,"12,308",2019-11-08
150,"2,436",2019-11-11
150,"45,203",2019-11-12
150,"13,598",2019-11-13
150,"3,129",2019-11-14
149,"27,033",2019-11-15
149,"24,970",2019-11-18
149,"35,203",2019-11-19
149,"80,620",2019-11-20
150,"24,325",2019-11-21
154,"3,091",2019-11-22
156,"4,022",2019-11-25
156,"33,857",2019-11-28
156,"3,426",2019-11-29
164,"94,385",2019-12-02
164,"11,007",2019-12-03
160,155,2019-12-04
161,"20,469",2019-12-05
161,"8,648",2019-12-06
159,368,2019-12-09
158,"2,111",2019-12-10
160,"13,883",2019-12-11
160,"13,637",2019-12-12
160,"1,623",2019-12-13
160,283,2019-12-16
158,"1,116",2019-12-17
155,"2,219",2019-12-18
155,"2,550",2019-12-19
153,548,2019-12-20
153,"2,750",2019-12-23
155,"5,748",2019-12-24
153,"3,687",2019-12-25
153,"5,443",2019-12-26
158,"14,432",2019-12-27
164,"65,276",2019-12-30
164,"2,794",2019-12-31
164,"2,785",2020-01-02
164,"4,315",2020-01-03
160,"73,333",2020-01-06
160,"14,835",2020-01-07
160,"6,243",2020-01-08
160,"113,949",2020-01-09
160,"24,516",2020-01-10
157,"53,582",2020-01-13
157,"26,879",2020-01-14
153,"5,726",2020-01-15
157,"6,300",2020-01-16
157,"32,910",2020-01-17
152,"21,206",2020-01-20
160,"5,655",2020-01-21
160,"4,075",2020-01-22
159,"5,716",2020-01-23
160,"27,115",2020-01-24
159,209,2020-01-27
159,"7,014",2020-01-28
155,"3,656",2020-01-29
157,38,2020-01-30
157,"1,656",2020-01-31
157,"4,524",2020-02-03
157,"4,611",2020-02-04
158,18,2020-02-05
160,"42,718",2020-02-06
170,"26,246",2020-02-07
168,"5,489",2020-02-10
167,"33,049",2020-02-11
167,"16,831",2020-02-12
164,"22,000",2020-02-13
161,"7,286",2020-02-14
158,"4,792",2020-02-17
160,"4,525",2020-02-18
160,"24,281",2020-02-19
161,"9,808",2020-02-20
160,231,2020-02-21
160,"2,933",2020-02-27
159,"3,542",2020-02-28
159,"4,338",2020-03-02
159,"1,929",2020-03-03
159,11,2020-03-04
159,108,2020-03-05
160,"37,297",2020-03-06
155,450,2020-03-09
155,565,2020-03-10
154,"3,400",2020-03-11
155,"20,700",2020-03-12
151,849,2020-03-13
159,"26,261",2020-03-16
154,"10,032",2020-03-17
150,"1,000",2020-03-18
153,"1,337",2020-03-19
150,"13,350",2020-03-20
150,"2,031",2020-03-23
149,"12,283",2020-03-24
148,"12,271",2020-03-25
145,"8,886",2020-03-26
147,"4,162",2020-03-27
146,168,2020-03-30
144,"3,132",2020-03-31
144,870,2020-04-01
144,"6,976",2020-04-02
144,423,2020-04-03
145,"2,364",2020-04-06
145,"2,008",2020-04-07
146,"4,671",2020-04-08
149,"6,626",2020-04-09
150,500,2020-04-10
146,"11,791",2020-04-13
146,"4,605",2020-04-14
146,806,2020-04-15
146,"23,154",2020-04-16
146,"5,570",2020-04-20
141,"2,000",2020-04-21
142,"11,940",2020-04-23
145,"16,675",2020-04-24
145,"19,541",2020-04-27
140,"8,741",2020-04-28
140,900,2020-04-29
140,"2,241",2020-04-30
140,"1,321",2020-05-01
140,"1,538",2020-05-04
145,538,2020-05-06
145,208,2020-05-07
141,"3,200",2020-05-08
141,"8,169",2020-05-11
138,"5,000",2020-05-12
140,447,2020-05-13
140,67,2020-05-15
140,"2,343",2020-05-18
140,"5,627",2020-05-19
140,"7,397",2020-05-20
135,"22,455",2020-05-21
137,"8,514",2020-05-22
138,"15,413",2020-05-25
138,"24,816",2020-05-26
138,163,2020-05-27
138,"4,490",2020-05-28
137,"1,310",2020-05-29
137,591,2020-06-02
137,131,2020-06-03
137,"1,127",2020-06-04
137,"30,272",2020-06-08
135,"22,600",2020-06-09
137,"9,347",2020-06-10
135,"32,832",2020-06-11
133,674,2020-06-15
135,"31,000",2020-06-16
134,"2,560",2020-06-17
134,"6,739",2020-06-18
134,"3,984",2020-06-19
135,"31,977",2020-06-22
131,10,2020-06-23
133,"7,925",2020-06-25
134,"2,945",2020-06-26
133,399,2020-06-29
137,"12,050",2020-06-30
139,"28,400",2020-07-01
139,"14,638",2020-07-02
150,"14,492",2020-07-03
150,"2,721",2020-07-06
148,"2,888",2020-07-07
148,83,2020-07-08
144,787,2020-07-10
143,"2,795",2020-07-16
143,"25,851",2020-07-17
143,"7,645",2020-07-20
137,23,2020-07-21
157,"11,219",2020-07-22
159,"7,389",2020-07-23
158,"3,958",2020-07-24
155,"5,105",2020-07-27
155,"3,508",2020-07-28
156,20,2020-07-29
157,40,2020-07-30
157,"5,604",2020-07-31
158,923,2020-08-03
158,"15,215",2020-08-04
158,"27,925",2020-08-05
157,"2,716",2020-08-06
150,"7,717",2020-08-07
157,864,2020-08-10
156,"18,140",2020-08-11
155,"19,860",2020-08-12
154,"15,050",2020-08-13
154,"7,410",2020-08-14
155,"13,475",2020-08-17
152,"6,310",2020-08-18
154,"3,051",2020-08-19
154,"6,209",2020-08-21
154,"6,254",2020-08-24
153,"4,532",2020-08-25
154,"15,970",2020-08-26
154,"7,160",2020-08-27
154,"11,964",2020-08-28
176,"31,801",2020-08-31
168,"1,202",2020-09-01
161,"28,041",2020-09-02
160,152,2020-09-03
158,788,2020-09-04
158,249,2020-09-07
155,"20,773",2020-09-08
150,"8,247",2020-09-09
155,"5,218",2020-09-10
158,"9,229",2020-09-11
159,"24,512",2020-09-14
160,600,2020-09-15
155,"2,540",2020-09-16
152,"5,000",2020-09-17
155,71,2020-09-18
155,"8,040",2020-09-21
154,"5,763",2020-09-22
154,"2,457",2020-09-23
154,"3,227",2020-09-24
159,"5,515",2020-09-25
160,"16,585",2020-09-28
160,"1,688",2020-09-29
160,"5,881",2020-09-30
160,"2,663",2020-10-01
160,21,2020-10-02
159,"9,900",2020-10-05
155,419,2020-10-06
160,"7,708",2020-10-07
159,"18,362",2020-10-08
159,"5,010",2020-10-09
157,"6,218",2020-10-12
154,"4,914",2020-10-13
154,"3,510",2020-10-14
154,"23,148",2020-10-16
154,"4,739",2020-10-19
154,"10,004",2020-10-20
152,"5,000",2020-10-21
154,"7,395",2020-10-22
152,"6,805",2020-10-26
152,"16,763",2020-10-27
152,60,2020-10-28
153,"1,055",2020-10-29
154,773,2020-10-30
154,"32,321",2020-11-02
159,"11,003",2020-11-03
157,"46,680",2020-11-04
154,"3,400",2020-11-05
151,"8,078",2020-11-06
155,"30,068",2020-11-09
155,"2,628",2020-11-10
145,"1,724,138",2020-11-10
159,"116,066",2020-11-11
165,"6,180",2020-11-12
164,"1,180",2020-11-13
162,"10,720",2020-11-17
161,"18,673",2020-11-18
158,"25,576",2020-11-19
158,"3,712",2020-11-20
157,"2,558",2020-11-23
158,"1,959",2020-11-24
158,"4,364",2020-11-25
158,538,2020-11-27
157,"1,907",2020-11-30
159,"3,700",2020-12-01
159,"4,257",2020-12-02
157,"27,418",2020-12-03
159,"2,201",2020-12-04
159,"2,103",2020-12-07
159,"3,500",2020-12-08
157,"14,538",2020-12-09
155,"12,892",2020-12-10
159,205,2020-12-11
159,825,2020-12-14
157,"1,500",2020-12-15
159,"1,607",2020-12-16
159,"3,373",2020-12-17
159,"21,207",2020-12-18
159,115,2020-12-21
159,156,2020-12-22
159,"11,070",2020-12-23
160,"23,267",2020-12-24
181,"209,650",2020-12-25
180,"10,235",2020-12-28
169,"4,657",2020-12-30
170,"6,264",2020-12-31
170,"13,160",2021-01-04
168,"7,003",2021-01-05
169,"54,864",2021-01-06
170,"29,037",2021-01-07
170,"17,632",2021-01-08
171,"26,945",2021-01-11
170,"82,930",2021-01-12
170,"3,158",2021-01-13
170,"30,496",2021-01-14
170,"64,147",2021-01-15
170,"123,374",2021-01-18
172,"99,635",2021-01-19
179,"218,930",2021-01-20
180,"16,053",2021-01-21
180,"7,432",2021-01-22
180,"13,761",2021-01-25
177,"27,293",2021-01-26
175,"41,285",2021-01-27
177,"49,719",2021-01-28
180,"92,562",2021-01-29
191,"21,812",2021-02-01
210,"127,067",2021-02-02
209,"104,863",2021-02-03
210,"89,953",2021-02-04
208,"88,258",2021-02-05
209,"75,842",2021-02-08
206,"86,724",2021-02-09
205,"26,623",2021-02-10
210,"91,076",2021-02-11
208,"11,850",2021-02-15
206,"50,904",2021-02-16
208,"55,962",2021-02-17
220,"211,603",2021-02-18
245,"110,097",2021-02-19
234,"70,667",2021-02-22
229,"58,649",2021-02-23
228,"111,003",2021-02-24
218,"63,142",2021-02-25
223,"100,600",2021-02-26
224,"25,012",2021-03-01
219,"20,991",2021-03-02
220,"14,752",2021-03-03
220,"31,428",2021-03-04
224,"18,895",2021-03-05
222,"30,662",2021-03-09
222,"59,660",2021-03-10
222,"16,888",2021-03-11
215,"51,251",2021-03-12
215,"40,802",2021-03-15
219,"18,197",2021-03-16
218,"18,047",2021-03-17
212,"47,804",2021-03-18
212,"3,762",2021-03-19
215,"34,330",2021-03-22
214,"29,566",2021-03-23
214,566,2021-03-24
213,"32,226",2021-03-25
215,"11,660",2021-03-26
215,"10,460",2021-03-29
215,"11,865",2021-03-30
215,"9,842",2021-03-31
215,"44,099",2021-04-01
218,"24,683",2021-04-02
217,"39,819",2021-04-05
217,"11,250",2021-04-06
216,"3,431",2021-04-07
216,"3,431",2021-04-07
210,"22,635",2021-04-08
216,"8,585",2021-04-09
216,"32,764",2021-04-12
214,"19,748",2021-04-13
213,"25,741",2021-04-14
213,"11,966",2021-04-15
213,"23,195",2021-04-16
212,"112,466",2021-04-19
213,"32,657",2021-04-20
213,"39,398",2021-04-21
214,"107,133",2021-04-22
213,"27,781",2021-04-23
214,"45,730",2021-04-26
215,"68,378",2021-04-27
216,"40,278",2021-04-28
216,"58,076",2021-04-29
216,"53,271",2021-04-30
216,"39,383",2021-05-03
217,"8,165",2021-05-04
218,"26,018",2021-05-05
218,"17,172",2021-05-06
218,"15,345",2021-05-07
245,"94,506",2021-05-10
239,"331,485",2021-05-11
235,"58,452",2021-05-12
230,"95,781",2021-05-13
230,"19,194",2021-05-14
235,"100,278",2021-05-17
235,"146,577",2021-05-18
231,"59,417",2021-05-19
223,"56,552",2021-05-20
225,"24,716",2021-05-21
224,"16,380",2021-05-24
222,"90,647",2021-05-25
221,"17,980",2021-05-27
220,"6,890",2021-05-28
210,"5,000,000",2021-05-28
220,"27,240",2021-05-31
220,"8,260",2021-06-02
220,"28,126",2021-06-03
218,"11,492",2021-06-04
218,"40,643",2021-06-07
210,"1,580,891",2021-06-07
215,"24,506",2021-06-08
215,"2,420",2021-06-10
215,"4,199",2021-06-11
216,"42,449",2021-06-14
213,"15,266",2021-06-15
215,"8,001",2021-06-16
216,"29,916",2021-06-17
216,"10,890",2021-06-18
217,"4,926",2021-06-21
216,"20,284",2021-06-22
216,"24,092",2021-06-23
217,"7,929",2021-06-24
218,"7,702",2021-06-25
218,"10,952",2021-06-28
217,"6,748",2021-06-29
218,"36,910",2021-06-30
216,"29,006",2021-07-01
200,"3,419,109",2021-07-01
216,"28,259",2021-07-02
219,"10,145",2021-07-05
219,"14,227",2021-07-06
219,"28,671",2021-07-07
219,"12,823",2021-07-08
219,"20,402",2021-07-09
219,"3,788",2021-07-19
219,"51,047",2021-07-20
219,"52,935",2021-07-21
219,"18,990",2021-07-22
219,"41,749",2021-07-23
220,"47,959",2021-07-24
221,"133,048",2021-07-26
230,"188,174",2021-07-27
227,"53,629",2021-07-28
222,"7,375",2021-07-29
225,"102,584",2021-07-30
224,"44,259",2021-08-02
225,"20,396",2021-08-03
258,"85,121",2021-08-04
260,"37,309",2021-08-05
250,"63,250",2021-08-06
287,"146,312",2021-08-09
300,"113,337",2021-08-10
290,"92,496",2021-08-11
290,"51,283",2021-08-12
275,"13,145",2021-08-13
273,"47,810",2021-08-16
273,"60,294",2021-08-17
270,"11,989",2021-08-18
262,"26,519",2021-08-19
265,"32,451",2021-08-20
288,"50,584",2021-08-23
290,"57,348",2021-08-24
300,"74,614",2021-08-25
309,"130,683",2021-08-26
310,"105,957",2021-08-27
310,"101,359",2021-08-30
316,"90,802",2021-08-31
320,"146,579",2021-09-01
367,"101,047",2021-09-02
420,"349,243",2021-09-03
379,"53,154",2021-09-06
399,"79,730",2021-09-07
400,"61,671",2021-09-08
400,"69,986",2021-09-09
400,"55,350",2021-09-10
399,"51,812",2021-09-13
399,"97,820",2021-09-14
390,"49,226",2021-09-15
400,"32,977",2021-09-16
400,"44,580",2021-09-17
395,"61,441",2021-09-20
385,"58,131",2021-09-21
378,"40,793",2021-09-22
378,"47,297",2021-09-23
378,"34,574",2021-09-24
378,"37,371",2021-09-27
376,"66,240",2021-09-28
375,"13,688",2021-09-29
374,"53,748",2021-09-30
366,"98,287",2021-10-01
363,"85,826",2021-10-04
367,"140,602",2021-10-05
369,"37,987",2021-10-06
365,"54,070",2021-10-07
360,"32,937",2021-10-08
359,"40,860",2021-10-11
361,"60,197",2021-10-12
375,"136,341",2021-10-13
372,"20,185",2021-10-14
372,"50,182",2021-10-15
359,"34,054",2021-10-18
374,"15,994",2021-10-19
374,"42,054",2021-10-20
375,"33,229",2021-10-21
393,"43,265",2021-10-22
399,"52,630",2021-10-25
395,"61,959",2021-10-26
394,"44,374",2021-10-27
400,"144,726",2021-10-28
401,"96,274",2021-10-29
400,"112,480",2021-11-01
390,"42,867",2021-11-02
390,"66,825",2021-11-03
385,"227,480",2021-11-04
390,"53,976",2021-11-08
391,"41,371",2021-11-09
392,"45,371",2021-11-10
400,"25,618",2021-11-11
400,"23,521",2021-11-12
400,"54,004",2021-11-15
399,"64,750",2021-11-16
398,"39,620",2021-11-17
398,"55,841",2021-11-18
399,"48,584",2021-11-19
400,"18,277",2021-11-22
399,"27,801",2021-11-23
415,"70,964",2021-11-24
425,"175,141",2021-11-25
427,"41,911",2021-11-29
424,"49,704",2021-11-30
428,"42,940",2021-12-01
430,"30,827",2021-12-02
430,"147,686",2021-12-03
494,"114,770",2021-12-06
520,"170,283",2021-12-07
594,"172,714",2021-12-08
625,"192,533",2021-12-09
548,"134,110",2021-12-10
545,"67,800",2021-12-13
595,"92,579",2021-12-14
599,"47,170",2021-12-15
661,"107,322",2021-12-16
680,"393,937",2021-12-17
660,"156,377",2021-12-20
660,"49,603",2021-12-21
700,"65,349",2021-12-22
700,"49,814",2021-12-23
724,"81,071",2021-12-24
817,"169,827",2021-12-27
817,"153,695",2021-12-28
740,"179,253",2021-12-30
700,"55,334",2021-12-31
700,"39,484",2022-01-03
700,"89,569",2022-01-04
738,"83,318",2022-01-05
730,"59,917",2022-01-06
744,"64,252",2022-01-07
750,"153,712",2022-01-10
736,"54,101",2022-01-11
729,"42,548",2022-01-12
710,"62,833",2022-01-13
708,"36,247",2022-01-14
703,"71,797",2022-01-17
668,"73,863",2022-01-18
649,"40,961",2022-01-19
650,"41,425",2022-01-20
660,"71,693",2022-01-21
650,"82,633",2022-01-24
648,"41,853",2022-01-25
647,"34,513",2022-01-26
650,"63,967",2022-01-27
650,"76,494",2022-01-28
650,"47,734",2022-01-31
650,"16,835",2022-02-01
650,"42,521",2022-02-07
650,"85,430",2022-02-08
646,"41,338",2022-02-09
643,"61,365",2022-02-10
645,"13,325",2022-02-11
645,"53,584",2022-02-14
648,"62,455",2022-02-15
648,"46,285",2022-02-16
647,"24,066",2022-02-18
630,"34,037",2022-02-21
619,"39,124",2022-02-22
580,"57,283",2022-02-23
518,"42,337",2022-02-24
505,"30,763",2022-02-25
520,"84,708",2022-02-28
585,"27,328",2022-03-01
628,"38,223",2022-03-02
622,"32,863",2022-03-03
619,"17,906",2022-03-04
605,"15,730",2022-03-07
596,"30,639",2022-03-09
600,"20,231",2022-03-10
572,"40,215",2022-03-11
560,"10,694",2022-03-14
559,"23,496",2022-03-15
553,"15,481",2022-03-16
555,"20,205",2022-03-17
559,"7,641",2022-03-18
589,"12,787",2022-03-21
590,"27,148",2022-03-22
600,"9,874",2022-03-23
595,"17,854",2022-03-24
595,"12,652",2022-03-25
595,"23,621",2022-03-28
593,"45,666",2022-03-29
587,"7,922",2022-03-30
585,"28,621",2022-03-31
594,"11,912",2022-04-01
588,"19,037",2022-04-04
580,"46,602",2022-04-05
575,"35,737",2022-04-06
560,"23,349",2022-04-07
541,"23,213",2022-04-08
522,"38,384",2022-04-11
520,"6,558",2022-04-12
510,"11,481",2022-04-13
510,"13,561",2022-04-14
508,"21,052",2022-04-15
510,"8,654",2022-04-18
510,"33,138",2022-04-19
505,"13,105",2022-04-20
500,"7,485",2022-04-21
530,"77,298",2022-04-22
515,"45,509",2022-04-25
506,"29,157",2022-04-26
510,"77,963",2022-04-27
510,"34,451",2022-04-28
507,"30,769",2022-04-29
497,"40,645",2022-05-02
494,"11,528",2022-05-03
494,"12,541",2022-05-04
500,"32,634",2022-05-05
520,"24,865",2022-05-06
500,"77,005",2022-05-09
498,"12,148",2022-05-10
490,"17,348",2022-05-11
489,"36,251",2022-05-12
469,"25,544",2022-05-13
459,"10,758",2022-05-17
465,"24,189",2022-05-18
493,"34,805",2022-05-19
490,"10,291",2022-05-20
460,"8,948",2022-05-16
462,"13,345",2022-05-23
460,"34,670",2022-05-24
456,"3,557",2022-05-25
462,"6,540",2022-05-26
494,"8,469",2022-05-27
490,"20,642",2022-05-30
487,"13,363",2022-05-31
487,"10,132",2022-06-02
462,"10,262",2022-06-03
480,"28,345",2022-06-06
467,"21,010",2022-06-07
460,"28,225",2022-06-08
444,"28,456",2022-06-09
450,"50,289",2022-06-10
460,"39,121",2022-06-13
448,"31,474",2022-06-15
448,"27,539",2022-06-16
440,"14,702",2022-06-17
419,"35,616",2022-06-20
410,"17,584",2022-06-21
410,"36,274",2022-06-22
410,"27,826",2022-06-23
410,"12,628",2022-06-24
425,"23,378",2022-06-27
419,"51,457",2022-06-28
419,"17,285",2022-06-29
419,"18,221",2022-06-30
424,"15,410",2022-07-01
424,"6,783",2022-07-04
430,"41,379",2022-07-05
429,"30,307",2022-07-06
410,"32,916",2022-07-07
427,"2,581",2022-07-08
427,"62,707",2022-07-18
426,"20,494",2022-07-19
426,"7,256",2022-07-20
429,"36,264",2022-07-21
424,"14,083",2022-07-22
426,"20,403",2022-07-25
429,"14,847",2022-07-26
448,"11,037",2022-07-27
443,"7,537",2022-07-28
443,"9,410",2022-07-29
440,"20,955",2022-08-01
439,"10,909",2022-08-02
435,"21,874",2022-08-03
435,"5,908",2022-08-04
435,"11,319",2022-08-05
435,"33,455",2022-08-08
438,"14,956",2022-08-09
438,"11,098",2022-08-10
436,"41,104",2022-08-11
436,"8,850",2022-08-12
437,"21,263",2022-08-15
431,"53,210",2022-08-16
430,"28,717",2022-08-17
430,"5,729",2022-08-18
428,"12,499",2022-08-19
419,"29,659",2022-08-22
407,"36,290",2022-08-23
407,"18,939",2022-08-24
407,"9,621",2022-08-25
406,"32,550",2022-08-26
403,"14,499",2022-08-29
402,"7,722",2022-08-30
400,"19,078",2022-08-31
400,"4,353",2022-09-01
400,"10,903",2022-09-02
400,"21,074",2022-09-05
399,"52,695",2022-09-06
399,"3,866",2022-09-07
399,"16,376",2022-09-08
397,"16,061",2022-09-09
395,"27,132",2022-09-12
390,"13,616",2022-09-13
390,"16,089",2022-09-14
389,"52,864",2022-09-15
389,"13,317",2022-09-16
389,"6,352",2022-09-19
387,"47,002",2022-09-20
383,"29,386",2022-09-21
370,"9,345",2022-09-22
360,"6,823",2022-09-23
370,"5,680",2022-09-26
379,"22,559",2022-09-27
369,"12,450",2022-09-28
365,"15,690",2022-09-29
369,"36,939",2022-09-30
369,"79,524",2022-10-03
363,"8,840",2022-10-04
359,"5,688",2022-10-05
360,"12,019",2022-10-06
355,"27,023",2022-10-07
353,"11,969",2022-10-10
350,"43,532",2022-10-11
340,"20,333",2022-10-12
337,"35,370",2022-10-13
340,"24,218",2022-10-14
332,"35,074",2022-10-17
325,"46,132",2022-10-18
332,"34,363",2022-10-19
325,"68,662",2022-10-20
320,"49,415",2022-10-21
320,"22,868",2022-10-24
325,"58,172",2022-10-25
310,"29,358",2022-10-26
310,"9,393",2022-10-27
310,"70,160",2022-10-28
308,"14,220",2022-10-31
308,"21,887",2022-11-01
308,"9,014",2022-11-02
307,"17,764",2022-11-03
309,"21,862",2022-11-04
319,"51,046",2022-11-07
315,"28,916",2022-11-08
315,"13,578",2022-11-09
315,"26,247",2022-11-10
324,"32,512",2022-11-11
325,"31,119",2022-11-14
329,"45,668",2022-11-15
350,"13,407",2022-11-16
337,"8,932",2022-11-17
331,"91,855",2022-11-18
323,"15,766",2022-11-21
323,"12,045",2022-11-22
321,"13,672",2022-11-23
312,"23,236",2022-11-25
311,"56,732",2022-11-28
304,"33,193",2022-11-29
304,"46,523",2022-11-30
305,"52,146",2022-12-01
305,"29,271",2022-12-02
305,"34,027",2022-12-05
305,"14,764",2022-12-06
305,"23,208",2022-12-07
317,"27,026",2022-12-08
320,"20,113",2022-12-09
335,"27,374",2022-12-12
337,"71,456",2022-12-13
349,"36,375",2022-12-14
355,"32,491",2022-12-15
385,"44,111",2022-12-16
369,"67,438",2022-12-19
363,"26,937",2022-12-20
369,"20,645",2022-12-21
365,"14,379",2022-12-22
363,"63,130",2022-12-23
358,"6,282",2022-12-26
357,"17,313",2022-12-27
357,"14,700",2022-12-28
355,"17,635",2022-12-30
354,"8,478",2023-01-02
354,"24,199",2023-01-03
350,"16,511",2023-01-04
354,"25,515",2023-01-05
365,"40,774",2023-01-06
378,"18,258",2023-01-09
382,"53,952",2023-01-10
385,"29,095",2023-01-11
385,"73,488",2023-01-12
385,"32,691",2023-01-13
379,"15,566",2023-01-16
376,"22,519",2023-01-17
373,"20,859",2023-01-18
370,"37,273",2023-01-19
364,"33,433",2023-01-20
363,"24,301",2023-01-23
362,"48,031",2023-01-24
359,"51,441",2023-01-25
364,"53,360",2023-01-26
360,"3,696",2023-01-27
364,"20,836",2023-01-30
365,"28,990",2023-01-31
369,"18,150",2023-02-01
375,"17,457",2023-02-02
376,"26,965",2023-02-03
377,"34,785",2023-02-06
371,"28,159",2023-02-07
371,"88,622",2023-02-08
377,"26,289",2023-02-09
375,"7,114",2023-02-10
375,"46,748",2023-02-13
370,"13,987",2023-02-14
360,"27,531",2023-02-15
360,"27,477",2023-02-16
360,"29,393",2023-02-17
359,"42,198",2023-02-20
360,"17,099",2023-02-24
343,"58,278",2023-02-27
345,"18,308",2023-02-28
345,"14,786",2023-03-01
360,"7,487",2023-03-02
355,"17,389",2023-03-03
355,"15,662",2023-03-06
360,"21,738",2023-03-07
361,"41,870",2023-03-09
359,"28,886",2023-03-10
359,"22,625",2023-03-13
359,"6,943",2023-03-14
357,"17,178",2023-03-15
357,"12,886",2023-03-16
357,"12,697",2023-03-17
354,"11,680",2023-03-20
