2nd Column,6th Column,8th Column
725,"1,700",2022-08-29
724,"3,504",2022-08-30
724,"3,748",2022-08-31
732,"9,645",2022-09-01
727,675,2022-09-02
716,"6,540",2022-09-05
760,"6,418",2022-09-06
750,"3,377",2022-09-07
745,528,2022-09-08
720,475,2022-09-09
744,"9,524",2022-09-12
730,"1,450",2022-09-13
730,339,2022-09-14
740,"1,501",2022-09-15
745,"2,049",2022-09-16
744,"7,071",2022-09-19
729,"1,766",2022-09-20
729,"2,163",2022-09-21
725,"1,346",2022-09-22
725,"1,134",2022-09-23
723,"1,360",2022-09-26
723,"4,573",2022-09-27
722,938,2022-09-28
720,"1,034",2022-09-29
719,"2,690",2022-09-30
725,"5,825",2022-10-03
745,"3,726",2022-10-04
740,848,2022-10-05
731,903,2022-10-06
729,"1,451",2022-10-07
729,"1,895",2022-10-10
731,"1,804",2022-10-11
736,"4,989",2022-10-12
733,"2,025",2022-10-13
735,"2,966",2022-10-14
736,"2,800",2022-10-17
735,"1,177",2022-10-18
734,"1,293",2022-10-19
769,"1,612",2022-10-20
750,"4,788",2022-10-21
735,"2,943",2022-10-24
735,"1,776",2022-10-25
737,"1,663",2022-10-26
744,"2,965",2022-10-27
745,"3,667",2022-10-28
755,305,2022-10-31
750,"2,716",2022-11-01
750,"2,956",2022-11-02
740,"4,842",2022-11-03
750,"9,217",2022-11-04
750,"1,948",2022-11-07
745,"5,891",2022-11-08
768,"6,949",2022-11-09
768,"22,699",2022-11-10
765,913,2022-11-11
765,"1,990",2022-11-14
763,963,2022-11-15
763,"24,456",2022-11-16
763,907,2022-11-17
763,458,2022-11-18
765,"5,452",2022-11-21
763,"2,886",2022-11-22
763,"2,068",2022-11-23
760,"5,241",2022-11-25
763,"5,038",2022-11-28
750,"4,035",2022-11-29
749,"4,967",2022-11-30
750,679,2022-12-01
750,770,2022-12-02
756,"1,542",2022-12-05
760,"1,591",2022-12-06
759,"1,159",2022-12-07
762,"7,058",2022-12-08
875,"12,164",2022-12-09
981,"15,989",2022-12-12
997,"9,096",2022-12-13
874,938,2022-12-14
860,759,2022-12-15
840,"1,825",2022-12-16
857,"6,165",2022-12-19
844,"4,382",2022-12-20
838,677,2022-12-21
829,"2,198",2022-12-22
830,650,2022-12-23
823,"15,777",2022-12-26
850,"9,108",2022-12-27
