2nd Column,6th Column,8th Column
546,"10,000",2019-01-14
555,"35,846",2019-01-15
545,"1,312",2019-01-17
569,"13,894",2019-01-18
550,"4,640",2019-01-21
540,"3,000",2019-01-22
550,"16,796",2019-01-23
545,"3,592",2019-01-24
545,"1,739",2019-01-25
540,74,2019-01-28
540,"2,472",2019-01-29
530,"1,070",2019-01-30
521,"2,370",2019-01-31
530,"18,146",2019-02-01
540,648,2019-02-11
560,580,2019-02-12
589,"5,538",2019-02-13
580,"3,959",2019-02-14
570,20,2019-02-18
531,600,2019-02-19
570,"5,348",2019-02-20
550,150,2019-02-22
531,"1,500",2019-02-25
545,900,2019-02-26
546,336,2019-02-27
531,"7,438",2019-02-28
547,"2,546",2019-03-05
570,"2,759",2019-03-06
534,"9,710",2019-03-11
535,"1,295",2019-03-12
550,"32,584",2019-03-14
551,200,2019-03-15
530,900,2019-03-18
530,715,2019-03-19
520,"5,848",2019-03-20
530,355,2019-03-21
553,525,2019-03-25
520,"4,256",2019-03-26
539,100,2019-03-27
539,453,2019-03-28
515,2,2019-03-29
520,685,2019-04-02
520,"1,953",2019-04-03
515,283,2019-04-04
511,926,2019-04-05
505,909,2019-04-09
523,144,2019-04-10
510,481,2019-04-11
495,"4,855",2019-04-12
490,10,2019-04-15
490,20,2019-04-16
491,30,2019-04-17
500,"1,090",2019-04-18
495,"1,497",2019-04-19
495,10,2019-04-22
494,200,2019-04-23
480,"1,076",2019-04-24
460,30,2019-04-25
465,900,2019-05-03
460,113,2019-05-06
487,28,2019-05-08
484,2,2019-05-14
515,"15,431",2019-05-15
540,"3,225",2019-05-16
535,109,2019-05-20
520,"1,516",2019-05-21
510,"2,051",2019-05-23
519,650,2019-05-27
519,52,2019-05-28
500,100,2019-05-29
490,120,2019-06-04
490,"1,048",2019-06-05
490,50,2019-06-07
490,364,2019-06-10
489,695,2019-06-11
480,"2,289",2019-06-12
475,"10,000",2019-06-13
479,20,2019-06-14
475,"2,531",2019-06-17
480,"7,120",2019-06-18
480,72,2019-06-19
480,"3,582",2019-06-20
475,"2,508",2019-06-24
471,"1,702",2019-06-25
488,376,2019-06-28
488,30,2019-07-02
488,770,2019-07-03
475,390,2019-07-04
475,"2,037",2019-07-05
488,30,2019-07-10
488,200,2019-07-16
488,200,2019-07-22
480,"2,830",2019-07-23
490,"7,914",2019-07-24
500,"1,461",2019-07-25
480,500,2019-07-26
525,"2,948",2019-07-29
540,"7,166",2019-07-30
534,10,2019-08-02
540,"1,207",2019-08-05
532,"1,700",2019-08-07
535,"10,322",2019-08-08
512,386,2019-08-09
530,856,2019-08-12
530,"2,600",2019-08-13
519,"1,084",2019-08-14
530,"4,848",2019-08-15
530,"3,210",2019-08-16
515,204,2019-08-20
525,703,2019-08-21
510,770,2019-08-23
510,"1,773",2019-08-26
510,440,2019-08-27
500,400,2019-08-28
509,1,2019-09-04
509,250,2019-09-05
485,"1,948",2019-09-09
500,5,2019-09-17
500,55,2019-09-20
480,"4,565",2019-09-24
480,928,2019-09-25
510,200,2019-09-27
470,534,2019-10-01
500,190,2019-10-02
500,100,2019-10-03
500,76,2019-10-04
480,1,2019-10-07
480,101,2019-10-08
480,"1,149",2019-10-09
475,95,2019-10-10
480,5,2019-10-11
460,"1,500",2019-10-14
499,400,2019-10-16
499,90,2019-10-17
480,"1,639",2019-10-21
456,"2,420",2019-10-24
455,"2,000",2019-10-28
485,"5,062",2019-10-29
483,181,2019-10-30
470,461,2019-11-05
470,"16,124",2019-11-06
490,113,2019-11-07
466,755,2019-11-08
465,285,2019-11-11
466,100,2019-11-13
470,"1,950",2019-11-20
470,3,2019-11-21
480,700,2019-11-22
480,450,2019-11-25
490,"5,394",2019-11-29
480,280,2019-12-10
476,"6,203",2019-12-11
480,10,2019-12-12
481,357,2019-12-18
476,20,2019-12-19
475,893,2019-12-20
475,"3,060",2019-12-24
460,266,2019-12-25
460,53,2019-12-26
460,650,2019-12-27
460,50,2019-12-30
470,350,2019-12-31
470,380,2020-01-03
465,410,2020-01-07
470,"2,843",2020-01-08
473,"4,158",2020-01-10
473,188,2020-01-13
470,787,2020-01-14
470,111,2020-01-15
473,"1,601",2020-01-16
475,4,2020-01-17
471,500,2020-01-20
475,610,2020-01-21
475,110,2020-01-22
475,"5,265",2020-01-23
479,10,2020-01-27
479,"1,318",2020-01-28
479,519,2020-01-29
480,25,2020-01-30
486,"1,630",2020-02-04
520,"2,117",2020-02-05
560,"5,383",2020-02-06
555,234,2020-02-07
550,835,2020-02-10
594,"7,100",2020-02-11
570,"5,973",2020-02-12
567,71,2020-02-13
565,119,2020-02-14
560,"1,320",2020-02-17
565,"2,865",2020-02-18
556,50,2020-02-19
569,"7,835",2020-02-20
556,361,2020-02-27
512,820,2020-03-02
550,144,2020-03-03
549,50,2020-03-04
530,"9,300",2020-03-06
480,1,2020-03-12
480,"4,850",2020-03-13
540,3,2020-03-17
540,220,2020-03-18
525,800,2020-03-20
518,80,2020-03-23
500,320,2020-03-24
481,"1,545",2020-03-25
500,"13,882",2020-03-26
471,599,2020-03-30
519,"23,434",2020-03-31
514,201,2020-04-02
500,903,2020-04-03
500,"2,986",2020-04-06
480,"2,600",2020-04-10
490,208,2020-04-14
500,"7,120",2020-04-16
500,60,2020-04-17
510,100,2020-04-20
508,216,2020-04-21
505,288,2020-04-24
508,68,2020-04-30
508,32,2020-05-01
470,"13,349",2020-05-07
510,200,2020-05-15
516,"1,026",2020-05-18
515,"9,299",2020-05-19
518,11,2020-05-22
519,"2,354",2020-05-26
529,544,2020-05-27
520,500,2020-05-28
529,"1,452",2020-05-29
600,258,2020-06-02
600,10,2020-06-03
590,421,2020-06-04
610,10,2020-06-08
624,95,2020-06-09
600,100,2020-06-10
590,"2,969",2020-06-11
595,611,2020-06-12
570,"1,101",2020-06-16
560,"1,200",2020-06-17
560,"1,712",2020-06-19
600,"2,240",2020-06-22
563,170,2020-06-25
590,74,2020-06-26
600,"11,909",2020-06-29
610,"32,990",2020-06-30
610,"1,304",2020-07-01
675,"7,747",2020-07-02
660,55,2020-07-03
660,"4,973",2020-07-06
700,"18,787",2020-07-07
804,"20,009",2020-07-08
799,"2,839",2020-07-09
750,"12,734",2020-07-10
765,"27,500",2020-07-16
788,"1,129",2020-07-17
780,"1,320",2020-07-20
795,"8,070",2020-07-21
800,"12,599",2020-07-22
799,"10,365",2020-07-23
800,"8,493",2020-07-24
800,"8,856",2020-07-27
810,"25,207",2020-07-28
829,"33,466",2020-07-29
860,"4,905",2020-07-30
899,"5,325",2020-07-31
"1,030","17,992",2020-08-03
"1,030","14,280",2020-08-04
"1,025","5,367",2020-08-05
989,"2,755",2020-08-06
940,"10,045",2020-08-07
900,"4,427",2020-08-10
880,"15,553",2020-08-11
860,"1,815",2020-08-12
879,246,2020-08-13
986,"36,875",2020-08-14
"1,065","50,696",2020-08-17
"1,010","2,755",2020-08-18
990,"6,489",2020-08-19
873,"4,260",2020-08-20
920,"1,718",2020-08-21
910,505,2020-08-24
880,"7,444",2020-08-25
870,"6,664",2020-08-26
870,"7,447",2020-08-27
870,19,2020-08-28
880,585,2020-08-31
884,"2,820",2020-09-01
900,"2,425",2020-09-02
900,206,2020-09-03
890,"7,715",2020-09-04
860,762,2020-09-07
865,"10,710",2020-09-08
885,"19,124",2020-09-09
885,"2,128",2020-09-10
860,"1,850",2020-09-11
878,82,2020-09-14
877,"3,254",2020-09-15
870,241,2020-09-16
870,30,2020-09-17
865,699,2020-09-18
865,30,2020-09-21
878,"2,653",2020-09-22
865,"16,039",2020-09-23
865,"4,238",2020-09-24
865,66,2020-09-25
865,"6,985",2020-09-28
865,"9,303",2020-09-29
865,100,2020-09-30
865,"1,700",2020-10-01
880,602,2020-10-02
900,"6,333",2020-10-05
881,"2,147",2020-10-07
881,"1,492",2020-10-08
880,1,2020-10-09
880,"4,313",2020-10-12
850,150,2020-10-13
889,"5,911",2020-10-14
889,128,2020-10-16
888,10,2020-10-19
888,400,2020-10-20
885,206,2020-10-21
851,550,2020-10-22
888,52,2020-10-26
888,422,2020-10-27
887,586,2020-10-28
885,150,2020-10-29
860,600,2020-10-30
884,"1,427",2020-11-02
847,"1,350",2020-11-03
860,"1,460",2020-11-04
880,"3,849",2020-11-05
860,687,2020-11-06
860,"9,180",2020-11-10
859,33,2020-11-12
858,250,2020-11-13
865,"7,889",2020-11-17
865,"1,045",2020-11-18
865,"4,497",2020-11-19
865,958,2020-11-20
865,"5,148",2020-11-23
864,"1,632",2020-11-24
851,"11,512",2020-11-25
860,"2,001",2020-11-27
851,277,2020-11-30
860,"3,914",2020-12-01
850,"8,058",2020-12-02
850,117,2020-12-03
848,900,2020-12-04
848,77,2020-12-08
838,"4,941",2020-12-09
840,180,2020-12-10
848,171,2020-12-11
850,233,2020-12-14
847,23,2020-12-15
850,"2,598",2020-12-16
836,"2,614",2020-12-18
850,"2,610",2020-12-21
855,"7,331",2020-12-22
860,"1,008",2020-12-23
875,"5,371",2020-12-24
860,"3,247",2020-12-25
860,"1,566",2020-12-28
858,"2,442",2020-12-30
860,"9,508",2020-12-31
875,"2,157",2021-01-04
880,"4,080",2021-01-05
870,305,2021-01-06
915,"5,482",2021-01-07
"1,000","3,356",2021-01-08
"1,027","13,959",2021-01-11
980,"5,943",2021-01-12
"1,000","786,260",2021-01-12
973,"23,372",2021-01-13
960,81,2021-01-14
970,94,2021-01-15
915,"5,803",2021-01-18
900,732,2021-01-19
970,"6,911",2021-01-20
970,979,2021-01-21
950,4,2021-01-22
950,556,2021-01-25
970,"2,069",2021-01-26
970,3,2021-01-27
970,"10,857",2021-01-28
973,436,2021-01-29
978,"1,894",2021-02-01
"1,000","7,424",2021-02-02
990,16,2021-02-03
990,600,2021-02-04
990,"2,689",2021-02-05
990,520,2021-02-08
970,43,2021-02-09
980,"8,388",2021-02-10
980,82,2021-02-11
990,378,2021-02-15
990,"5,445",2021-02-16
988,"6,303",2021-02-17
980,"2,021",2021-02-18
980,"2,239",2021-02-19
980,"3,025",2021-02-22
980,"20,862",2021-02-23
996,"43,833",2021-02-24
980,"2,323",2021-02-25
988,"6,485",2021-02-26
980,"5,732",2021-03-01
980,"66,819",2021-03-02
970,"6,222",2021-03-03
960,"2,870",2021-03-04
960,"1,475",2021-03-05
969,470,2021-03-09
970,246,2021-03-10
970,"3,562",2021-03-11
971,"8,622",2021-03-12
970,"5,385",2021-03-15
970,"1,122",2021-03-16
965,"1,099",2021-03-17
965,"4,762",2021-03-18
965,142,2021-03-19
960,"1,550",2021-03-22
960,"3,110",2021-03-23
940,"3,410",2021-03-24
950,"3,394",2021-03-25
950,"2,396",2021-03-26
950,"2,660",2021-03-29
950,800,2021-03-30
940,"1,031",2021-03-31
940,"3,567",2021-04-01
945,234,2021-04-02
946,"6,657",2021-04-05
949,"6,786",2021-04-06
949,"1,714",2021-04-07
949,"1,714",2021-04-07
940,"3,485",2021-04-08
940,969,2021-04-09
939,"2,650",2021-04-12
950,"8,762",2021-04-13
950,"3,659",2021-04-14
944,"5,449",2021-04-15
940,"1,495",2021-04-16
935,"8,676",2021-04-19
927,"15,371",2021-04-20
920,"3,788",2021-04-21
920,730,2021-04-22
920,"1,581",2021-04-23
920,"2,977",2021-04-26
935,"2,155",2021-04-27
910,"1,042",2021-04-28
910,170,2021-04-29
910,"4,220",2021-04-30
920,273,2021-05-03
920,"2,773",2021-05-04
910,"6,780",2021-05-05
900,500,2021-05-06
915,832,2021-05-07
915,"2,446",2021-05-10
915,"2,043",2021-05-11
900,"3,241",2021-05-12
900,"2,825",2021-05-13
890,810,2021-05-17
900,"1,948",2021-05-18
900,"1,844",2021-05-19
901,418,2021-05-20
890,"1,682",2021-05-21
885,"14,387",2021-05-24
915,619,2021-05-25
870,"1,688",2021-05-27
900,121,2021-05-28
895,"1,204",2021-05-31
890,"1,126",2021-06-02
875,"21,136",2021-06-03
899,830,2021-06-04
870,280,2021-06-07
920,"79,740",2021-06-11
910,"7,453",2021-06-14
901,"1,835",2021-06-15
920,"2,303",2021-06-16
900,500,2021-06-17
896,690,2021-06-21
915,418,2021-06-22
880,"4,963",2021-06-23
870,330,2021-06-24
870,100,2021-06-25
885,345,2021-06-28
885,"1,141",2021-06-29
885,111,2021-06-30
885,718,2021-07-01
885,"1,401",2021-07-02
915,"3,232",2021-07-05
949,"20,659",2021-07-07
930,186,2021-07-09
915,244,2021-07-19
915,1,2021-07-20
930,"2,001",2021-07-21
910,"2,291",2021-07-22
929,"4,119",2021-07-23
929,800,2021-07-24
929,"2,152",2021-07-26
929,265,2021-07-27
885,40,2021-07-28
964,"14,088",2021-07-29
950,"5,930",2021-07-30
950,990,2021-08-02
945,100,2021-08-03
960,"6,391",2021-08-04
930,"1,235",2021-08-05
911,"2,197",2021-08-06
912,568,2021-08-09
950,520,2021-08-10
920,"1,664",2021-08-11
945,"3,421",2021-08-12
950,"6,014",2021-08-13
948,"4,612",2021-08-16
949,585,2021-08-17
947,578,2021-08-18
930,"2,010",2021-08-19
946,"2,482",2021-08-20
930,"4,066",2021-08-23
945,"8,652",2021-08-24
939,"1,200",2021-08-25
925,"3,372",2021-08-26
910,"6,583",2021-08-27
920,342,2021-08-30
910,388,2021-08-31
917,"1,310",2021-09-01
918,289,2021-09-02
935,"3,941",2021-09-03
940,"2,635",2021-09-06
940,"13,658",2021-09-07
940,"7,994",2021-09-08
940,"4,307",2021-09-09
945,"16,339",2021-09-10
940,"10,665",2021-09-13
944,"57,806",2021-09-14
938,"405,563",2021-09-15
900,"5,050",2021-09-16
910,"2,773",2021-09-17
930,"2,953",2021-09-20
925,"7,172",2021-09-21
915,"6,038",2021-09-22
915,"4,748",2021-09-23
918,"9,691",2021-09-24
929,"19,840",2021-09-27
930,"24,368",2021-09-28
928,"17,215",2021-09-29
920,"2,676",2021-09-30
919,"10,609",2021-10-01
920,"15,092",2021-10-04
930,"18,634",2021-10-05
920,"18,531",2021-10-06
915,"8,940",2021-10-07
911,"8,152",2021-10-08
928,"14,085",2021-10-11
928,"4,767",2021-10-12
925,"19,581",2021-10-13
917,"47,598",2021-10-14
898,"23,298",2021-10-15
895,"35,848",2021-10-18
879,"55,462",2021-10-19
890,"89,722",2021-10-20
890,"43,582",2021-10-21
899,"25,143",2021-10-22
906,"49,285",2021-10-25
905,"111,865",2021-10-26
915,"46,806",2021-10-27
905,"118,235",2021-10-28
889,"8,204",2021-10-29
880,"16,915",2021-11-01
880,"17,366",2021-11-02
860,"5,581",2021-11-03
855,"1,890",2021-11-04
864,"13,345",2021-11-08
860,"1,530",2021-11-09
859,"1,695",2021-11-10
858,"2,589",2021-11-11
860,"21,546",2021-11-12
903,"56,945",2021-11-15
905,"19,128",2021-11-16
906,"47,605",2021-11-17
"1,000","166,623",2021-11-18
"1,000","32,299",2021-11-19
985,"5,989",2021-11-22
950,"2,131",2021-11-23
946,"1,581",2021-11-24
943,"12,384",2021-11-25
936,"4,716",2021-11-29
928,"2,824",2021-11-30
928,"14,966",2021-12-01
910,"9,058",2021-12-02
910,"5,290",2021-12-03
915,"9,874",2021-12-06
913,"6,756",2021-12-07
900,"18,287",2021-12-08
900,"2,622",2021-12-09
900,"1,163",2021-12-10
910,"20,040",2021-12-13
913,"9,686",2021-12-14
911,"10,472",2021-12-15
915,"10,372",2021-12-16
927,"18,804",2021-12-17
918,"9,446",2021-12-20
920,"41,193",2021-12-21
920,942,2021-12-22
909,"29,475",2021-12-23
904,"19,553",2021-12-24
900,"37,477",2021-12-27
905,"3,673",2021-12-28
904,"14,914",2021-12-30
920,"9,419",2021-12-31
920,"1,434",2022-01-03
919,"6,296",2022-01-04
970,"23,837",2022-01-05
965,"10,877",2022-01-06
955,"13,209",2022-01-07
925,"47,582",2022-01-10
945,"60,830",2022-01-11
900,"5,865",2022-01-12
905,"17,691",2022-01-13
907,"5,170",2022-01-14
911,"10,788",2022-01-17
920,"1,050",2022-01-18
908,745,2022-01-19
908,"22,394",2022-01-20
910,"2,241",2022-01-21
900,"15,889",2022-01-24
903,"8,102",2022-01-25
900,"20,312",2022-01-26
900,"21,143",2022-01-27
900,"1,827",2022-01-28
903,"30,264",2022-01-31
903,"8,852",2022-02-01
903,646,2022-02-07
900,"11,053",2022-02-08
915,"58,072",2022-02-09
906,"21,222",2022-02-10
906,"6,651",2022-02-11
904,"12,919",2022-02-14
907,"8,046",2022-02-15
910,"25,691",2022-02-16
920,"142,408",2022-02-18
906,"16,046",2022-02-21
900,"7,699",2022-02-22
900,"39,709",2022-02-23
890,"1,707",2022-02-24
905,"18,290",2022-02-25
905,"3,162",2022-02-28
902,"3,658",2022-03-01
902,"1,522",2022-03-02
900,"1,041",2022-03-03
900,"17,215",2022-03-04
895,"3,706",2022-03-07
870,"1,844",2022-03-09
862,"46,520",2022-03-10
862,"13,264",2022-03-11
850,"2,422",2022-03-14
850,"5,325",2022-03-15
880,"5,100",2022-03-16
855,"3,706",2022-03-17
890,"11,398",2022-03-18
865,"13,373",2022-03-21
865,"15,102",2022-03-22
870,"87,686",2022-03-23
870,263,2022-03-24
862,241,2022-03-25
900,"18,105",2022-03-28
889,429,2022-03-29
895,"8,927",2022-03-30
795,"315,279",2022-03-30
890,"20,198",2022-03-31
899,"34,116",2022-04-01
898,"15,358",2022-04-04
900,"723,189",2022-04-05
949,"26,972",2022-04-06
950,"21,736",2022-04-07
935,"17,402",2022-04-08
934,"11,264",2022-04-11
935,"20,777",2022-04-12
950,"40,519",2022-04-13
950,"68,923",2022-04-14
901,"45,865",2022-04-15
910,"8,479",2022-04-18
949,"19,440",2022-04-19
930,503,2022-04-20
930,984,2022-04-21
940,585,2022-04-22
916,"5,277",2022-04-25
930,"4,884",2022-04-26
928,"3,471",2022-04-27
910,331,2022-04-28
910,"6,648",2022-04-29
906,"11,616",2022-05-02
910,"11,695",2022-05-03
914,"3,955",2022-05-04
915,"188,255",2022-05-05
910,"1,141",2022-05-06
910,915,2022-05-09
904,"1,879",2022-05-10
906,"13,236",2022-05-11
900,"1,595",2022-05-12
885,"5,918",2022-05-13
890,101,2022-05-17
899,"2,364",2022-05-18
894,"2,431",2022-05-19
888,926,2022-05-20
885,"15,865",2022-05-16
899,"2,058",2022-05-23
890,"2,549",2022-05-24
878,"4,355",2022-05-25
890,738,2022-05-26
890,637,2022-05-27
889,"2,570",2022-05-30
889,"3,973",2022-05-31
880,"3,004",2022-06-02
858,"9,729",2022-06-03
885,"3,310",2022-06-06
885,"1,251",2022-06-07
883,"7,721",2022-06-08
856,"1,398",2022-06-09
870,"8,862",2022-06-10
870,"5,098",2022-06-13
860,"3,785",2022-06-15
869,"8,448",2022-06-16
851,"4,029",2022-06-17
859,"6,547",2022-06-20
853,"1,233",2022-06-21
831,330,2022-06-22
850,"12,313",2022-06-23
830,"2,070",2022-06-24
818,"6,482",2022-06-27
818,"4,863",2022-06-28
810,"6,843",2022-06-29
809,"2,207",2022-06-30
813,"2,946",2022-07-01
805,560,2022-07-04
800,648,2022-07-05
805,"9,190",2022-07-06
805,"1,100",2022-07-07
805,"2,454",2022-07-08
800,"6,529",2022-07-18
790,"3,015",2022-07-19
800,"1,965",2022-07-20
800,"1,911",2022-07-21
800,"2,652",2022-07-22
805,"14,637",2022-07-25
809,115,2022-07-26
800,"3,384",2022-07-27
806,"8,927",2022-07-28
810,"37,369",2022-07-29
880,"5,090",2022-08-01
810,"3,548",2022-08-02
800,455,2022-08-03
850,"4,955",2022-08-04
800,"17,689",2022-08-05
847,"5,848",2022-08-08
830,697,2022-08-09
800,"1,420",2022-08-10
818,134,2022-08-11
818,"1,468",2022-08-12
819,"2,826",2022-08-15
819,"1,092",2022-08-16
800,"1,994",2022-08-17
815,"1,277",2022-08-18
815,662,2022-08-19
820,"7,686",2022-08-22
799,"2,435",2022-08-23
819,"2,186",2022-08-24
794,16,2022-08-25
819,"2,594",2022-08-26
800,"4,018",2022-08-29
818,"6,221",2022-08-30
810,"25,152",2022-08-31
807,126,2022-09-01
800,500,2022-09-02
804,121,2022-09-05
804,"8,679",2022-09-06
800,649,2022-09-07
800,555,2022-09-08
791,588,2022-09-09
800,150,2022-09-12
800,"9,267",2022-09-13
800,579,2022-09-14
806,"9,624",2022-09-15
800,668,2022-09-16
780,"10,505",2022-09-19
780,802,2022-09-20
780,608,2022-09-21
761,"1,000",2022-09-22
770,"4,952",2022-09-23
770,413,2022-09-26
755,"6,592",2022-09-27
780,60,2022-09-28
800,"1,495",2022-09-29
756,228,2022-10-03
756,"2,439",2022-10-04
750,21,2022-10-05
751,"1,683",2022-10-06
760,553,2022-10-07
797,195,2022-10-10
796,"1,050",2022-10-11
760,"68,945",2022-10-12
750,433,2022-10-13
780,609,2022-10-14
750,"4,177",2022-10-17
749,"1,769",2022-10-18
711,"3,506",2022-10-19
707,"6,682",2022-10-21
720,"9,634",2022-10-24
671,"6,061",2022-10-25
695,"1,355",2022-10-26
670,5,2022-10-28
730,520,2022-10-31
729,"2,500",2022-11-01
730,"5,611",2022-11-02
730,"7,272",2022-11-03
703,33,2022-11-04
729,"3,002",2022-11-07
720,862,2022-11-08
738,"1,347",2022-11-09
740,"6,699",2022-11-10
700,60,2022-11-11
710,50,2022-11-14
727,"7,001",2022-11-15
702,"1,434",2022-11-16
725,"1,336",2022-11-17
701,"2,865",2022-11-18
702,"5,328",2022-11-21
702,"1,606",2022-11-22
701,"2,434",2022-11-23
680,"23,150",2022-11-25
704,"3,434",2022-11-28
700,"5,415",2022-11-29
705,"4,138",2022-11-30
701,64,2022-12-01
720,80,2022-12-02
727,250,2022-12-05
745,654,2022-12-06
720,"2,525",2022-12-07
720,26,2022-12-08
720,3,2022-12-09
785,"1,508",2022-12-12
730,250,2022-12-13
730,"1,772",2022-12-14
706,9,2022-12-15
715,13,2022-12-16
710,"6,939",2022-12-19
720,756,2022-12-20
720,"1,205",2022-12-21
720,"1,100",2022-12-22
732,"23,285",2022-12-23
720,"1,613",2022-12-26
719,"10,019",2022-12-27
710,"3,853",2022-12-28
750,"73,458",2022-12-30
730,"1,667",2023-01-02
725,"1,857",2023-01-03
800,"39,073",2023-01-04
800,301,2023-01-05
780,378,2023-01-06
800,"4,866",2023-01-09
880,"9,982",2023-01-10
850,"96,044",2023-01-11
879,"39,771",2023-01-12
845,"49,409",2023-01-13
846,"77,908",2023-01-16
845,"3,120",2023-01-17
837,"6,808",2023-01-18
832,"5,823",2023-01-19
840,"26,181",2023-01-20
840,"5,881",2023-01-23
854,"30,966",2023-01-24
854,"47,854",2023-01-25
850,"34,343",2023-01-26
849,"2,661",2023-01-27
850,"77,083",2023-01-30
844,"13,818",2023-01-31
840,"31,162",2023-02-01
839,110,2023-02-02
845,"81,570",2023-02-03
870,"87,619",2023-02-06
900,"31,641",2023-02-07
918,"26,471",2023-02-08
915,"52,515",2023-02-09
920,"54,922",2023-02-10
920,"22,484",2023-02-13
920,"17,441",2023-02-14
940,"153,087",2023-02-15
947,"72,764",2023-02-16
946,"18,772",2023-02-17
947,"35,495",2023-02-20
941,"7,300",2023-02-24
930,"15,774",2023-02-27
920,"2,011",2023-02-28
920,759,2023-03-01
919,"1,029",2023-03-02
919,"6,508",2023-03-03
918,"40,434",2023-03-06
915,66,2023-03-07
915,392,2023-03-09
915,354,2023-03-10
914,"2,385",2023-03-13
909,"4,931",2023-03-14
907,"1,061",2023-03-15
905,"2,002",2023-03-16
890,"2,833",2023-03-17
885,"1,323",2023-03-20
904,"61,722",2023-03-21
891,"3,515",2023-03-22
881,622,2023-03-23
886,"3,872",2023-03-24
892,667,2023-03-27
884,"2,575",2023-03-28
904,"5,933",2023-03-29
900,895,2023-03-30
905,"1,517",2023-03-31
904,"2,543",2023-04-03
886,"13,263",2023-04-04
899,"1,065",2023-04-05
890,"1,684",2023-04-06
905,"26,977",2023-04-07
910,"1,131",2023-04-10
890,"3,188",2023-04-11
881,"3,764",2023-04-12
881,"1,099",2023-04-13
910,"17,710",2023-04-14
920,"15,635",2023-04-17
915,"18,886",2023-04-18
920,"32,038",2023-04-19
924,"7,020",2023-04-20
945,"12,777",2023-04-21
945,"1,670",2023-04-24
945,330,2023-04-25
942,50,2023-04-26
945,"34,835",2023-04-27
912,"3,548",2023-04-28
945,156,2023-05-01
945,"4,072",2023-05-02
940,"119,421",2023-05-03
930,824,2023-05-04
930,"5,475",2023-05-05
928,"2,559",2023-05-08
928,"3,111",2023-05-09
927,"47,057",2023-05-10
930,"4,638",2023-05-12
920,"22,018",2023-05-15
910,"6,025",2023-05-16
900,612,2023-05-17
900,"3,161",2023-05-18
900,"2,285",2023-05-19
918,"3,635",2023-05-22
900,172,2023-05-23
918,201,2023-05-24
