2nd Column,6th Column,8th Column
75,"140,339",2019-10-21
75,"169,139",2019-10-22
75,"15,501",2019-10-23
75,"258,424",2019-10-25
80,"673,482",2019-10-28
79,"132,846",2019-10-29
80,"216,613",2019-10-30
80,"391,433",2019-10-31
79,"311,366",2019-11-01
79,"57,547",2019-11-04
80,"247,740",2019-11-05
80,"90,842",2019-11-06
80,800,2019-11-07
80,"213,459",2019-11-08
80,"29,833",2019-11-11
80,"112,766",2019-11-12
81,"138,899",2019-11-13
81,"839,748",2019-11-14
81,"65,900",2019-11-15
81,"60,621",2019-11-18
81,"54,202",2019-11-19
81,"77,930",2019-11-20
81,"27,429",2019-11-21
81,"29,991",2019-11-22
80,"12,980",2019-11-25
81,"175,254",2019-11-28
81,"1,054,041",2019-11-29
81,"25,866",2019-12-02
79,"260,841",2019-12-03
79,"588,397",2019-12-04
78,"11,230",2019-12-05
78,"44,836",2019-12-06
79,"28,997",2019-12-09
78,"3,659",2019-12-10
77,"56,413",2019-12-11
78,"40,768",2019-12-12
77,"50,794",2019-12-13
77,"528,113",2019-12-16
77,"578,820",2019-12-17
79,"503,655",2019-12-18
79,"13,080",2019-12-19
79,"2,185,603",2019-12-20
78,"59,268",2019-12-23
78,"57,385",2019-12-24
78,"139,387",2019-12-25
78,"42,983",2019-12-26
79,"430,820",2019-12-27
79,"1,042,225",2019-12-30
83,"2,131,121",2019-12-31
80,"111,450",2020-01-02
79,"23,433",2020-01-03
79,"57,578",2020-01-06
78,35,2020-01-07
78,41,2020-01-08
78,"6,092",2020-01-09
78,"11,120",2020-01-10
78,"66,062",2020-01-13
78,"16,903",2020-01-14
79,"74,897",2020-01-15
79,"15,215",2020-01-16
79,"5,571",2020-01-17
79,"1,002",2020-01-20
79,"20,160",2020-01-21
78,"6,567",2020-01-22
79,"37,405",2020-01-24
79,"2,003",2020-01-27
79,"10,788",2020-01-28
79,22,2020-01-29
79,441,2020-01-30
79,"7,924",2020-01-31
75,15,2020-02-03
78,"2,095",2020-02-04
78,"1,109",2020-02-05
78,"2,200",2020-02-06
77,302,2020-02-07
77,"30,050",2020-02-10
76,"10,450",2020-02-12
74,"31,587",2020-02-14
75,"30,103",2020-02-18
75,"2,220",2020-02-19
75,"1,353",2020-02-20
75,"6,900",2020-02-27
75,"4,816",2020-02-28
75,443,2020-03-02
75,955,2020-03-03
75,"3,165",2020-03-04
75,"1,320",2020-03-05
75,600,2020-03-06
74,16,2020-03-09
75,"136,296",2020-03-10
74,"150,937",2020-03-11
74,"94,892",2020-03-12
74,"38,292",2020-03-13
74,"9,354",2020-03-16
74,"7,010",2020-03-17
73,15,2020-03-18
73,500,2020-03-19
74,"63,057",2020-03-20
70,"2,700",2020-03-23
71,"10,225",2020-03-24
70,"21,521",2020-03-25
74,"76,145",2020-03-26
75,"162,263",2020-03-27
74,"72,263",2020-03-30
80,"253,940",2020-03-31
75,200,2020-04-02
75,"10,001",2020-04-03
75,835,2020-04-06
76,"24,139",2020-04-07
76,355,2020-04-08
75,"9,708",2020-04-09
77,"32,688",2020-04-10
77,"90,251",2020-04-13
75,"90,457",2020-04-14
73,"93,785",2020-04-15
75,"135,538",2020-04-16
75,"40,131",2020-04-17
75,"84,136",2020-04-20
75,"118,233",2020-04-21
75,"122,254",2020-04-22
75,"100,110",2020-04-23
74,"1,486",2020-04-24
78,"71,887",2020-04-27
78,"30,302",2020-04-28
76,"9,176",2020-04-29
78,370,2020-05-01
78,"88,829",2020-05-04
78,"225,300",2020-05-05
78,123,2020-05-06
81,"3,571,428",2020-05-06
77,"37,191",2020-05-07
75,241,2020-05-08
75,"13,075",2020-05-11
75,62,2020-05-12
75,32,2020-05-13
75,41,2020-05-14
73,"3,537",2020-05-15
75,"528,064",2020-05-18
73,"30,021",2020-05-19
73,"426,339",2020-05-20
73,257,2020-05-21
73,3,2020-05-22
73,3,2020-05-25
73,"1,790",2020-05-26
71,"28,011",2020-05-27
73,"2,836",2020-05-28
73,"10,237",2020-05-29
73,"2,638",2020-06-02
73,"53,789",2020-06-03
72,"148,948",2020-06-04
72,"16,377",2020-06-08
71,"6,434",2020-06-09
71,"48,594",2020-06-10
71,605,2020-06-11
71,"32,732",2020-06-12
71,"41,182",2020-06-15
71,65,2020-06-16
71,"36,861",2020-06-17
71,"15,184",2020-06-18
71,"21,295",2020-06-19
71,85,2020-06-22
71,"21,131",2020-06-23
70,985,2020-06-25
70,"43,004",2020-06-26
68,"21,380",2020-06-29
70,"30,969",2020-06-30
70,"283,888",2020-07-01
70,175,2020-07-02
70,"4,707",2020-07-03
69,"16,630",2020-07-06
70,"24,496",2020-07-07
66,"15,387",2020-07-08
66,"30,505",2020-07-09
63,"20,000",2020-07-10
69,"12,188",2020-07-16
71,"46,714",2020-07-17
70,"5,657",2020-07-20
71,"30,290",2020-07-21
71,42,2020-07-22
71,"16,157",2020-07-23
70,"26,820",2020-07-24
70,"49,506",2020-07-27
70,"176,697",2020-07-28
70,11,2020-07-29
69,"23,365",2020-07-30
70,"50,409",2020-07-31
69,"37,497",2020-08-03
69,"1,040",2020-08-04
69,"12,900",2020-08-05
69,"2,074",2020-08-06
69,285,2020-08-07
69,"2,551",2020-08-10
69,47,2020-08-11
68,373,2020-08-12
66,"1,218",2020-08-13
66,"16,530",2020-08-14
65,"5,657",2020-08-17
66,"9,371",2020-08-18
66,"1,552",2020-08-19
65,"4,063",2020-08-20
66,"2,943",2020-08-21
66,670,2020-08-24
66,524,2020-08-25
66,"2,434",2020-08-26
66,"3,142",2020-08-27
66,25,2020-08-28
66,"2,278",2020-08-31
66,"1,213",2020-09-01
66,"4,214",2020-09-02
68,"14,378",2020-09-03
68,491,2020-09-04
68,3,2020-09-07
68,"7,320",2020-09-08
67,418,2020-09-09
67,"2,902",2020-09-10
67,220,2020-09-11
67,"1,690",2020-09-14
66,"1,990",2020-09-15
66,"5,049",2020-09-16
66,"24,351",2020-09-17
66,634,2020-09-18
66,"1,836",2020-09-21
66,"6,529",2020-09-22
67,"146,048",2020-09-23
66,705,2020-09-24
66,"77,860",2020-09-25
66,"55,416",2020-09-28
66,"38,888",2020-09-29
67,"40,847",2020-09-30
67,"6,705",2020-10-01
67,"8,875",2020-10-02
67,"5,064",2020-10-05
67,"2,979",2020-10-06
67,"546,556",2020-10-07
67,"13,287",2020-10-08
67,"14,318",2020-10-09
67,"13,318",2020-10-12
67,"6,136",2020-10-13
67,892,2020-10-14
67,"1,716",2020-10-16
67,"2,961",2020-10-19
67,"18,650",2020-10-20
67,"4,104",2020-10-21
67,265,2020-10-22
67,"5,449",2020-10-23
67,"93,032",2020-10-26
65,"4,313",2020-10-27
65,"7,762",2020-10-28
65,"8,052",2020-10-29
65,"2,807,587",2020-10-30
65,"35,938",2020-11-02
65,"36,737",2020-11-03
67,"305,216",2020-11-04
67,"52,026",2020-11-05
66,110,2020-11-06
67,"12,368",2020-11-09
68,"93,382",2020-11-10
69,"10,819",2020-11-11
70,"7,000",2020-11-12
70,"10,474",2020-11-13
71,354,2020-11-17
71,"2,271",2020-11-18
71,"7,233",2020-11-19
71,162,2020-11-20
70,479,2020-11-23
70,980,2020-11-24
69,"11,560",2020-11-25
70,"3,388",2020-11-27
70,"8,638",2020-11-30
70,470,2020-12-01
69,"42,824",2020-12-02
70,"4,059",2020-12-03
68,551,2020-12-04
70,171,2020-12-07
70,"2,073",2020-12-08
70,"5,494",2020-12-09
70,"3,064",2020-12-10
69,"1,665",2020-12-11
68,"3,256",2020-12-14
69,319,2020-12-15
69,"35,964",2020-12-16
70,"30,200",2020-12-17
69,"12,929",2020-12-18
69,"37,110",2020-12-21
74,"6,295,033",2020-12-22
75,"22,808",2020-12-23
77,"4,498,464",2020-12-24
77,"1,861,343",2020-12-25
78,"4,422,688",2020-12-28
84,"2,013,767",2020-12-30
83,"218,492",2020-12-31
81,"1,890,839",2021-01-04
80,"10,714",2021-01-05
79,"36,364",2021-01-06
79,"19,354",2021-01-07
79,"17,537",2021-01-08
79,"16,868",2021-01-11
78,"11,837",2021-01-12
78,"30,068",2021-01-13
77,"7,486",2021-01-14
78,"22,946",2021-01-15
82,"4,563,314",2021-01-18
85,"897,978",2021-01-19
85,"903,775",2021-01-20
85,"48,550",2021-01-21
85,"403,825",2021-01-22
85,"160,310",2021-01-25
85,"31,580",2021-01-26
84,"173,569",2021-01-27
83,"59,939",2021-01-28
85,"270,615",2021-01-29
85,"86,785",2021-02-01
83,"25,594",2021-02-02
84,"66,117",2021-02-03
85,"7,234,515",2021-02-04
85,"24,067",2021-02-05
84,"132,896",2021-02-08
85,"6,512,589",2021-02-09
85,"6,164,006",2021-02-10
85,"714,437",2021-02-11
90,"13,496,397",2021-02-15
94,"1,321,259",2021-02-16
103,"382,729",2021-02-17
117,"532,741",2021-02-18
134,"537,874",2021-02-19
154,"831,069",2021-02-22
177,"197,281",2021-02-23
204,"1,422,080",2021-02-24
230,"1,434,151",2021-02-25
238,"1,091,982",2021-02-26
214,"2,077,857",2021-03-01
209,"2,436,886",2021-03-02
207,"463,267",2021-03-03
200,"350,872",2021-03-04
202,"650,289",2021-03-05
202,"341,978",2021-03-09
203,"435,079",2021-03-10
210,"210,879",2021-03-11
237,"839,434",2021-03-12
271,"1,402,034",2021-03-15
311,"1,244,532",2021-03-16
289,"542,165",2021-03-17
274,"266,126",2021-03-18
268,"1,222,937",2021-03-19
265,"4,975,497",2021-03-22
259,"237,981",2021-03-23
252,"567,251",2021-03-24
255,"177,607",2021-03-25
255,"157,893",2021-03-26
255,"73,685",2021-03-29
255,"236,245",2021-03-30
255,"209,399",2021-03-31
253,"48,966",2021-04-01
252,"88,432",2021-04-02
250,"122,857",2021-04-05
240,"206,300",2021-04-06
234,"108,751",2021-04-07
234,"108,751",2021-04-07
243,"159,170",2021-04-08
250,"131,168",2021-04-09
250,"97,543",2021-04-12
249,"177,683",2021-04-13
247,"146,029",2021-04-14
249,"499,775",2021-04-15
266,"565,232",2021-04-16
294,"718,046",2021-04-19
324,"472,228",2021-04-20
328,"2,389,147",2021-04-21
355,"3,215,161",2021-04-22
360,"3,456,050",2021-04-23
358,"483,019",2021-04-26
290,"7,326,383",2021-04-27
319,"409,109",2021-04-28
335,"361,456",2021-04-29
319,"253,946",2021-04-30
329,"1,110,877",2021-05-03
328,"529,956",2021-05-04
308,"675,604",2021-05-05
305,"738,844",2021-05-06
310,"218,993",2021-05-07
303,"201,805",2021-05-10
297,"278,717",2021-05-11
296,"55,482",2021-05-12
288,"41,957",2021-05-13
282,"44,494",2021-05-14
294,"81,438",2021-05-17
289,"71,643",2021-05-18
282,"69,591",2021-05-19
280,"163,487",2021-05-20
280,"126,842",2021-05-21
281,"262,885",2021-05-24
270,"89,916",2021-05-25
258,"140,317",2021-05-27
271,"151,243",2021-05-28
270,"155,878",2021-05-31
267,"281,274",2021-06-02
260,"39,609",2021-06-03
260,"22,725",2021-06-04
260,"87,118",2021-06-07
251,"45,760",2021-06-08
245,"13,629",2021-06-10
242,"19,981",2021-06-11
239,"66,424",2021-06-14
230,"34,908",2021-06-15
220,"26,112",2021-06-16
208,"153,687",2021-06-17
205,"200,740",2021-06-18
214,"222,063",2021-06-21
220,"54,167",2021-06-22
230,"24,439",2021-06-23
230,"34,788",2021-06-24
230,"113,061",2021-06-25
235,"150,119",2021-06-28
249,"67,126",2021-06-29
258,"396,597",2021-06-30
249,"13,712",2021-07-01
248,"64,037",2021-07-02
245,"24,069",2021-07-05
245,"20,969",2021-07-06
238,"487,978",2021-07-07
240,"11,602",2021-07-08
237,"74,138",2021-07-09
227,"131,578",2021-07-19
225,"48,290",2021-07-20
228,"47,756",2021-07-21
235,"31,096",2021-07-22
230,"75,891",2021-07-23
234,"25,805",2021-07-24
234,"9,649",2021-07-26
230,"1,415",2021-07-27
230,"47,684",2021-07-28
230,"38,813",2021-07-29
225,"52,306",2021-07-30
227,"37,899",2021-08-02
226,"21,902",2021-08-03
227,"23,132",2021-08-04
226,"39,174",2021-08-05
225,"85,550",2021-08-06
220,"21,007",2021-08-09
218,"17,704",2021-08-10
213,"21,879",2021-08-11
205,"22,399",2021-08-12
204,"15,759",2021-08-13
203,"70,811",2021-08-16
200,"28,892",2021-08-17
200,"59,854",2021-08-18
190,"114,779",2021-08-19
197,"96,808",2021-08-20
198,"27,221",2021-08-23
225,"157,560",2021-08-24
240,"204,651",2021-08-25
271,"170,778",2021-08-26
265,"145,798",2021-08-27
265,"81,433",2021-08-30
261,"27,173",2021-08-31
252,"87,075",2021-09-01
257,"104,676",2021-09-02
250,"16,256",2021-09-03
258,"54,711",2021-09-06
268,"68,692",2021-09-07
265,"17,949",2021-09-08
263,"29,069",2021-09-09
261,"23,891",2021-09-10
260,"31,688",2021-09-13
252,"61,395",2021-09-14
252,"54,965",2021-09-15
249,"32,473",2021-09-16
250,"542,820",2021-09-17
249,"17,537",2021-09-20
244,"32,731",2021-09-21
245,"48,409",2021-09-22
249,"12,504",2021-09-23
245,"18,518",2021-09-24
245,"22,601",2021-09-27
245,"21,407",2021-09-28
245,"40,755",2021-09-29
250,"95,462",2021-09-30
248,"5,300",2021-10-01
245,"52,883",2021-10-04
245,"36,804",2021-10-05
243,"23,342",2021-10-06
238,"148,860",2021-10-07
230,"70,253",2021-10-08
218,"23,543",2021-10-11
222,"25,419",2021-10-12
229,"7,980",2021-10-13
227,"66,377",2021-10-14
216,"341,830",2021-10-15
217,"46,400",2021-10-18
210,"23,625",2021-10-19
210,"29,475",2021-10-20
215,"33,224",2021-10-21
218,"75,011",2021-10-22
215,"57,524",2021-10-25
214,"43,632",2021-10-26
214,"13,335",2021-10-27
214,"42,507",2021-10-28
213,"13,075",2021-10-29
212,"91,752",2021-11-01
207,"164,393",2021-11-02
202,"18,284",2021-11-03
200,"20,110",2021-11-04
202,"11,359",2021-11-08
203,"39,115",2021-11-09
207,"31,378",2021-11-10
207,"12,175",2021-11-11
238,"81,714",2021-11-12
240,"55,665",2021-11-15
238,"5,364",2021-11-16
230,"40,919",2021-11-17
229,"17,350",2021-11-18
228,"29,752",2021-11-19
225,"10,786",2021-11-22
221,"12,740",2021-11-23
215,"7,544",2021-11-24
213,"36,506",2021-11-25
220,"35,452",2021-11-29
220,"11,867",2021-11-30
216,"29,561",2021-12-01
216,"11,008",2021-12-02
219,"24,705",2021-12-03
224,"35,505",2021-12-06
222,"39,092",2021-12-07
220,"5,669",2021-12-08
218,"12,165",2021-12-09
217,"7,726",2021-12-10
217,"15,775",2021-12-13
217,"19,497",2021-12-14
215,"104,883",2021-12-15
210,"24,533",2021-12-16
213,"44,397",2021-12-17
213,"6,885",2021-12-20
217,"321,719",2021-12-21
217,"29,110",2021-12-22
216,"22,385",2021-12-23
216,"13,233",2021-12-24
214,"17,193",2021-12-27
214,"34,875",2021-12-28
215,"13,890",2021-12-30
220,"152,282",2021-12-31
218,"16,883",2022-01-03
210,"94,248",2022-01-04
214,"46,196",2022-01-05
210,"11,568",2022-01-06
207,"44,248",2022-01-07
200,"89,015",2022-01-10
200,"12,311",2022-01-11
198,"50,811",2022-01-12
196,"13,223",2022-01-13
196,"14,465",2022-01-14
196,"34,979",2022-01-17
210,"266,801",2022-01-18
209,644,2022-01-19
207,"3,125",2022-01-20
206,"21,169",2022-01-21
204,"33,768",2022-01-24
198,"27,744",2022-01-25
197,"23,471",2022-01-26
197,"16,250",2022-01-27
197,"8,507",2022-01-28
199,"11,837",2022-01-31
195,"8,529",2022-02-01
194,"14,195",2022-02-07
194,"49,617",2022-02-08
194,"22,410",2022-02-09
190,"36,660",2022-02-10
190,"163,986",2022-02-11
190,"54,843",2022-02-14
192,"67,724",2022-02-15
190,"36,711",2022-02-16
192,"38,889",2022-02-18
192,"20,239",2022-02-21
190,"17,511",2022-02-22
190,"32,250",2022-02-23
189,"1,785",2022-02-24
185,"71,410",2022-02-25
179,"147,097",2022-02-28
176,"78,569",2022-03-01
166,"33,977",2022-03-02
163,"44,219",2022-03-03
162,"48,869",2022-03-04
160,"67,496",2022-03-07
144,"121,585",2022-03-09
142,"71,654",2022-03-10
142,"30,298",2022-03-11
137,"64,652",2022-03-14
127,"88,453",2022-03-15
125,"68,078",2022-03-16
120,"83,837",2022-03-17
120,"20,240",2022-03-18
136,"94,286",2022-03-21
145,"116,963",2022-03-22
160,"68,634",2022-03-23
160,"133,102",2022-03-24
158,"75,464",2022-03-25
148,"69,654",2022-03-28
143,"18,664",2022-03-29
142,"41,369",2022-03-30
140,"9,015",2022-03-31
150,"102,681",2022-04-01
155,"34,636",2022-04-04
152,"20,266",2022-04-05
151,"131,758",2022-04-06
153,"30,349",2022-04-07
153,"47,284",2022-04-08
150,"36,742",2022-04-11
150,"32,266",2022-04-12
149,"17,453",2022-04-13
148,"30,103",2022-04-14
149,"31,348",2022-04-15
142,"31,915",2022-04-18
138,"64,928",2022-04-19
134,"30,359",2022-04-20
132,"26,869",2022-04-21
134,"74,320",2022-04-22
134,"41,216",2022-04-25
132,"31,906",2022-04-26
134,"27,551",2022-04-27
130,"96,491",2022-04-28
130,"19,599",2022-04-29
130,"142,434",2022-05-02
129,"11,660",2022-05-03
125,"19,637",2022-05-04
121,"32,260",2022-05-05
120,"14,118",2022-05-06
119,"59,555",2022-05-09
110,"355,142",2022-05-10
110,"124,154",2022-05-11
110,"64,805",2022-05-12
110,"24,473",2022-05-13
110,"107,001",2022-05-17
110,"100,168",2022-05-18
105,"73,863",2022-05-19
99,"33,587",2022-05-20
108,"33,620",2022-05-16
95,"63,793",2022-05-23
95,"20,396",2022-05-24
95,"19,913",2022-05-25
92,"43,877",2022-05-26
92,"97,129",2022-05-27
92,"54,351",2022-05-30
92,"22,486",2022-05-31
95,"47,734",2022-06-02
95,"15,450",2022-06-03
99,"42,901",2022-06-06
108,"71,671",2022-06-07
110,"16,380",2022-06-08
115,"37,124",2022-06-09
115,"10,289",2022-06-10
108,"47,352",2022-06-13
103,"14,822",2022-06-15
101,"21,277",2022-06-16
101,"18,946",2022-06-17
99,"29,965",2022-06-20
98,"14,572",2022-06-21
96,"21,736",2022-06-22
96,"9,621",2022-06-23
98,"18,930",2022-06-24
98,"12,756",2022-06-27
98,"35,422",2022-06-28
98,"13,939",2022-06-29
97,"31,498",2022-06-30
97,"7,056",2022-07-01
97,"55,875",2022-07-04
94,"74,891",2022-07-05
94,"16,503",2022-07-06
94,"15,969",2022-07-07
94,"31,367",2022-07-08
94,"28,334",2022-07-18
94,"13,759",2022-07-19
95,"21,595",2022-07-20
95,"21,575",2022-07-21
108,"39,964",2022-07-22
108,"26,771",2022-07-25
108,"12,891",2022-07-26
107,"29,990",2022-07-27
107,"7,255",2022-07-28
107,"26,956",2022-07-29
105,"16,410",2022-08-01
106,"8,110",2022-08-02
106,"9,906",2022-08-03
106,"22,227",2022-08-04
104,"15,714",2022-08-05
103,"11,588",2022-08-08
103,"8,035",2022-08-09
103,"26,631",2022-08-10
103,"6,456",2022-08-11
102,"15,174",2022-08-12
101,"27,059",2022-08-15
100,"43,690",2022-08-16
100,"6,083",2022-08-17
102,"20,456",2022-08-18
102,"33,248",2022-08-19
101,"77,596",2022-08-22
100,"11,663",2022-08-23
98,"23,016",2022-08-24
98,"34,115",2022-08-25
100,"48,608",2022-08-26
97,"16,186",2022-08-29
95,"46,902",2022-08-30
89,"12,848",2022-08-31
90,"4,713",2022-09-01
90,"8,927",2022-09-02
89,"34,760",2022-09-05
90,"39,395",2022-09-06
90,"12,207",2022-09-07
90,"17,453",2022-09-08
90,"8,113",2022-09-09
90,"8,859",2022-09-12
95,"42,639",2022-09-13
95,"23,569",2022-09-14
98,"10,680",2022-09-15
99,"21,084",2022-09-16
98,"2,727",2022-09-19
97,"24,867",2022-09-20
96,"15,589",2022-09-21
95,"14,237",2022-09-22
95,"6,909",2022-09-23
95,"24,165",2022-09-26
94,"11,429",2022-09-27
94,"8,032",2022-09-28
94,"11,426",2022-09-29
94,"10,217",2022-09-30
93,"78,257",2022-10-03
93,"18,737",2022-10-04
93,"11,707",2022-10-05
94,"24,185",2022-10-06
94,"6,700",2022-10-07
94,"10,155",2022-10-10
94,"7,080",2022-10-11
95,"15,571",2022-10-12
98,"36,383",2022-10-13
97,"12,097",2022-10-14
96,"45,384",2022-10-17
96,"18,309",2022-10-18
95,"34,592",2022-10-19
94,"59,529",2022-10-20
94,"11,170",2022-10-21
93,"15,867",2022-10-24
93,"20,890",2022-10-25
91,"58,950",2022-10-26
91,"17,591",2022-10-27
95,"133,630",2022-10-28
95,"14,325",2022-10-31
94,"9,395",2022-11-01
92,"4,806",2022-11-02
94,"100,104",2022-11-03
98,"195,289",2022-11-04
98,"7,590",2022-11-07
98,"22,352",2022-11-08
98,"31,476",2022-11-09
98,"8,785",2022-11-10
97,"10,429",2022-11-11
97,"7,136",2022-11-14
97,"7,321",2022-11-15
97,"206,945",2022-11-16
96,"21,691",2022-11-17
96,"20,938",2022-11-18
96,"19,111",2022-11-21
94,"27,545",2022-11-22
94,"6,244",2022-11-23
94,"12,640",2022-11-25
94,"38,229",2022-11-28
94,"12,193",2022-11-29
94,"10,433",2022-11-30
96,"27,291",2022-12-01
97,"24,577",2022-12-02
97,"14,625",2022-12-05
98,"15,306",2022-12-06
109,"10,356",2022-12-07
105,"63,626",2022-12-08
121,"41,039",2022-12-09
139,"196,617",2022-12-12
142,"197,755",2022-12-13
125,"81,894",2022-12-14
116,"21,977",2022-12-15
115,"62,254",2022-12-16
113,"24,005",2022-12-19
112,"43,428",2022-12-20
112,"35,911",2022-12-21
115,"20,198",2022-12-22
116,"9,419",2022-12-23
116,"8,851",2022-12-26
120,"30,944",2022-12-27
130,"68,325",2022-12-28
130,"121,605",2022-12-30
127,"16,072",2023-01-02
118,"6,968",2023-01-03
114,"12,257",2023-01-04
116,"56,828",2023-01-05
116,"10,196",2023-01-06
114,"18,849",2023-01-09
113,"9,297",2023-01-10
113,"21,734",2023-01-11
114,"72,177",2023-01-12
113,"36,309",2023-01-13
110,"17,919",2023-01-16
111,"37,093",2023-01-17
110,"13,088",2023-01-18
110,"32,589",2023-01-19
105,"10,825",2023-01-20
110,"70,716",2023-01-23
102,"29,359",2023-01-24
102,"10,871",2023-01-25
105,"6,089",2023-01-26
105,"30,851",2023-01-27
102,"7,360",2023-01-30
109,"42,345",2023-01-31
108,"30,614",2023-02-01
106,"19,861",2023-02-02
104,"1,646",2023-02-03
103,"61,786",2023-02-06
106,"95,955",2023-02-07
106,"82,841",2023-02-08
106,"61,799",2023-02-09
107,"91,279",2023-02-10
110,"80,427",2023-02-13
109,"111,860",2023-02-14
108,"85,347",2023-02-15
105,"75,269",2023-02-16
104,"54,200",2023-02-17
104,"146,554",2023-02-20
105,"89,945",2023-02-24
106,"22,578",2023-02-27
106,"55,280",2023-02-28
105,"29,443",2023-03-01
105,"15,170",2023-03-02
105,"22,627",2023-03-03
104,"32,685",2023-03-06
104,"35,783",2023-03-07
104,"48,692",2023-03-09
104,"28,883",2023-03-10
104,"73,652",2023-03-13
103,"19,870",2023-03-14
103,"15,216",2023-03-15
103,"20,447",2023-03-16
103,"36,401",2023-03-17
103,"48,034",2023-03-20
103,"16,311",2023-03-21
103,"32,406",2023-03-22
103,"51,751",2023-03-23
103,"10,294",2023-03-24
102,"11,570",2023-03-27
102,"24,075",2023-03-28
102,"45,089",2023-03-29
103,"31,298",2023-03-30
103,"9,179",2023-03-31
103,"17,533",2023-04-03
103,"14,065",2023-04-04
102,"50,016",2023-04-05
100,"15,061",2023-04-06
100,"10,455",2023-04-07
101,"6,646",2023-04-10
100,"7,866",2023-04-11
100,"4,336",2023-04-12
100,"6,852",2023-04-13
100,"31,007",2023-04-14
100,"30,001",2023-04-17
101,"17,115",2023-04-18
100,"11,880",2023-04-19
100,"15,614",2023-04-20
