2nd Column,6th Column,8th Column
630,"14,885",2015-11-17
639,5,2015-11-18
700,"20,445",2015-11-19
694,199,2015-11-20
602,448,2015-11-25
600,710,2015-11-26
601,747,2015-11-27
601,149,2015-11-30
600,652,2015-12-01
600,238,2015-12-02
600,36,2015-12-03
510,5,2015-12-04
530,"2,149",2015-12-08
520,298,2015-12-09
531,806,2015-12-10
530,213,2015-12-11
530,149,2015-12-14
588,896,2015-12-15
550,298,2015-12-16
541,43,2015-12-21
540,447,2015-12-22
535,149,2015-12-23
530,3,2015-12-25
530,"1,298",2015-12-30
531,448,2016-01-05
531,149,2016-01-06
531,299,2016-01-08
531,447,2016-01-11
531,233,2016-01-12
531,10,2016-01-14
531,154,2016-01-18
531,448,2016-01-25
532,189,2016-01-26
600,"1,678",2016-01-27
532,598,2016-01-28
534,298,2016-01-29
532,126,2016-02-01
532,677,2016-02-02
533,720,2016-02-03
540,870,2016-02-04
532,149,2016-02-08
532,"1,460",2016-02-17
532,149,2016-02-18
600,"1,050",2016-02-19
696,594,2016-02-25
565,447,2016-02-29
599,896,2016-03-01
599,597,2016-03-02
599,438,2016-03-03
599,662,2016-03-04
599,13,2016-03-07
600,"2,923",2016-03-09
570,"1,047",2016-03-11
550,375,2016-03-14
551,298,2016-03-15
570,486,2016-03-16
553,290,2016-03-17
555,50,2016-03-18
553,369,2016-03-21
555,102,2016-03-22
555,"1,061",2016-03-23
555,"1,061",2016-03-23
551,895,2016-03-24
555,315,2016-03-25
551,"1,173",2016-03-28
551,898,2016-03-29
575,"1,197",2016-03-31
552,57,2016-04-01
552,"1,341",2016-04-04
553,298,2016-04-05
552,"4,548",2016-04-06
552,"1,043",2016-04-07
552,829,2016-04-08
552,"4,912",2016-04-11
550,298,2016-04-12
555,448,2016-04-13
545,402,2016-04-14
552,"1,493",2016-04-15
526,180,2016-04-18
526,149,2016-04-21
525,298,2016-04-22
525,149,2016-04-25
525,"1,790",2016-04-26
552,"1,094",2016-04-27
530,"1,295",2016-04-28
511,379,2016-04-29
505,981,2016-05-02
501,397,2016-05-03
500,50,2016-05-04
500,561,2016-05-05
510,251,2016-05-06
500,"1,646",2016-05-09
510,"1,206",2016-05-10
500,914,2016-05-11
500,149,2016-05-12
505,298,2016-05-13
500,"1,600",2016-05-16
500,449,2016-05-17
500,"2,335",2016-05-18
501,745,2016-05-19
500,448,2016-05-20
550,"2,596",2016-05-23
550,667,2016-05-24
505,598,2016-05-25
500,"1,378",2016-05-26
500,"1,196",2016-05-27
500,894,2016-05-30
500,596,2016-05-31
500,"1,242",2016-06-02
530,"1,704",2016-06-03
500,85,2016-06-06
500,298,2016-06-08
530,828,2016-06-09
505,598,2016-06-10
504,447,2016-06-14
505,745,2016-06-15
501,"1,047",2016-06-16
505,149,2016-06-17
520,149,2016-06-20
520,"1,148",2016-06-21
530,"1,346",2016-06-22
539,"1,223",2016-06-23
605,423,2016-06-24
580,70,2016-06-27
550,"1,855",2016-06-28
540,"2,648",2016-06-30
520,798,2016-07-05
501,747,2016-07-06
500,693,2016-07-07
500,348,2016-07-08
520,695,2016-07-18
510,200,2016-07-19
500,149,2016-07-20
510,771,2016-07-21
510,149,2016-07-22
580,"1,259",2016-07-26
510,"1,043",2016-07-27
510,375,2016-07-28
510,117,2016-07-29
510,500,2016-08-01
580,"1,659",2016-08-03
595,400,2016-08-04
600,719,2016-08-09
550,"3,094",2016-08-12
520,149,2016-08-16
550,"3,094",2016-08-12
600,719,2016-08-09
595,400,2016-08-04
580,"1,659",2016-08-03
510,500,2016-08-01
510,117,2016-07-29
510,375,2016-07-28
510,"1,043",2016-07-27
580,"1,259",2016-07-26
510,149,2016-07-22
515,248,2016-08-18
515,149,2016-08-19
540,"1,141",2016-08-23
515,72,2016-08-25
505,447,2016-08-26
515,173,2016-08-30
510,"2,396",2016-08-31
502,2,2016-09-01
502,"3,000",2016-09-05
500,898,2016-09-06
500,17,2016-09-07
500,149,2016-09-08
500,149,2016-09-12
510,189,2016-09-13
483,400,2016-09-14
452,5,2016-09-19
510,"2,060",2016-09-21
510,895,2016-09-22
481,741,2016-09-27
482,35,2016-09-29
514,3,2016-10-03
514,594,2016-10-04
570,"3,436",2016-10-05
511,1,2016-10-06
570,586,2016-10-07
510,149,2016-10-11
510,"1,172",2016-10-13
570,848,2016-10-14
511,448,2016-10-20
510,541,2016-10-21
510,260,2016-10-24
510,149,2016-10-26
510,834,2016-11-01
511,597,2016-11-02
510,149,2016-11-04
515,749,2016-11-07
515,748,2016-11-09
510,598,2016-11-10
510,149,2016-11-11
510,7,2016-11-14
520,597,2016-11-15
530,198,2016-11-18
513,596,2016-11-21
512,438,2016-11-22
515,447,2016-11-23
520,42,2016-11-28
513,107,2016-12-01
514,400,2016-12-05
513,624,2016-12-06
512,11,2016-12-07
537,20,2016-12-08
514,28,2016-12-13
515,898,2016-12-15
573,"2,078",2016-12-19
585,"1,874",2016-12-20
512,298,2016-12-22
583,"30,088",2016-12-23
610,"4,857",2016-12-26
637,390,2016-12-27
560,448,2017-01-04
531,"1,249",2017-01-05
600,"1,559",2017-01-06
625,"7,810",2017-01-07
615,120,2017-01-10
610,171,2017-01-11
533,149,2017-01-12
537,897,2017-01-13
540,600,2017-01-16
580,302,2017-01-17
540,166,2017-01-19
536,598,2017-01-23
574,944,2017-01-24
536,"1,756",2017-01-25
538,299,2017-01-26
580,"1,961",2017-01-27
538,"1,642",2017-01-30
618,"6,746",2017-01-31
539,149,2017-02-02
541,298,2017-02-03
600,317,2017-02-06
541,149,2017-02-07
610,"3,046",2017-02-08
540,904,2017-02-10
539,448,2017-02-13
550,1,2017-02-15
540,"12,635",2017-02-16
545,"1,444",2017-02-20
545,"2,559",2017-02-21
600,"2,703",2017-02-22
540,599,2017-02-23
599,300,2017-03-02
570,13,2017-03-07
630,"3,255",2017-03-09
605,735,2017-03-10
545,149,2017-03-13
542,894,2017-03-15
545,"1,800",2017-03-17
541,298,2017-03-20
545,"4,764",2017-03-21
540,885,2017-03-22
540,"1,393",2017-03-23
540,"4,748",2017-03-24
550,"3,421",2017-03-27
541,466,2017-03-28
540,"2,447",2017-03-29
540,640,2017-03-30
526,404,2017-04-03
530,449,2017-04-04
540,675,2017-04-05
540,149,2017-04-06
540,898,2017-04-07
521,"2,235",2017-04-11
535,25,2017-04-12
535,649,2017-04-13
530,149,2017-04-14
539,179,2017-04-17
559,924,2017-04-18
544,150,2017-04-20
520,298,2017-04-25
515,10,2017-04-26
503,149,2017-04-27
520,596,2017-04-28
511,299,2017-05-01
530,298,2017-05-02
522,"2,745",2017-05-03
539,60,2017-05-04
522,"3,505",2017-05-05
549,674,2017-05-08
510,298,2017-05-10
539,"1,045",2017-05-16
540,214,2017-05-17
520,447,2017-05-22
530,6,2017-05-24
535,444,2017-05-25
510,298,2017-05-30
510,149,2017-06-05
510,"1,055",2017-06-06
511,"1,149",2017-06-07
510,"2,846",2017-06-08
510,149,2017-06-09
510,149,2017-06-12
520,309,2017-06-13
520,17,2017-06-14
520,13,2017-06-15
540,"2,785",2017-06-16
510,447,2017-06-19
510,"2,449",2017-06-20
467,637,2017-06-21
472,68,2017-06-28
472,149,2017-06-29
495,54,2017-06-30
472,149,2017-07-03
500,496,2017-07-04
476,747,2017-07-05
472,2,2017-07-06
473,448,2017-07-17
495,250,2017-07-18
474,"2,335",2017-07-20
470,"2,249",2017-07-21
475,733,2017-07-25
500,474,2017-07-26
471,710,2017-07-27
471,149,2017-07-28
499,50,2017-08-02
520,"1,146",2017-08-03
475,100,2017-08-07
475,630,2017-08-08
478,10,2017-08-10
500,149,2017-08-11
480,300,2017-08-15
480,20,2017-08-17
500,"7,784",2017-08-18
500,"4,173",2017-08-22
510,"9,610",2017-08-23
500,"4,382",2017-08-24
509,474,2017-08-29
500,980,2017-08-30
500,"1,101",2017-08-31
500,"1,100",2017-09-01
500,"1,101",2017-09-04
476,372,2017-09-05
500,1,2017-09-07
500,"7,339",2017-09-13
500,665,2017-09-14
508,149,2017-09-15
558,770,2017-09-18
500,300,2017-09-19
520,5,2017-09-20
520,791,2017-09-22
540,16,2017-09-25
486,1,2017-09-27
539,4,2017-09-28
510,25,2017-09-29
500,639,2017-10-02
510,5,2017-10-03
510,100,2017-10-04
510,5,2017-10-05
510,649,2017-10-06
486,444,2017-10-09
500,432,2017-10-10
509,12,2017-10-11
508,"1,028",2017-10-12
500,149,2017-10-13
530,459,2017-10-16
530,346,2017-10-17
530,"25,385",2017-10-18
539,11,2017-10-19
510,289,2017-10-20
520,5,2017-10-23
500,"1,095",2017-10-24
520,105,2017-10-26
510,153,2017-10-27
510,181,2017-10-30
500,149,2017-10-31
500,"10,661",2017-11-01
500,"1,135",2017-11-03
450,"23,395",2017-11-06
425,"27,677",2017-11-07
443,680,2017-11-08
485,775,2017-11-09
484,80,2017-11-10
495,"1,695",2017-11-13
497,60,2017-11-14
498,430,2017-11-15
520,"9,761",2017-11-16
505,25,2017-11-17
500,30,2017-11-20
520,"10,264",2017-11-21
467,149,2017-11-22
500,"2,304",2017-11-23
499,"2,099",2017-11-24
476,149,2017-11-28
475,298,2017-11-29
500,149,2017-11-30
505,279,2017-12-01
488,185,2017-12-05
483,6,2017-12-06
475,149,2017-12-07
485,5,2017-12-08
498,"6,354",2017-12-11
485,683,2017-12-13
505,"2,349",2017-12-14
505,5,2017-12-15
499,603,2017-12-19
465,149,2017-12-21
480,167,2017-12-22
490,"1,512",2017-12-25
470,149,2017-12-27
520,"1,375",2017-12-28
500,"1,217",2018-01-02
500,40,2018-01-04
490,5,2018-01-08
500,649,2018-01-10
480,298,2018-01-12
485,20,2018-01-16
500,"1,328",2018-01-17
500,"3,711",2018-01-18
500,"1,000",2018-01-19
490,"1,352",2018-01-22
482,149,2018-01-23
506,"3,445",2018-01-24
505,746,2018-01-25
510,"1,747",2018-01-26
506,110,2018-01-29
490,746,2018-01-30
515,195,2018-01-31
486,"1,345",2018-02-01
510,102,2018-02-02
510,920,2018-02-05
490,596,2018-02-06
497,425,2018-02-08
500,"1,052",2018-02-09
500,393,2018-02-12
486,472,2018-02-13
515,"2,219",2018-02-14
515,1,2018-02-15
500,459,2018-02-20
471,"1,397",2018-02-22
500,5,2018-02-26
500,456,2018-02-27
510,24,2018-02-28
500,154,2018-03-01
500,"1,098",2018-03-02
490,149,2018-03-06
515,"5,439",2018-03-09
538,248,2018-03-12
485,149,2018-03-14
500,"1,043",2018-03-16
515,"1,410",2018-03-20
520,"2,900",2018-03-21
520,"1,042",2018-03-22
529,517,2018-03-26
519,408,2018-03-27
510,696,2018-03-28
490,100,2018-03-30
520,"1,503",2018-04-02
590,"11,000",2018-04-04
503,149,2018-04-05
550,535,2018-04-06
495,149,2018-04-11
495,149,2018-04-13
500,"2,066",2018-04-16
485,5,2018-04-17
486,20,2018-04-19
490,745,2018-04-20
500,319,2018-04-23
505,447,2018-04-24
505,298,2018-04-25
505,149,2018-04-27
505,390,2018-04-30
506,"16,043",2018-05-01
505,298,2018-05-02
525,"1,187",2018-05-03
521,10,2018-05-07
500,616,2018-05-08
505,447,2018-05-09
505,475,2018-05-10
505,191,2018-05-11
530,"2,750",2018-05-14
510,151,2018-05-15
539,517,2018-05-16
540,"1,000",2018-05-17
500,447,2018-05-18
500,775,2018-05-21
548,773,2018-05-22
490,749,2018-05-25
500,304,2018-05-28
500,224,2018-05-30
473,328,2018-06-04
500,"2,647",2018-06-05
510,448,2018-06-06
500,4,2018-06-08
520,"12,418",2018-06-12
471,"1,998",2018-06-13
461,"3,200",2018-06-14
510,"2,110",2018-06-15
519,"2,440",2018-06-18
520,"1,444",2018-06-19
519,301,2018-06-20
473,149,2018-06-21
500,849,2018-06-22
500,150,2018-06-25
519,151,2018-06-26
500,340,2018-06-27
501,109,2018-06-28
500,"8,000",2018-06-29
500,319,2018-07-02
500,"1,987",2018-07-04
500,"2,000",2018-07-05
500,"1,129",2018-07-06
500,"1,508",2018-07-09
500,98,2018-07-17
500,11,2018-07-20
500,234,2018-07-25
482,149,2018-07-26
481,149,2018-07-27
480,298,2018-07-31
495,4,2018-08-01
500,508,2018-08-03
500,317,2018-08-06
500,21,2018-08-08
500,20,2018-08-09
490,33,2018-08-10
450,500,2018-08-14
461,50,2018-08-16
490,250,2018-08-17
499,338,2018-08-22
466,299,2018-08-23
499,600,2018-08-27
499,214,2018-08-29
500,"10,284",2018-08-30
520,"10,010",2018-08-31
500,"11,719",2018-09-03
500,"10,000",2018-09-04
480,149,2018-09-12
480,298,2018-09-13
480,149,2018-09-17
494,26,2018-09-18
495,"3,027",2018-09-19
500,"14,045",2018-09-20
485,200,2018-09-21
470,149,2018-09-24
525,909,2018-09-28
475,154,2018-10-01
475,80,2018-10-02
529,187,2018-10-05
500,"7,620",2018-10-08
500,"18,961",2018-10-09
490,298,2018-10-12
500,5,2018-10-22
480,149,2018-10-23
472,149,2018-10-29
426,644,2018-11-02
450,8,2018-11-06
460,298,2018-11-07
475,"2,574",2018-11-13
450,149,2018-11-15
450,149,2018-11-16
451,152,2018-11-19
475,60,2018-11-21
475,131,2018-11-22
450,"1,206",2018-11-23
450,745,2018-11-28
451,149,2018-11-17
475,401,2018-11-29
475,500,2018-11-30
476,119,2018-12-03
476,119,2018-12-03
450,771,2018-12-05
460,298,2018-12-10
505,"8,213",2018-12-11
560,"2,991",2018-12-12
510,4,2018-12-14
476,204,2018-12-17
475,149,2018-12-19
476,"2,288",2018-12-25
475,94,2018-12-26
475,149,2018-12-27
500,149,2018-12-31
510,16,2019-01-02
454,149,2019-01-09
455,329,2019-01-15
455,27,2019-01-17
520,"7,483",2019-01-22
500,62,2019-01-23
500,61,2019-01-24
500,246,2019-01-25
456,944,2019-01-28
454,"1,345",2019-01-29
455,2,2019-01-31
460,447,2019-02-01
461,298,2019-02-02
460,298,2019-02-14
500,"2,871",2019-02-15
500,314,2019-02-18
468,"14,700",2019-02-20
505,"27,441",2019-02-21
520,"18,821",2019-02-22
500,"1,548",2019-02-25
520,616,2019-02-26
500,"1,219",2019-02-27
500,396,2019-02-28
500,"1,616",2019-03-04
510,"1,353",2019-03-05
500,751,2019-03-06
510,902,2019-03-07
510,178,2019-03-11
509,"1,202",2019-03-12
530,200,2019-03-13
500,160,2019-03-14
491,140,2019-03-15
500,224,2019-03-18
500,70,2019-03-19
481,149,2019-03-21
500,3,2019-03-22
500,"1,971",2019-03-27
496,"3,463",2019-03-28
472,"144,750",2019-03-29
500,1,2019-04-01
509,52,2019-04-02
500,7,2019-04-03
500,463,2019-04-04
500,100,2019-04-05
500,22,2019-04-08
485,"3,449",2019-04-10
460,54,2019-04-11
485,"2,949",2019-04-15
509,152,2019-04-18
500,599,2019-04-19
500,"1,792",2019-04-22
500,149,2019-04-23
500,449,2019-04-24
505,"7,540",2019-04-25
510,"8,034",2019-04-26
509,11,2019-04-29
510,"6,140",2019-04-30
512,"3,649",2019-05-01
510,367,2019-05-02
510,946,2019-05-03
510,341,2019-05-06
510,367,2019-05-07
500,614,2019-05-08
519,"1,105",2019-05-09
510,10,2019-05-10
512,542,2019-05-14
510,398,2019-05-16
510,227,2019-05-17
512,300,2019-05-20
510,"2,904",2019-05-21
510,779,2019-05-22
511,447,2019-05-23
510,100,2019-05-24
512,280,2019-05-27
510,747,2019-05-28
510,596,2019-05-29
510,447,2019-05-30
510,10,2019-05-31
510,447,2019-06-03
510,298,2019-06-04
510,298,2019-06-05
512,231,2019-06-06
511,149,2019-06-07
500,34,2019-06-12
500,29,2019-06-14
470,149,2019-06-20
500,1,2019-06-25
500,5,2019-06-26
475,599,2019-07-01
540,"3,270",2019-07-03
540,575,2019-07-04
500,20,2019-07-05
536,492,2019-07-08
535,123,2019-07-10
534,77,2019-07-16
501,198,2019-07-19
512,232,2019-07-24
501,149,2019-07-25
500,25,2019-07-29
500,422,2019-07-31
500,149,2019-08-05
510,447,2019-08-07
512,701,2019-08-09
533,128,2019-08-12
585,115,2019-08-14
670,"14,063",2019-08-15
700,40,2019-08-16
800,309,2019-08-19
799,100,2019-08-20
700,109,2019-08-21
700,149,2019-08-22
701,654,2019-08-23
700,149,2019-08-27
680,298,2019-08-29
670,817,2019-08-30
730,11,2019-09-02
670,900,2019-09-04
720,5,2019-09-05
719,210,2019-09-09
720,674,2019-09-13
750,500,2019-09-16
670,101,2019-09-18
700,"17,285",2019-09-20
770,398,2019-09-23
770,"9,106",2019-09-24
800,"2,900",2019-09-25
820,84,2019-09-26
800,200,2019-09-27
820,156,2019-09-30
800,321,2019-10-02
800,"25,484",2019-10-03
870,"1,096",2019-10-04
810,"1,025",2019-10-08
800,25,2019-10-09
800,75,2019-10-10
840,679,2019-10-11
840,851,2019-10-14
860,"1,419",2019-10-15
870,65,2019-10-17
850,1,2019-10-18
870,"1,159",2019-10-21
870,"1,769",2019-10-22
999,"1,705",2019-10-23
"1,064",83,2019-10-24
"1,150","1,539",2019-10-25
"1,099",120,2019-10-28
"1,250",559,2019-10-29
"1,250",218,2019-10-30
"1,250","1,901",2019-10-31
"1,400","7,225",2019-11-01
"1,300","5,429",2019-11-04
"1,280",123,2019-11-05
"1,250","1,779",2019-11-06
"1,230",47,2019-11-07
"1,250",251,2019-11-08
"1,300",37,2019-11-11
"1,200",542,2019-11-12
"1,199",70,2019-11-14
"1,099",407,2019-11-15
"1,099","2,087",2019-11-18
"1,262","1,409",2019-11-19
"1,400","5,299",2019-11-20
"1,490",153,2019-11-21
"1,400",805,2019-11-22
"1,490","1,387",2019-11-25
"1,152",506,2019-11-28
"1,150",102,2019-11-29
"1,150",20,2019-12-02
"1,100",149,2019-12-03
"1,100",8,2019-12-04
"1,030",837,2019-12-05
"1,136",955,2019-12-06
"1,000",93,2019-12-09
"1,000",227,2019-12-10
"1,000",149,2019-12-11
"1,000",12,2019-12-12
"1,000",12,2019-12-13
"1,000",21,2019-12-16
950,124,2019-12-17
"1,000","1,543",2019-12-18
"1,137",11,2019-12-19
"1,090",1,2019-12-20
"1,130",69,2019-12-23
"1,149",459,2019-12-24
"1,000",3,2019-12-26
"1,000",9,2019-12-27
910,436,2019-12-30
989,23,2019-12-31
989,7,2020-01-02
989,174,2020-01-06
"1,099",460,2020-01-07
998,587,2020-01-08
"1,089",13,2020-01-09
"1,087",119,2020-01-10
"1,150","1,098",2020-01-13
"1,190",375,2020-01-14
"1,299","11,051",2020-01-15
"1,250","2,331",2020-01-16
"1,100",150,2020-01-17
"1,145",8,2020-01-20
"1,120",407,2020-01-21
"1,100",457,2020-01-22
"1,050",147,2020-01-23
"1,050",151,2020-01-27
"1,050",9,2020-01-28
"1,005",676,2020-01-31
"1,097",9,2020-02-05
"1,060",149,2020-02-06
"1,100","4,440",2020-02-07
"1,145","6,970",2020-02-10
"1,215",150,2020-02-11
"1,250","2,429",2020-02-13
"1,350","3,419",2020-02-14
"1,350","1,652",2020-02-17
"1,450","11,321",2020-02-20
"1,250",230,2020-02-21
"1,250",69,2020-02-27
"1,300",940,2020-02-28
"1,450","4,686",2020-03-02
"1,499","4,718",2020-03-03
"1,450","1,885",2020-03-04
"1,450","4,627",2020-03-05
"1,450","1,376",2020-03-06
"1,350",149,2020-03-09
"1,280","1,219",2020-03-10
"1,348",1,2020-03-11
"1,423","5,545",2020-03-18
"1,449","3,560",2020-03-19
"1,350","1,001",2020-03-20
"1,419","2,270",2020-03-23
"1,450","11,109",2020-03-24
"1,498","9,858",2020-03-25
"1,241","2,848",2020-03-26
"1,200","1,705",2020-03-27
"1,205",912,2020-03-30
"1,100",299,2020-03-31
"1,237",150,2020-04-01
"1,400","1,717",2020-04-06
"1,150",149,2020-04-09
"1,160",448,2020-04-10
"1,160","1,203",2020-04-15
"1,100",723,2020-04-16
"1,052",570,2020-04-20
"1,050",380,2020-04-21
"1,045",378,2020-04-22
955,448,2020-04-27
"1,000",299,2020-04-29
900,53,2020-04-30
900,203,2020-05-05
854,172,2020-05-06
855,226,2020-05-07
820,152,2020-05-08
850,11,2020-05-11
830,200,2020-05-14
821,449,2020-05-15
800,159,2020-05-18
799,1,2020-05-20
775,576,2020-05-21
799,239,2020-05-25
651,282,2020-05-26
611,50,2020-05-29
610,309,2020-06-02
610,70,2020-06-03
610,210,2020-06-04
550,307,2020-06-08
550,917,2020-06-09
500,149,2020-06-10
575,960,2020-06-11
621,"1,142",2020-06-12
640,417,2020-06-15
733,105,2020-06-16
840,515,2020-06-17
800,386,2020-06-19
750,200,2020-06-22
850,240,2020-06-23
920,476,2020-06-26
762,125,2020-06-29
876,"2,610",2020-07-01
999,"1,006",2020-07-02
"1,100","2,541",2020-07-06
"1,195","10,384",2020-07-08
"1,095",312,2020-07-09
"1,000",224,2020-07-20
"1,000",602,2020-07-21
950,800,2020-07-22
930,"1,066",2020-07-23
930,149,2020-07-24
950,614,2020-07-27
930,299,2020-07-28
901,80,2020-07-29
980,"1,636",2020-07-30
880,30,2020-07-31
880,50,2020-08-03
"1,000","1,616",2020-08-04
"1,050","1,599",2020-08-05
900,50,2020-08-07
"1,000","1,607",2020-08-10
"1,050","3,161",2020-08-11
"1,150","8,590",2020-08-13
900,22,2020-08-14
"1,000",171,2020-08-17
"1,150","1,830",2020-08-18
"1,200","2,471",2020-08-19
"1,348","2,395",2020-08-20
"1,400","1,183",2020-08-21
"1,350",72,2020-08-24
"1,500","4,836",2020-08-25
"1,400",620,2020-08-26
"1,399",40,2020-08-27
"1,500","5,053",2020-08-31
"1,499",593,2020-09-01
"1,450",217,2020-09-02
"1,449",5,2020-09-03
"1,260",700,2020-09-08
"1,259",3,2020-09-11
"1,250",163,2020-09-14
"1,250",886,2020-09-15
"1,380","1,418",2020-09-16
"1,300",181,2020-09-18
"1,280",90,2020-09-21
"1,450","3,506",2020-09-22
"1,300",483,2020-09-23
"1,440",808,2020-09-25
"1,255",748,2020-09-28
"1,400",488,2020-09-29
"1,550","3,960",2020-10-01
"1,439",15,2020-10-02
"1,252",298,2020-10-05
"1,253",747,2020-10-06
"1,259","2,322",2020-10-07
"1,400","3,824",2020-10-08
"1,439","4,377",2020-10-09
"1,233","1,600",2020-10-12
"1,389",86,2020-10-13
"1,250",909,2020-10-16
"1,300","3,353",2020-10-19
"1,299",318,2020-10-20
"1,314",154,2020-10-21
"1,201",4,2020-10-23
"1,380","5,212",2020-10-26
"1,439","14,370",2020-10-27
"1,489","6,228",2020-10-28
"1,430",159,2020-10-29
"1,358","7,463",2020-11-02
"1,357",46,2020-11-03
"1,300",468,2020-11-04
"1,290",748,2020-11-05
"1,300",417,2020-11-09
"1,215",248,2020-11-10
"1,220",189,2020-11-11
"1,299",23,2020-11-12
"1,203",922,2020-11-13
"1,306",223,2020-11-17
"1,206",149,2020-11-18
"1,300",21,2020-11-19
"1,309",5,2020-11-24
"1,220",100,2020-11-25
"1,300","2,587",2020-11-27
"1,308",214,2020-11-30
"1,309",856,2020-12-01
"1,300",19,2020-12-02
"1,300",345,2020-12-04
"1,308",92,2020-12-07
"1,299",26,2020-12-08
"1,298",184,2020-12-09
"1,252",97,2020-12-10
"1,275",357,2020-12-11
"1,275",4,2020-12-14
"1,275",39,2020-12-15
"1,274",308,2020-12-16
"1,273",1,2020-12-18
"1,273",146,2020-12-22
"1,270",320,2020-12-24
"1,221",598,2020-12-28
"1,269",387,2020-12-30
"1,259",59,2020-12-31
"1,230",98,2021-01-04
"1,229",2,2021-01-05
"1,229",52,2021-01-06
"1,225",348,2021-01-11
"1,385","7,016",2021-01-12
"1,570","6,271",2021-01-13
